Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Ayron Adames,20,3,2,.600,4.07,14,4,2,0,0,0,42.0,33,23,19,0,25,0,40,4,4,7,182,1.381,7.1,0.0,5.4,8.6,1.60,0
Steve Ames,26,0,0,,1.50,5,5,0,0,0,0,6.0,3,1,1,0,1,0,4,0,0,0,21,0.667,4.5,0.0,1.5,6.0,4.00,1
Francisco Aquino*,21,2,3,.400,4.32,15,3,3,1,1,1,33.1,25,21,16,1,21,0,26,1,0,4,146,1.380,6.8,0.3,5.7,7.0,1.24,0
Nestor Bautista*,22,2,1,.667,2.48,13,3,2,0,0,0,36.1,30,12,10,0,10,0,30,0,0,2,144,1.101,7.4,0.0,2.5,7.4,3.00,0
James Buckelew*,22,1,0,1.000,1.13,4,0,0,0,0,0,8.0,6,3,1,0,3,0,8,0,0,0,31,1.125,6.8,0.0,3.4,9.0,2.67,0
Carter Capps,23,0,0,,0.00,2,2,0,0,0,0,1.1,0,1,0,0,2,0,2,0,0,0,7,1.500,0.0,0.0,13.5,13.5,1.00,1
Leurys De La Rosa,19,1,2,.333,4.15,18,0,6,0,0,2,30.1,41,19,14,1,9,0,21,1,0,2,141,1.648,12.2,0.3,2.7,6.2,2.33,0
Kyle Fischer,23,0,0,,11.12,9,0,3,0,0,0,11.1,22,16,14,1,5,0,14,1,0,6,63,2.382,17.5,0.8,4.0,11.1,2.80,0
Greg Greve,22,1,2,.333,3.62,20,0,12,0,0,1,32.1,32,16,13,0,8,0,19,2,0,5,136,1.237,8.9,0.0,2.2,5.3,2.38,0
Nick Grim,23,0,0,,0.00,2,0,1,0,0,0,1.1,0,0,0,0,3,0,0,0,0,1,7,2.250,0.0,0.0,20.3,0.0,0.00,0
Justin Hepner,22,0,0,,12.27,3,0,2,0,0,0,3.2,8,6,5,0,2,0,2,0,0,2,22,2.727,19.6,0.0,4.9,4.9,1.00,0
Jordan Holloway,18,1,3,.250,6.41,10,6,1,0,0,0,26.2,38,24,19,0,8,0,8,2,0,4,123,1.725,12.8,0.0,2.7,2.7,1.00,1
Dan Jennings*,27,0,0,,0.00,1,1,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0,0,5,1.000,0.0,0.0,9.0,9.0,1.00,1
Tyler Kolek,18,0,3,.000,4.50,9,8,0,0,0,0,22.0,22,17,11,0,13,0,18,2,1,2,99,1.591,9.0,0.0,5.3,7.4,1.38,0
Raudel Lazo*,25,0,0,,3.60,5,3,0,0,0,0,5.0,2,2,2,2,0,0,5,0,0,0,17,0.400,3.6,3.6,0.0,9.0,,1
Francis Martes,18,2,2,.500,5.18,8,6,0,0,0,0,33.0,29,21,19,0,20,0,33,1,0,8,147,1.485,7.9,0.0,5.5,9.0,1.65,1
Yeims Mendoza,21,1,0,1.000,5.79,5,0,2,0,0,0,9.1,8,6,6,0,10,0,8,2,2,3,47,1.929,7.7,0.0,9.6,7.7,0.80,0
Robert Morey,25,0,1,.000,0.93,3,3,0,1,0,0,9.2,8,3,1,0,1,0,11,0,0,0,38,0.931,7.4,0.0,0.9,10.2,11.00,0
Joey O'Gara,26,0,2,.000,5.06,5,1,0,0,0,0,5.1,4,3,3,0,0,0,4,0,0,0,20,0.750,6.8,0.0,0.0,6.8,,0
Kyle Porter*,22,3,2,.600,5.18,17,0,6,0,0,0,24.1,23,16,14,0,9,0,29,1,0,1,106,1.315,8.5,0.0,3.3,10.7,3.22,0
Felix Ramos*,20,0,4,.000,7.63,14,4,3,0,0,3,30.2,48,28,26,2,11,0,19,1,1,4,149,1.924,14.1,0.6,3.2,5.6,1.73,0
Keive Rojas,21,0,0,,5.63,6,0,2,0,0,1,8.0,9,6,5,0,6,0,3,0,0,1,38,1.875,10.1,0.0,6.8,3.4,0.50,0
Alan Scott*,23,1,0,1.000,2.08,15,0,11,0,0,2,21.2,24,6,5,0,9,0,15,0,0,3,89,1.523,10.0,0.0,3.7,6.2,1.67,0
Chipper Smith*,24,1,0,1.000,0.00,2,2,0,0,0,0,8.0,4,2,0,0,0,0,4,0,0,0,28,0.500,4.5,0.0,0.0,4.5,,0
Juan Sosa,24,0,0,,0.00,3,0,0,0,0,0,3.0,1,0,0,0,0,0,3,0,0,0,10,0.333,3.0,0.0,0.0,9.0,,0
Drew Steckenrider,23,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,1,0,0,0,0,1,4,1.000,0.0,0.0,9.0,0.0,0.00,1
Rett Varner,26,1,2,.333,11.25,4,2,0,0,0,0,4.0,5,5,5,0,3,0,2,0,0,0,20,2.000,11.3,0.0,6.8,4.5,0.67,0
Nick White,18,1,1,.500,2.61,9,2,0,0,0,0,20.2,16,10,6,0,15,0,14,1,0,3,92,1.500,7.0,0.0,6.5,6.1,0.93,0
Nick Williams,22,4,5,.444,3.92,12,4,1,0,0,0,43.2,41,22,19,1,16,0,27,1,0,4,183,1.305,8.5,0.2,3.3,5.6,1.69,0
Nelson Zulueta,19,0,0,,9.00,5,1,1,0,0,0,5.0,5,5,5,0,2,0,2,0,0,1,21,1.400,9.0,0.0,3.6,3.6,1.00,0
