Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Jose Almonte,18,2,3,.400,3.02,11,8,1,0,0,0,47.2,46,20,16,3,17,0,33,2,0,1,201,1.322,8.7,0.6,3.2,6.2,1.94,0,2014,Rookie,BOS
Jalen Beeks*,20,0,0,,0.00,2,0,0,0,0,0,5.0,3,0,0,0,0,0,8,0,0,0,18,0.600,5.4,0.0,0.0,14.4,,1,2014,Rookie,BOS
Ty Buttrey,21,0,0,,1.80,2,2,0,0,0,0,5.0,2,1,1,0,1,0,4,1,0,0,19,0.600,3.6,0.0,1.8,7.2,4.00,1,2014,Rookie,BOS
Jake Cosart,20,0,1,.000,2.25,7,7,0,0,0,0,16.0,7,7,4,0,11,0,16,2,0,1,69,1.125,3.9,0.0,6.2,9.0,1.45,0,2014,Rookie,BOS
Keith Couch,24,0,0,,0.00,2,2,0,0,0,0,6.1,3,0,0,0,0,0,6,1,0,0,21,0.474,4.3,0.0,0.0,8.5,,0,2014,Rookie,BOS
Jeffry Fernandez,21,1,1,.500,4.71,9,8,0,0,0,0,36.1,31,21,19,1,6,0,22,7,0,7,150,1.018,7.7,0.2,1.5,5.4,3.67,0,2014,Rookie,BOS
Carlos Garcia*,19,1,1,.500,3.32,14,0,7,0,0,2,21.2,22,8,8,0,12,2,13,4,0,2,99,1.569,9.1,0.0,5.0,5.4,1.08,0,2014,Rookie,BOS
Pat Goetze,20,1,3,.250,3.72,13,0,11,0,0,3,29.0,33,16,12,0,3,0,20,6,0,1,126,1.241,10.2,0.0,0.9,6.2,6.67,0,2014,Rookie,BOS
Sergio Gomez,20,0,1,.000,6.00,3,2,0,0,0,0,6.0,7,4,4,0,2,0,9,0,0,1,27,1.500,10.5,0.0,3.0,13.5,4.50,0,2014,Rookie,BOS
Michael Gunn*,21,0,0,,3.60,3,0,0,0,0,0,5.0,4,2,2,0,3,0,4,0,0,0,21,1.400,7.2,0.0,5.4,7.2,1.33,0,2014,Rookie,BOS
Keivin Heras,19,3,0,1.000,0.00,14,0,9,0,0,2,27.1,21,6,0,0,4,0,16,0,0,2,108,0.915,6.9,0.0,1.3,5.3,4.00,0,2014,Rookie,BOS
Williams Jerez*,22,3,1,.750,2.22,9,0,5,0,0,1,24.1,20,8,6,0,5,0,27,2,2,2,100,1.027,7.4,0.0,1.8,10.0,5.40,1,2014,Rookie,BOS
Dedgar Jimenez*,18,5,2,.714,3.28,11,10,0,0,0,0,49.1,54,26,18,3,8,0,37,1,0,3,207,1.257,9.9,0.5,1.5,6.8,4.63,0,2014,Rookie,BOS
Michael Kopech,18,0,1,.000,4.61,8,8,0,0,0,0,13.2,11,7,7,0,9,0,16,0,0,0,60,1.463,7.2,0.0,5.9,10.5,1.78,1,2014,Rookie,BOS
Kuehl McEachern,21,1,0,1.000,0.00,4,0,3,0,0,2,5.2,3,0,0,0,0,0,3,0,0,0,18,0.529,4.8,0.0,0.0,4.8,,0,2014,Rookie,BOS
Taylor Nunez,21,0,2,.000,2.30,11,0,7,0,0,2,15.2,9,8,4,0,9,1,13,4,0,4,69,1.149,5.2,0.0,5.2,7.5,1.44,0,2014,Rookie,BOS
Yankory Pimentel,20,3,0,1.000,2.93,13,0,5,0,0,1,30.2,27,13,10,0,7,0,25,1,0,1,129,1.109,7.9,0.0,2.1,7.3,3.57,0,2014,Rookie,BOS
Luis Ramos*,19,4,3,.571,2.93,12,1,0,0,0,0,43.0,40,15,14,0,7,0,29,1,0,5,178,1.093,8.4,0.0,1.5,6.1,4.14,0,2014,Rookie,BOS
Javier Rodriguez*,19,8,0,1.000,1.44,10,3,1,0,0,0,43.2,32,10,7,0,21,0,34,0,2,2,178,1.214,6.6,0.0,4.3,7.0,1.62,0,2014,Rookie,BOS
Gabe Speier*,19,3,0,1.000,1.55,9,6,0,0,0,0,29.0,22,6,5,0,1,0,26,3,0,3,110,0.793,6.8,0.0,0.3,8.1,26.00,1,2014,Rookie,BOS
Kevin Steen,17,0,1,.000,4.50,3,2,0,0,0,0,6.0,8,4,3,0,2,0,5,0,0,2,26,1.667,12.0,0.0,3.0,7.5,2.50,0,2014,Rookie,BOS
K.J. Trader,20,0,3,.000,5.65,12,0,7,0,0,3,14.1,13,9,9,1,15,1,10,1,0,6,70,1.953,8.2,0.6,9.4,6.3,0.67,0,2014,Rookie,BOS
Brayan Villarreal,27,0,0,,0.00,3,1,0,0,0,0,4.0,3,0,0,0,1,0,6,0,0,0,15,1.000,6.8,0.0,2.3,13.5,6.00,1,2014,Rookie,BOS
Jalen Williams,19,1,1,.500,4.35,10,0,4,0,0,1,20.2,23,13,10,0,6,1,12,3,0,3,90,1.403,10.0,0.0,2.6,5.2,2.00,0,2014,Rookie,BOS
