Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Mike Bianucci,26,84,351,325,43,87,14,0,14,51,2,1,17,79,.268,.316,.440,.756,143,10,7,0,2,0,,0
Julio Borbon*,26,126,584,533,78,162,23,8,10,56,20,8,37,69,.304,.349,.433,.783,231,7,3,6,5,1,,1
Dusty Brown,30,47,175,141,18,31,10,0,5,20,0,0,30,35,.220,.354,.397,.751,56,1,1,0,3,0,,1
Joey Butler,26,137,584,493,93,143,28,1,20,78,6,4,79,128,.290,.392,.473,.865,233,16,7,0,5,3,,1
Robinzon Diaz,28,7,26,25,3,8,2,0,0,2,0,0,1,1,.320,.346,.400,.746,10,1,0,0,0,0,,1
Alberto Gonzalez,29,14,53,51,5,16,2,0,2,6,0,0,0,11,.314,.327,.471,.798,24,2,1,1,0,0,,1
Luis Hernandez#,28,129,572,519,64,136,23,6,8,70,9,3,30,80,.262,.303,.376,.679,195,15,5,8,10,2,,1
Koyie Hill#,33,15,60,55,4,13,1,0,1,3,0,0,4,16,.236,.300,.309,.609,17,2,1,0,0,0,,1
Matt Kata#,34,109,451,412,57,113,20,3,9,62,4,1,20,60,.274,.328,.403,.731,166,15,14,3,2,1,,1
Val Majewski*,31,6,21,19,3,6,4,0,0,5,0,0,2,2,.316,.381,.526,.907,10,0,0,0,0,0,,1
Leonys Martín*,24,55,260,231,48,83,18,2,12,42,10,9,24,39,.359,.422,.610,1.033,141,2,2,2,1,4,,1
Luis Martinez,27,65,247,215,27,58,15,2,2,22,0,0,26,45,.270,.350,.386,.736,83,10,2,1,3,0,,1
Tommy Mendonca*,24,63,251,231,27,48,7,0,7,31,0,0,9,84,.208,.249,.329,.578,76,3,5,2,4,2,,0
Greg Miclat#,24,37,129,109,17,30,10,0,1,13,6,2,12,28,.275,.350,.394,.744,43,3,1,6,1,1,,0
Mitch Moreland*,26,2,6,6,0,1,0,0,0,0,0,0,0,2,.167,.167,.167,.333,1,0,0,0,0,0,,1
Brad Nelson*,29,132,579,502,85,140,31,1,24,81,2,1,70,123,.279,.364,.488,.852,245,7,1,0,6,1,,1
Guilder Rodriguez#,28,19,70,58,5,15,0,0,0,8,1,2,8,7,.259,.338,.259,.597,15,4,0,2,2,0,,1
Elio Sarmiento#,26,27,97,90,9,18,4,0,1,12,0,0,7,29,.200,.258,.278,.536,25,1,0,0,0,1,,0
Brandon Snyder,25,23,92,87,12,22,7,0,2,9,0,0,4,30,.253,.286,.402,.688,35,1,0,1,0,0,,1
Yangervis Solarte#,24,130,568,518,69,149,28,0,11,54,3,1,41,44,.288,.340,.405,.745,210,29,3,0,6,1,,1
Ryan Spilborghs,32,103,436,383,52,113,24,2,8,56,7,2,38,85,.295,.362,.431,.793,165,20,6,2,7,2,,1
21 Players,27.5,144,5612,5003,719,1392,271,25,137,681,70,34,459,997,.278,.342,.425,.767,2124,149,59,34,57,19,,0
