Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Kevin Ahrens,23,120,477,409,59,98,17,1,8,53,1,1,60,87,.240,.338,.345,.682,141,6,3,0,5,0,,0
J.P. Arencibia,26,1,6,5,0,1,1,0,0,0,0,0,1,0,.200,.333,.400,.733,2,0,0,0,0,0,,1
Kenen Bailli*,27,26,94,86,15,23,8,1,1,18,0,1,6,19,.267,.319,.419,.738,36,4,1,0,1,0,,0
Jon Berti,22,50,206,174,28,33,7,5,0,13,8,3,26,49,.190,.301,.287,.588,50,1,3,0,3,0,,1
Koby Clemens,25,23,78,67,7,20,4,0,3,7,0,0,11,22,.299,.397,.493,.890,33,2,0,0,0,0,,0
Ivan Contreras#,25,7,19,18,2,1,0,0,0,0,2,1,0,3,.056,.056,.056,.111,1,0,0,1,0,0,,0
Mike Crouse,21,59,231,202,42,41,9,1,6,26,9,5,26,73,.203,.299,.347,.645,70,5,2,0,1,0,,0
Oliver Dominguez#,23,82,304,265,40,67,19,2,4,34,4,1,30,73,.253,.334,.385,.719,102,3,3,5,1,0,,0
Ben Francisco,30,2,7,6,0,0,0,0,0,0,0,0,1,1,.000,.143,.000,.143,0,0,0,0,0,0,,1
Vladimir Guerrero,37,4,20,20,7,9,1,0,4,8,0,0,0,1,.450,.450,1.100,1.550,22,0,0,0,0,0,,1
Justin Jackson,23,44,155,137,15,29,6,1,0,8,5,3,15,43,.212,.286,.270,.556,37,4,0,1,2,0,,0
Gabe Jacobo,25,31,146,130,28,44,14,0,6,27,2,0,12,20,.338,.397,.585,.982,76,1,2,0,2,0,,0
Brian Jeroloman*,27,3,11,11,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,0,0,0,0,0,0,,0
Jon Jones,22,90,372,320,50,85,16,1,0,28,25,4,34,54,.266,.356,.322,.678,103,10,11,7,0,1,,0
Marcus Knecht,22,126,516,452,63,95,32,5,13,59,5,1,50,146,.210,.302,.389,.692,176,5,11,0,3,1,,0
Brett Lawrie,22,1,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
Jake Marisnick,21,65,306,266,41,70,18,7,6,35,10,5,26,55,.263,.349,.451,.800,120,1,10,2,2,0,,1
Jack Murphy#,24,86,323,278,31,62,13,1,10,51,0,0,35,67,.223,.312,.385,.696,107,0,3,2,5,2,,0
Kevin Nolan,24,78,349,310,54,98,23,5,5,40,12,4,34,43,.316,.384,.471,.855,146,11,2,0,3,0,,0
Sean Ochinko,24,28,119,108,21,33,12,0,1,13,0,0,10,16,.306,.370,.444,.814,48,3,1,0,0,0,,0
Kevin Pillar,23,42,178,164,16,53,8,2,1,34,16,3,5,17,.323,.339,.415,.754,68,0,2,1,6,0,,1
Pierce Rankin,23,17,55,48,7,14,4,0,1,7,0,1,6,18,.292,.382,.438,.819,21,0,1,0,0,0,,0
Alexys Rodriguez,23,3,5,5,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,1,0,0,0,0,,0
Ryan Schimpf*,24,96,419,361,59,96,29,3,14,61,4,2,48,89,.266,.353,.479,.832,173,1,4,0,6,2,,1
Travis Snider*,24,5,23,22,3,5,1,0,0,1,2,0,1,5,.227,.261,.273,.534,6,0,0,0,0,0,,1
Jon Talley*,23,111,468,410,55,106,27,1,9,68,2,1,48,105,.259,.340,.395,.735,162,11,5,0,5,2,,0
Kenny Wilson,22,29,135,117,24,33,6,0,1,13,14,4,14,22,.282,.368,.359,.727,42,2,2,2,0,0,,0
Amadeo Zazueta#,26,6,23,21,2,9,2,1,1,5,0,0,0,3,.429,.391,.762,1.153,16,0,0,0,2,0,,0
28 Players,23.1,133,5048,4415,669,1125,277,37,94,609,121,40,499,1041,.255,.336,.398,.734,1758,71,66,21,47,8,,0
