Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Kevin Plawecki,24,73,258,233,18,51,9,0,3,21,0,0,17,60,.219,.280,.296,.576,69,4,4,1,3,4,1
Lucas Duda*,29,135,554,471,67,115,33,0,27,73,0,2,66,138,.244,.352,.486,.838,229,12,14,0,3,7,1
Daniel Murphy*,30,130,538,499,56,140,38,2,14,73,2,2,31,38,.281,.322,.449,.770,224,15,2,0,6,10,1
Wilmer Flores,23,137,510,483,55,127,22,0,16,59,0,1,19,63,.263,.295,.408,.703,197,12,4,2,2,2,1
Eric Campbell,28,71,206,173,28,34,8,0,3,19,5,3,26,37,.197,.312,.295,.607,51,11,4,1,2,1,1
Michael Cuddyer,36,117,408,379,44,98,18,1,10,41,2,0,24,88,.259,.309,.391,.699,148,13,4,0,1,0,1
Juan Lagares,26,143,465,441,47,114,16,5,6,41,7,3,16,87,.259,.289,.358,.647,158,6,4,1,3,2,1
Curtis Granderson*,34,157,682,580,98,150,33,2,26,70,11,6,91,151,.259,.364,.457,.821,265,3,7,0,4,3,1
Ruben Tejada,25,116,407,360,36,94,23,0,3,28,2,1,38,70,.261,.338,.350,.688,126,6,5,2,2,5,1
Travis d'Arnaud,26,67,268,239,31,64,14,1,12,41,0,0,23,49,.268,.340,.485,.825,116,7,4,0,2,0,1
Yoenis Céspedes,29,57,249,230,39,66,14,4,17,44,4,1,14,54,.287,.337,.604,.942,139,5,4,0,1,3,1
Michael Conforto*,22,56,194,174,30,47,14,0,9,26,0,1,17,39,.270,.335,.506,.841,88,4,1,0,2,0,1
David Wright,32,38,174,152,24,44,7,0,5,17,2,1,22,36,.289,.379,.434,.814,66,4,0,0,0,0,1
Juan Uribe,36,44,143,128,17,28,9,0,6,20,0,0,14,34,.219,.301,.430,.730,55,2,1,0,0,1,1
Kelly Johnson*,33,49,138,128,18,32,6,0,5,13,1,0,10,38,.250,.304,.414,.718,53,4,0,0,0,1,1
John Mayberry,31,59,119,110,8,18,6,1,3,9,1,0,9,33,.164,.227,.318,.545,35,2,0,0,0,0,1
Kirk Nieuwenhuis*,27,64,117,106,17,22,9,0,4,13,2,1,8,40,.208,.282,.406,.688,43,2,3,0,0,0,1
Dilson Herrera,21,31,103,90,7,19,3,1,3,6,2,0,11,23,.211,.311,.367,.677,33,2,2,0,0,1,1
Anthony Recker,31,32,92,80,6,10,1,0,2,5,1,0,11,35,.125,.239,.213,.452,17,1,1,0,0,2,1
Darrell Ceciliani*,25,39,75,68,5,14,2,0,1,3,5,1,4,25,.206,.270,.279,.550,19,0,2,0,0,0,1
Johnny Monell*,29,27,52,48,5,8,2,0,0,4,0,0,4,13,.167,.231,.208,.439,10,5,0,0,0,0,1
Daniel Muno#,26,17,32,27,2,4,1,0,0,0,1,0,4,11,.148,.258,.185,.443,5,1,0,1,0,0,1
Eric Young Jr.#,30,18,9,8,9,0,0,0,0,0,3,2,0,1,.000,.111,.000,.111,0,0,1,0,0,0,1
