Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Tyler Flowers,29,112,361,331,21,79,12,0,9,39,0,1,21,104,.239,.295,.356,.652,118,8,6,2,1,0,1,2015,MLB,CHW
José Abreu,28,154,668,613,88,178,34,3,30,101,0,0,39,140,.290,.347,.502,.850,308,16,15,0,1,11,1,2015,MLB,CHW
Yolmer Sanchez#,23,120,420,389,40,87,23,1,5,31,2,2,19,81,.224,.268,.326,.595,127,9,5,6,1,0,1,2015,MLB,CHW
Alexei Ramírez,33,154,622,583,54,145,33,0,10,62,17,7,31,68,.249,.285,.357,.642,208,18,1,1,6,2,1,2015,MLB,CHW
Tyler Saladino,25,68,254,236,33,53,6,4,4,20,8,2,12,51,.225,.267,.335,.602,79,9,2,3,1,0,1,2015,MLB,CHW
Melky Cabrera#,30,158,683,629,70,172,36,2,12,77,3,0,40,88,.273,.314,.394,.709,248,18,2,2,10,2,1,2015,MLB,CHW
Adam Eaton*,26,153,689,610,98,175,28,9,14,56,18,8,58,131,.287,.361,.431,.792,263,5,14,5,2,2,1,2015,MLB,CHW
Avisail Garcia,24,148,601,553,66,142,17,2,13,59,7,7,36,141,.257,.309,.365,.675,202,13,8,0,4,3,1,2015,MLB,CHW
Adam LaRoche*,35,127,484,429,41,89,21,0,12,44,0,0,49,133,.207,.293,.340,.634,146,10,4,0,2,0,1,2015,MLB,CHW
Gordon Beckham,28,100,237,211,24,44,8,0,6,20,0,1,19,43,.209,.275,.332,.607,70,6,2,1,4,1,1,2015,MLB,CHW
Geovany Soto,32,78,210,187,20,41,8,0,9,21,0,1,21,63,.219,.301,.406,.708,76,2,1,1,0,0,1,2015,MLB,CHW
Conor Gillaspie*,27,58,185,173,10,41,11,1,3,15,0,1,9,34,.237,.276,.364,.640,63,2,1,0,2,1,1,2015,MLB,CHW
JB Shuck*,28,79,165,143,15,38,8,2,0,15,7,5,16,16,.266,.340,.350,.689,50,2,1,3,2,0,1,2015,MLB,CHW
Trayce Thompson,24,44,135,122,17,36,8,3,5,16,1,0,13,26,.295,.363,.533,.896,65,3,0,0,0,0,1,2015,MLB,CHW
Micah Johnson*,24,36,114,100,10,23,4,0,0,4,3,2,9,30,.230,.306,.270,.576,27,0,2,2,0,0,1,2015,MLB,CHW
Mike Olt,26,24,86,79,6,16,0,0,3,4,0,1,7,29,.203,.267,.316,.584,25,2,0,0,0,0,1,2015,MLB,CHW
Emilio Bonifacio#,30,47,82,78,5,13,2,0,0,4,1,4,2,27,.167,.198,.192,.390,15,1,1,1,0,0,1,2015,MLB,CHW
Rob Brantly*,25,14,36,33,3,4,1,0,1,6,0,0,2,8,.121,.167,.242,.409,8,1,0,0,1,0,1,2015,MLB,CHW
Leury Garcia#,24,17,15,14,0,3,0,0,0,1,1,0,1,7,.214,.267,.214,.481,3,0,0,0,0,0,1,2015,MLB,CHW
