Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Nick Hundley,31,103,389,366,45,110,21,5,10,43,5,6,21,76,.301,.339,.467,.807,171,8,1,0,1,0,1
Ben Paulsen*,27,116,354,325,42,90,19,4,11,49,1,2,23,92,.277,.326,.462,.787,150,5,2,1,3,0,1
DJ LeMahieu,26,150,620,564,85,170,21,5,6,61,23,3,50,107,.301,.358,.388,.746,219,20,1,3,2,4,1
Troy Tulowitzki,30,87,351,323,46,97,19,0,12,53,0,0,24,72,.300,.348,.471,.818,152,13,1,0,3,4,1
Nolan Arenado,24,157,665,616,97,177,43,4,42,130,2,5,34,110,.287,.323,.575,.898,354,17,4,0,11,13,1
Brandon Barnes,29,106,281,255,30,64,13,2,2,17,4,2,21,67,.251,.314,.341,.655,87,6,3,1,1,3,1
Charlie Blackmon*,28,157,682,614,93,176,31,9,17,58,43,13,46,112,.287,.347,.450,.797,276,4,13,5,4,2,1
Carlos Gonzalez*,29,153,608,554,87,150,25,2,40,97,2,0,46,133,.271,.325,.540,.864,299,11,1,1,6,6,1
Wilin Rosario,26,87,242,231,22,62,14,1,6,29,2,1,8,56,.268,.295,.416,.710,96,8,1,1,1,2,1
Corey Dickerson*,26,65,234,224,30,68,18,2,10,31,0,1,10,56,.304,.333,.536,.869,120,3,0,0,0,0,1
Daniel Descalso*,28,101,209,185,22,38,3,2,5,22,1,2,20,45,.205,.283,.324,.607,60,3,0,4,0,6,1
Jose Reyes#,32,47,208,193,21,50,8,2,3,19,8,4,9,24,.259,.291,.368,.659,71,3,0,5,1,0,1
Justin Morneau*,34,49,182,168,19,52,10,3,3,15,0,0,13,25,.310,.363,.458,.821,77,2,1,0,0,2,1
Michael McKenry,30,58,152,127,20,26,7,3,4,17,2,2,22,41,.205,.329,.402,.731,51,2,2,0,1,0,1
Rafael Ynoa#,27,72,131,127,14,33,8,1,0,9,1,0,3,28,.260,.277,.339,.616,43,2,0,1,0,0,1
Drew Stubbs,30,51,114,102,14,22,3,2,5,10,2,1,9,50,.216,.286,.431,.717,44,1,1,2,0,1,1
Kyle Parker,25,46,112,106,10,19,3,1,3,11,1,0,6,37,.179,.223,.311,.535,33,2,0,0,0,0,1
Dustin Garneau,27,22,76,70,6,11,3,0,2,8,0,0,6,14,.157,.224,.286,.509,20,2,0,0,0,2,1
Cristhian Adames#,23,26,58,53,4,13,1,1,0,3,0,1,3,11,.245,.298,.302,.600,16,0,1,1,0,1,1
Matt McBride,30,20,43,42,5,7,0,0,0,0,0,0,0,4,.167,.186,.167,.353,7,0,1,0,0,0,1
Tom Murphy,24,11,39,35,5,9,1,0,3,9,0,0,4,10,.257,.333,.543,.876,19,0,0,0,0,1,1
