Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Carlos Ruiz,36,86,320,284,23,60,13,1,2,22,1,1,28,43,.211,.290,.285,.575,81,13,4,3,1,2,1
Ryan Howard*,35,129,503,467,53,107,29,1,23,77,0,0,27,138,.229,.277,.443,.720,207,11,5,0,3,2,1
Cesar Hernandez#,25,127,452,405,57,110,20,4,1,35,19,5,40,86,.272,.339,.348,.687,141,6,2,4,1,1,1
Freddy Galvis#,25,151,603,559,63,147,14,5,7,50,10,1,30,103,.263,.302,.343,.645,192,11,3,7,4,1,1
Maikel Franco,22,80,335,304,45,85,22,1,14,50,1,0,26,52,.280,.343,.497,.840,151,8,4,0,1,2,1
Cody Asche*,25,129,456,425,41,104,22,3,12,39,1,2,26,111,.245,.294,.395,.689,168,4,4,0,1,3,1
Odubel Herrera*,23,147,537,495,64,147,30,3,8,41,16,8,28,129,.297,.344,.418,.762,207,6,8,5,1,0,1
Jeff Francoeur,31,118,343,326,34,84,16,1,13,45,0,2,13,77,.258,.286,.433,.718,141,10,1,0,3,0,1
Ben Revere*,27,96,388,366,49,109,13,6,1,26,24,5,19,36,.298,.334,.374,.709,137,4,1,2,0,0,1
Cameron Rupp,26,81,299,270,24,63,9,1,9,28,0,1,24,71,.233,.301,.374,.675,101,8,3,0,2,5,1
Darin Ruf,28,106,297,268,30,63,12,0,12,39,1,0,21,69,.235,.300,.414,.714,111,7,5,0,3,0,1
Chase Utley*,36,73,282,249,23,54,12,1,5,30,3,0,22,35,.217,.284,.333,.617,83,6,4,0,7,4,1
Andres Blanco#,31,106,261,233,32,68,22,3,7,25,1,1,21,44,.292,.360,.502,.863,117,11,4,3,0,0,1
Domonic Brown*,27,63,204,189,19,43,6,1,5,25,3,1,14,36,.228,.284,.349,.634,66,2,1,0,0,0,1
Aaron Altherr,24,39,161,137,25,33,11,4,5,22,6,2,16,41,.241,.338,.489,.827,67,3,5,1,2,0,1
Grady Sizemore*,32,39,104,98,4,24,5,0,0,6,0,0,6,23,.245,.288,.296,.584,29,2,0,0,0,0,1
Darnell Sweeney#,24,37,98,85,9,15,4,1,3,11,0,2,13,27,.176,.286,.353,.639,30,1,0,0,0,0,1
Brian Bogusevic*,31,22,61,58,9,15,3,0,2,5,2,0,3,21,.259,.295,.414,.709,24,1,0,0,0,0,1
Erik Kratz,35,12,23,22,3,5,2,0,0,2,0,0,1,3,.227,.261,.318,.579,7,0,0,0,0,0,1
Chase d'Arnaud,28,11,18,17,2,3,0,1,0,0,0,1,1,7,.176,.222,.294,.516,5,0,0,0,0,0,1
Jordan Danks*,28,4,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1
