Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Kurt Suzuki,31,131,479,433,36,104,17,0,5,50,0,0,29,59,.240,.296,.314,.610,136,14,7,6,4,4,1
Joe Mauer*,32,158,666,592,69,157,34,2,10,66,2,1,67,112,.265,.338,.380,.718,225,22,1,1,5,12,1
Brian Dozier,28,157,704,628,101,148,39,4,28,77,12,4,61,148,.236,.307,.444,.751,279,10,7,0,8,2,1
Eduardo Escobar#,26,127,446,409,48,107,31,4,12,58,2,3,28,86,.262,.309,.445,.754,182,7,2,2,5,1,1
Trevor Plouffe,29,152,632,573,74,140,35,4,22,86,2,1,50,124,.244,.307,.435,.742,249,28,4,1,4,0,1
Eddie Rosario*,23,122,474,453,60,121,18,15,13,50,11,6,15,118,.267,.289,.459,.748,208,5,0,3,3,3,1
Aaron Hicks#,25,97,390,352,48,90,11,3,11,33,13,3,34,66,.256,.323,.398,.721,140,6,2,0,2,2,1
Torii Hunter,39,139,567,521,67,125,22,0,22,81,2,5,35,105,.240,.293,.409,.702,213,14,6,0,5,1,1
Miguel Sano,22,80,335,279,46,75,17,1,18,52,1,1,53,119,.269,.385,.530,.916,148,4,1,0,2,1,1
Danny Santana#,24,91,277,261,30,56,10,5,0,21,8,4,6,68,.215,.241,.291,.532,76,7,3,7,0,1,1
Eduardo Nunez,28,72,204,188,23,53,14,1,4,20,8,4,12,29,.282,.327,.431,.758,81,1,1,2,1,0,1
Shane Robinson,30,83,197,180,28,45,7,3,0,16,6,1,12,29,.250,.299,.322,.621,58,4,1,3,1,0,1
Kennys Vargas#,24,58,184,175,18,42,4,0,5,17,0,0,9,54,.240,.277,.349,.626,61,7,0,0,0,0,1
Byron Buxton,21,46,138,129,16,27,7,1,2,6,2,2,6,44,.209,.250,.326,.576,42,1,1,2,0,0,1
Chris Herrmann*,27,45,113,103,13,15,5,1,2,10,0,0,7,37,.146,.214,.272,.486,28,1,2,1,0,0,1
Jordan Schafer*,28,27,74,69,9,15,3,0,0,5,0,3,3,23,.217,.250,.261,.511,18,0,0,2,0,0,1
Oswaldo Arcia*,24,19,65,58,6,16,0,0,2,8,0,0,4,15,.276,.338,.379,.718,22,2,2,0,1,4,1
Eric Fryer,29,15,27,22,2,5,2,0,0,2,0,0,5,11,.227,.370,.318,.689,7,0,0,0,0,0,1
Jorge Polanco#,21,4,12,10,1,3,0,0,0,1,1,0,2,1,.300,.417,.300,.717,3,0,0,0,0,0,1
Max Kepler*,22,3,7,7,0,1,0,0,0,0,0,0,0,3,.143,.143,.143,.286,1,0,0,0,0,0,1
Doug Bernier,35,4,6,5,1,1,1,0,0,2,0,0,1,3,.200,.333,.400,.733,2,0,0,0,0,0,1
