Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
David Berner*,22,5,5,.500,2.96,50,0,41,0,0,12,67.0,68,27,22,4,22,6,62,3,0,6,293,1.343,9.1,0.5,3.0,8.3,2.82,,0
David Carpenter,24,1,1,.500,3.52,6,0,5,0,0,0,7.2,8,4,3,0,4,2,8,0,0,1,34,1.565,9.4,0.0,4.7,9.4,2.00,,1
Leandro Cespedes,23,2,7,.222,6.94,32,14,4,0,0,0,96.0,122,83,74,15,45,1,89,6,4,10,452,1.740,11.4,1.4,4.2,8.3,1.98,,0
Robby Donovan,22,2,2,.500,5.73,8,8,0,0,0,0,37.2,46,24,24,5,23,0,33,0,0,4,173,1.832,11.0,1.2,5.5,7.9,1.43,,0
David Duncan*,24,0,3,.000,7.84,7,4,1,0,0,0,20.2,27,19,18,4,7,0,16,1,0,1,94,1.645,11.8,1.7,3.0,7.0,2.29,,0
Brad Dydalewicz*,20,1,6,.143,11.39,11,11,0,0,0,0,36.1,52,50,46,6,26,0,22,12,0,4,193,2.147,12.9,1.5,6.4,5.4,0.85,,0
Kyle Godfrey,24,3,5,.375,3.36,48,0,22,0,0,1,67.0,59,37,25,3,43,4,43,1,0,10,298,1.522,7.9,0.4,5.8,5.8,1.00,,0
Kyle Greenwalt,21,8,7,.533,5.93,27,27,0,1,0,0,136.2,191,111,90,14,42,1,90,10,1,7,634,1.705,12.6,0.9,2.8,5.9,2.14,,0
Dallas Keuchel*,22,5,8,.385,3.36,19,18,0,3,0,0,120.2,129,58,45,10,25,1,97,2,0,3,505,1.276,9.6,0.7,1.9,7.2,3.88,,1
Mike Modica*,23,4,5,.444,5.10,37,2,13,0,0,2,60.0,79,42,34,7,21,4,32,1,0,1,277,1.667,11.9,1.1,3.2,4.8,1.52,,0
Ashton Mowdy,24,2,3,.400,4.91,38,0,5,0,0,0,73.1,81,51,40,9,41,2,57,2,0,7,340,1.664,9.9,1.1,5.0,7.0,1.39,,0
Michael Schurz,23,0,1,.000,10.69,12,0,5,0,0,0,16.0,22,20,19,3,15,0,15,1,0,3,86,2.313,12.4,1.7,8.4,8.4,1.00,,0
Ross Seaton,20,6,13,.316,6.64,28,28,0,0,0,0,146.1,198,126,108,22,45,0,85,8,1,17,679,1.661,12.2,1.4,2.8,5.2,1.89,,0
Jose Trinidad,22,0,1,.000,6.97,13,0,5,0,0,1,20.2,28,17,16,1,10,0,12,4,0,2,102,1.839,12.2,0.4,4.4,5.2,1.20,,0
Pat Urckfitz*,21,5,9,.357,4.13,35,12,6,0,0,0,104.2,115,55,48,9,32,1,103,2,0,8,447,1.404,9.9,0.8,2.8,8.9,3.22,,0
Brian Wabick,22,3,5,.375,5.18,43,0,17,0,0,3,64.1,73,38,37,10,24,2,43,2,1,3,284,1.508,10.2,1.4,3.4,6.0,1.79,,0
Edwin Walker*,26,0,1,.000,4.63,26,1,8,0,0,2,46.2,40,27,24,5,24,1,50,1,0,3,199,1.371,7.7,1.0,4.6,9.6,2.08,,0
Shane Wolf*,23,7,4,.636,4.72,30,15,4,0,0,0,108.2,137,64,57,14,26,0,71,1,0,5,476,1.500,11.3,1.2,2.2,5.9,2.73,,0
18 Players,22.3,54,86,.386,5.33,140,140,136,4,3,21,1230.1,1475,853,728,141,475,25,928,57,7,95,5566,1.585,10.8,1.0,3.5,6.8,1.95,,0
