Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Michael Allen,23,0,2,.000,6.00,21,0,11,0,0,3,30.0,31,23,20,3,14,1,35,4,0,3,139,1.500,9.3,0.9,4.2,10.5,2.50,,0
Nicholas Alloway,21,0,1,.000,24.00,2,1,0,0,0,0,3.0,10,8,8,0,4,0,3,0,0,0,23,4.667,30.0,0.0,12.0,9.0,0.75,,0
Henry Arias,25,0,0,,21.00,2,0,1,0,0,0,3.0,7,10,7,1,3,0,4,1,0,2,21,3.333,21.0,3.0,9.0,12.0,1.33,,0
Santos Arias,23,4,5,.444,4.17,12,12,0,1,0,0,69.0,76,37,32,4,15,0,28,2,0,1,295,1.319,9.9,0.5,2.0,3.7,1.87,,0
Steven Blevins,23,3,4,.429,4.34,33,1,17,0,0,3,58.0,77,33,28,1,21,0,38,1,0,1,268,1.690,11.9,0.2,3.3,5.9,1.81,,0
Billy Bullock,22,0,4,.000,3.62,28,0,26,0,0,14,37.1,39,15,15,2,19,2,45,3,0,2,163,1.554,9.4,0.5,4.6,10.8,2.37,,0
Brett Carroll*,22,1,0,1.000,3.38,3,0,1,0,0,0,8.0,10,4,3,0,0,0,7,1,0,0,35,1.250,11.3,0.0,0.0,7.9,,,0
Bart Carter*,22,0,0,,20.25,1,0,0,0,0,0,1.1,4,3,3,0,0,0,1,0,0,0,8,3.000,27.0,0.0,0.0,6.8,,,0
Clay Condrey,34,0,0,,0.00,1,0,0,0,0,0,3.0,3,0,0,0,0,0,1,0,0,0,11,1.000,9.0,0.0,0.0,3.0,,,1
Tony Davis*,22,0,0,,2.87,17,0,4,0,0,1,31.1,32,13,10,1,18,0,19,2,0,0,144,1.596,9.2,0.3,5.2,5.5,1.06,,0
David Deminsky*,23,0,0,,6.55,2,2,0,0,0,0,11.0,15,8,8,2,6,0,8,0,0,0,50,1.909,12.3,1.6,4.9,6.5,1.33,,0
Jhon Garcia,23,2,1,.667,2.08,11,0,8,0,0,3,26.0,18,8,6,1,6,0,20,0,0,0,101,0.923,6.2,0.3,2.1,6.9,3.33,,0
Kyle Gibson,22,4,1,.800,1.87,7,7,0,1,1,0,43.1,33,11,9,2,12,0,40,2,0,2,169,1.038,6.9,0.4,2.5,8.3,3.33,,1
Gumercindo Gonzalez*,20,1,0,1.000,1.17,8,0,5,0,0,1,15.1,12,4,2,0,1,0,10,0,0,1,60,0.848,7.0,0.0,0.6,5.9,10.00,,0
Liam Hendriks,21,6,3,.667,1.93,13,12,0,1,0,0,74.2,63,20,16,2,8,0,66,1,0,3,292,0.951,7.6,0.2,1.0,8.0,8.25,,1
Steve Hirschfeld,24,0,0,,13.50,1,0,0,0,0,0,2.0,3,3,3,0,1,0,1,0,0,2,10,2.000,13.5,0.0,4.5,4.5,1.00,,0
Kane Holbrooks,23,3,3,.500,2.27,8,7,0,1,0,0,43.2,37,12,11,2,15,0,36,2,0,1,181,1.191,7.6,0.4,3.1,7.4,2.40,,0
Shooter Hunt,23,1,5,.167,7.35,40,7,15,0,0,3,67.1,54,62,55,5,84,0,79,11,0,19,343,2.050,7.2,0.7,11.2,10.6,0.94,,0
Bobby Lanigan,23,3,1,.750,2.15,11,10,0,0,0,0,54.1,43,19,13,2,7,0,41,5,0,3,215,0.920,7.1,0.3,1.2,6.8,5.86,,0
Andrey Lobanov*,20,2,0,1.000,2.03,14,0,3,0,0,0,26.2,26,7,6,1,5,0,22,0,0,0,110,1.163,8.8,0.3,1.7,7.4,4.40,,0
Ron Mahay*,39,0,1,.000,1.93,4,0,1,0,0,0,4.2,5,1,1,0,1,0,4,0,0,0,19,1.286,9.6,0.0,1.9,7.7,4.00,,1
Blake Martin*,24,4,3,.571,4.79,28,3,11,0,0,0,56.1,70,43,30,6,28,0,47,0,0,6,261,1.740,11.2,1.0,4.5,7.5,1.68,,0
Pat Neshek,29,0,0,,13.50,2,0,0,0,0,0,2.0,3,3,3,0,2,0,2,0,0,0,11,2.500,13.5,0.0,9.0,9.0,1.00,,1
Dan Osterbrock*,23,7,8,.467,2.73,20,18,0,0,0,0,112.0,103,43,34,6,23,0,79,4,0,2,456,1.125,8.3,0.5,1.8,6.3,3.43,,0
Bruce Pugh,21,7,10,.412,4.03,20,19,0,0,0,0,102.2,81,52,46,10,48,0,106,10,0,11,441,1.256,7.1,0.9,4.2,9.3,2.21,,0
Adrian Salcedo,19,1,3,.250,6.26,6,6,0,0,0,0,27.1,42,21,19,3,8,0,16,4,0,2,128,1.829,13.8,1.0,2.6,5.3,2.00,,0
Matt Schuld,22,0,1,.000,3.78,6,0,5,0,0,2,16.2,17,10,7,0,4,0,11,2,0,1,71,1.260,9.2,0.0,2.2,5.9,2.75,,0
Zach See,21,0,0,,2.25,1,0,1,0,0,1,4.0,3,1,1,0,0,0,0,0,0,0,14,0.750,6.8,0.0,0.0,0.0,,,0
Mike Tarsi*,23,5,10,.333,5.02,24,18,2,0,0,0,98.2,110,70,55,6,36,0,70,6,0,7,441,1.480,10.0,0.5,3.3,6.4,1.94,,0
Joe Testa*,24,1,1,.500,3.30,15,0,9,0,0,1,30.0,39,13,11,1,12,0,29,3,1,1,140,1.700,11.7,0.3,3.6,8.7,2.42,,0
Brad Tippett,22,0,2,.000,6.28,10,5,0,0,0,0,28.2,39,24,20,2,9,0,23,2,0,5,138,1.674,12.2,0.6,2.8,7.2,2.56,,0
Loek van Mil,25,0,1,.000,4.50,3,0,1,0,0,0,4.0,4,2,2,0,0,0,6,2,0,0,17,1.000,9.0,0.0,0.0,13.5,,,0
Dakota Watts,22,4,2,.667,3.19,17,0,12,0,0,6,31.0,26,11,11,2,12,0,29,2,0,2,131,1.226,7.5,0.6,3.5,8.4,2.42,,0
Matthew Williams,23,3,2,.600,3.88,17,6,1,0,0,1,58.0,56,26,25,4,16,0,45,1,0,3,244,1.241,8.7,0.6,2.5,7.0,2.81,,0
Alex Wimmers,21,2,0,1.000,0.57,4,4,0,0,0,0,15.2,6,1,1,0,5,0,23,0,0,0,58,0.702,3.4,0.0,2.9,13.2,4.60,,1
35 Players,22.6,64,74,.464,3.89,138,138,134,4,12,39,1200.0,1197,621,519,69,443,3,994,71,1,80,5208,1.367,9.0,0.5,3.3,7.5,2.24,,0
