Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Wilfredo Boscan,20,9,14,.391,4.67,27,27,0,1,0,0,163.2,189,93,85,17,40,1,130,7,0,7,707,1.399,10.4,0.9,2.2,7.1,3.25,,1
Jake Brigham,22,1,5,.167,6.93,11,10,0,0,0,0,49.1,67,46,38,5,26,0,39,4,0,3,237,1.885,12.2,0.9,4.7,7.1,1.50,,1
Fabio Castillo,21,1,3,.250,1.92,36,0,20,0,0,6,51.2,41,15,11,2,26,1,65,3,0,1,219,1.297,7.1,0.3,4.5,11.3,2.50,,1
Andrew Doyle,22,1,0,1.000,5.91,7,4,2,0,0,0,21.1,25,15,14,4,10,0,15,3,0,2,97,1.641,10.5,1.7,4.2,6.3,1.50,,0
Cody Eppley,24,2,0,1.000,0.00,14,0,7,0,0,6,18.0,9,0,0,0,1,0,24,1,0,4,65,0.556,4.5,0.0,0.5,12.0,24.00,,1
Adalberto Flores,23,1,1,.500,4.70,7,0,4,0,0,2,7.2,5,4,4,2,6,0,9,0,0,0,33,1.435,5.9,2.3,7.0,10.6,1.50,,0
Wilmer Font,20,1,2,.333,3.86,9,9,0,0,0,0,49.0,38,26,21,5,32,0,52,2,0,1,212,1.429,7.0,0.9,5.9,9.6,1.63,,1
Kennil Gomez,22,5,9,.357,6.47,24,14,3,1,0,1,97.1,127,79,70,14,48,0,53,9,3,12,461,1.798,11.7,1.3,4.4,4.9,1.10,,0
Geuris Grullon*,20,0,0,,3.00,1,0,0,0,0,0,3.0,4,2,1,0,1,0,3,0,0,1,14,1.667,12.0,0.0,3.0,9.0,3.00,,0
Johnny Gunter,22,0,0,,4.50,1,0,0,0,0,0,2.0,3,1,1,0,4,0,3,0,0,1,13,3.500,13.5,0.0,18.0,13.5,0.75,,0
Danny Gutierrez,23,1,4,.200,5.17,6,6,0,0,0,0,31.1,37,23,18,4,12,0,30,4,0,2,143,1.564,10.6,1.1,3.4,8.6,2.50,,0
Mark Hamburger,23,3,2,.600,1.77,37,0,28,0,0,18,45.2,38,12,9,3,18,3,49,0,0,3,191,1.226,7.5,0.6,3.5,9.7,2.72,,1
Trevor Hurley,22,2,2,.500,2.22,19,0,10,0,0,4,28.1,17,10,7,5,16,2,34,0,1,3,117,1.165,5.4,1.6,5.1,10.8,2.13,,0
Jacob Kaase,24,0,0,,0.00,2,0,2,0,0,0,2.0,2,0,0,0,0,0,1,0,0,0,9,1.000,9.0,0.0,0.0,4.5,,,0
Andrew Laughter,25,0,1,.000,8.10,10,0,8,0,0,1,10.0,16,9,9,1,4,0,8,1,0,0,52,2.000,14.4,0.9,3.6,7.2,2.00,,0
Michael Main,21,5,3,.625,3.45,15,15,0,1,1,0,91.1,87,47,35,14,21,0,72,7,0,7,380,1.182,8.6,1.4,2.1,7.1,3.43,,0
Justin Miller,23,4,3,.571,3.06,32,0,11,0,0,0,47.0,35,18,16,3,21,0,52,4,0,7,199,1.191,6.7,0.6,4.0,10.0,2.48,,1
Tim Murphy*,23,2,1,.667,3.25,19,1,4,0,0,0,36.0,27,15,13,2,24,0,23,4,0,1,154,1.417,6.8,0.5,6.0,5.8,0.96,,0
Yoon-Hee Nam*,22,4,2,.667,4.25,22,3,3,0,0,0,55.0,52,29,26,12,18,1,56,2,1,2,239,1.273,8.5,2.0,2.9,9.2,3.11,,0
Hector Nelo,23,0,1,.000,5.93,20,0,9,0,0,0,27.1,25,21,18,5,19,1,32,4,0,3,128,1.610,8.2,1.6,6.3,10.5,1.68,,0
Joe Ortiz*,19,0,0,,3.86,2,0,1,0,0,0,2.1,3,1,1,0,1,1,4,0,0,0,11,1.714,11.6,0.0,3.9,15.4,4.00,,1
Carlos Pimentel,20,7,7,.500,4.96,23,23,0,0,0,0,123.1,140,83,68,15,56,0,97,9,3,20,559,1.589,10.2,1.1,4.1,7.1,1.73,,0
Ezequiel Rijo,19,0,1,.000,45.00,1,1,0,0,0,0,1.0,4,5,5,1,2,0,1,0,0,0,9,6.000,36.0,9.0,18.0,9.0,0.50,,0
Robbie Ross*,21,4,4,.500,5.37,11,11,0,0,0,0,52.0,67,38,31,4,17,0,49,4,1,4,242,1.615,11.6,0.7,2.9,8.5,2.88,,1
Michael Schlact,24,3,0,1.000,4.50,6,6,0,1,0,0,34.0,33,20,17,6,8,0,18,4,0,1,145,1.206,8.7,1.6,2.1,4.8,2.25,,0
Tyler Tufts,23,2,1,.667,4.50,12,0,3,0,0,0,18.0,20,10,9,0,6,0,12,3,0,1,83,1.444,10.0,0.0,3.0,6.0,2.00,,0
Joe Wieland,20,4,3,.571,5.19,11,10,0,0,0,0,59.0,67,36,34,6,10,0,62,2,1,4,258,1.305,10.2,0.9,1.5,9.5,6.20,,1
Corey Young*,23,3,3,.500,3.27,47,0,9,0,0,1,52.1,45,25,19,2,25,1,53,6,0,0,227,1.338,7.7,0.3,4.3,9.1,2.12,,0
Shane Zegarac*,24,2,1,.667,2.79,34,0,12,0,0,0,38.2,34,13,12,3,15,1,33,3,0,2,160,1.267,7.9,0.7,3.5,7.7,2.20,,0
29 Players,22.0,67,73,.479,4.36,140,140,136,4,7,39,1217.2,1257,696,590,135,487,12,1079,86,10,92,5364,1.432,9.3,1.0,3.6,8.0,2.22,,0
