Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Chris Widger,29,86,312,281,31,67,17,2,12,34,1,2,29,61,.238,.311,.441,.752,124,5,1,0,1,3,1,2000,MLB,WSN
Lee Stevens*,32,123,501,449,60,119,27,2,22,75,0,0,48,105,.265,.337,.481,.818,216,10,2,0,2,6,1,2000,MLB,WSN
Jose Vidro#,25,153,663,606,101,200,51,2,24,97,5,4,49,69,.330,.379,.540,.918,327,17,2,0,6,4,1,2000,MLB,WSN
Orlando Cabrera,25,125,454,422,47,100,25,1,13,55,4,4,25,28,.237,.279,.393,.673,166,12,1,3,3,3,1,2000,MLB,WSN
Michael Barrett,23,89,297,271,28,58,15,1,1,22,0,1,23,35,.214,.277,.288,.565,78,7,1,1,1,5,1,2000,MLB,WSN
Rondell White,28,75,322,290,52,89,24,0,11,54,5,1,28,67,.307,.370,.503,.873,146,4,2,0,2,0,1,2000,MLB,WSN
Peter Bergeron*,22,148,592,518,80,127,25,7,5,31,11,13,58,100,.245,.320,.349,.669,181,4,0,14,2,0,1,2000,MLB,WSN
Vladimir Guerrero,25,154,641,571,101,197,28,11,44,123,9,10,58,74,.345,.410,.664,1.074,379,15,8,0,4,23,1,2000,MLB,WSN
Geoff Blum#,27,124,379,343,40,97,20,2,11,45,1,4,26,60,.283,.335,.449,.784,154,4,3,3,4,2,1,2000,MLB,WSN
Wilton Guerrero#,25,127,314,288,30,77,7,2,2,23,8,1,19,41,.267,.312,.326,.638,94,6,0,6,1,0,1,2000,MLB,WSN
Andy Tracy*,26,83,218,192,29,50,8,1,11,32,1,0,22,61,.260,.339,.484,.824,93,3,2,0,2,1,1,2000,MLB,WSN
Mike Mordecai,32,86,183,169,20,48,16,0,4,16,2,2,12,34,.284,.335,.450,.785,76,1,1,1,0,0,1,2000,MLB,WSN
Terry Jones#,29,108,181,168,30,42,8,2,0,13,7,2,10,32,.250,.292,.321,.614,54,3,0,3,0,1,1,2000,MLB,WSN
Fernando Seguignol#,25,76,175,162,22,45,8,0,10,22,0,1,9,46,.278,.326,.512,.838,83,5,3,0,1,0,1,2000,MLB,WSN
Milton Bradley#,22,42,172,154,20,34,8,1,2,15,2,1,14,32,.221,.288,.325,.613,50,3,1,1,1,0,1,2000,MLB,WSN
Brian Schneider*,23,45,123,115,6,27,6,0,0,11,0,1,7,24,.235,.276,.287,.563,33,1,0,0,1,2,1,2000,MLB,WSN
Lenny Webster,35,39,87,81,6,17,3,0,0,5,0,0,6,14,.210,.264,.247,.511,20,5,0,0,0,1,1,2000,MLB,WSN
Tomas de la Rosa,22,32,77,66,7,19,3,1,2,9,2,1,7,11,.288,.365,.455,.819,30,2,1,3,0,0,1,2000,MLB,WSN
Trace Coquillette,26,34,67,59,6,12,4,0,1,8,0,0,7,19,.203,.284,.322,.606,19,2,0,0,1,0,1,2000,MLB,WSN
Charlie O'Brien,40,9,21,19,1,4,1,0,1,2,0,0,2,7,.211,.286,.421,.707,8,0,0,0,0,1,1,2000,MLB,WSN
Yohanny Valera,23,7,13,10,1,0,0,0,0,1,0,0,1,5,.000,.167,.000,.167,0,0,1,1,0,0,1,2000,MLB,WSN
Talmadge Nunnari*,25,18,12,5,2,1,0,0,0,1,0,0,6,2,.200,.583,.200,.783,1,0,0,0,1,1,1,2000,MLB,WSN
