Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Mike Redmond,29,87,235,210,17,53,8,1,0,15,0,0,13,19,.252,.316,.300,.616,63,5,8,1,3,3,1
Derrek Lee,24,158,546,477,70,134,18,3,28,70,0,3,63,123,.281,.368,.507,.875,242,14,4,0,2,6,1
Luis Castillo#,24,136,626,539,101,180,17,3,2,17,62,22,78,86,.334,.418,.388,.806,209,11,0,9,0,0,1
Alex Gonzalez,23,109,407,385,35,77,17,4,7,42,7,1,13,77,.200,.229,.319,.548,123,7,2,5,2,0,1
Mike Lowell,26,140,583,508,73,137,38,0,22,91,4,0,54,75,.270,.344,.474,.818,241,4,9,0,11,4,1
Cliff Floyd*,27,121,487,420,75,126,30,0,22,91,24,3,50,82,.300,.378,.529,.906,222,4,8,0,9,5,1
Preston Wilson,25,161,674,605,94,160,35,3,31,121,36,14,55,187,.264,.331,.486,.817,294,11,8,0,6,1,1
Mark Kotsay*,24,152,578,530,87,158,31,5,12,57,19,9,42,46,.298,.347,.443,.791,235,17,0,2,4,2,1
Kevin Millar,28,123,305,259,36,67,14,3,14,42,0,0,36,47,.259,.364,.498,.862,129,5,8,0,2,0,1
Dave Berg,29,82,245,210,23,53,14,1,1,21,3,0,25,46,.252,.340,.343,.683,72,5,5,1,4,0,1
Mark Smith,30,104,213,192,22,47,8,1,5,27,2,0,17,54,.245,.310,.375,.685,72,2,2,0,2,1,1
Paul Bako*,28,56,186,161,10,39,6,1,0,14,0,0,22,48,.242,.335,.292,.627,47,4,1,1,1,7,1
Andy Fox*,29,69,185,164,19,40,4,2,3,10,8,3,18,37,.244,.330,.348,.677,57,1,3,0,0,3,1
Ramon Castro,24,50,157,138,10,33,4,0,2,14,0,0,16,36,.239,.318,.312,.630,43,1,1,0,2,7,1
Henry Rodriguez*,32,36,123,108,10,29,6,0,2,10,0,0,14,23,.269,.358,.380,.737,41,1,1,0,0,0,1
Danny Bautista,28,44,94,89,9,17,4,0,4,12,1,0,5,20,.191,.234,.371,.605,33,1,0,0,0,0,1
Brant Brown*,29,41,76,73,4,14,6,0,2,6,1,0,3,33,.192,.224,.356,.580,26,1,0,0,0,0,1
Chris Clapinski#,28,34,55,49,12,15,4,1,1,7,0,0,5,7,.306,.370,.490,.860,24,1,0,1,0,0,1
Pablo Ozuna,25,14,26,24,2,8,1,0,0,0,1,0,0,2,.333,.333,.375,.708,9,0,0,2,0,0,1
Sandy Martinez*,29,10,18,18,1,4,2,0,0,0,0,0,0,8,.222,.222,.333,.556,6,0,0,0,0,0,1
Nate Rolison*,23,8,16,13,0,1,0,0,0,2,0,0,1,4,.077,.125,.077,.202,1,0,0,0,2,0,1
Mendy Lopez,26,4,4,3,0,0,0,0,0,0,0,0,1,1,.000,.250,.000,.250,0,0,0,0,0,0,1
