Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Bartolo Colon,42,14,13,.519,4.16,33,31,1,1,1,0,194.2,217,94,90,25,24,5,136,4,0,0,815,1.238,10.0,1.2,1.1,6.3,5.67,1,2015,MLB,NYM
Jacob deGrom,27,14,8,.636,2.54,30,30,0,0,0,0,191.0,149,59,54,16,38,2,205,2,0,6,751,0.979,7.0,0.8,1.8,9.7,5.39,1,2015,MLB,NYM
Matt Harvey,26,13,8,.619,2.71,29,29,0,0,0,0,189.1,156,62,57,18,37,2,188,5,0,4,755,1.019,7.4,0.9,1.8,8.9,5.08,1,2015,MLB,NYM
Jon Niese*,28,9,10,.474,4.13,33,29,1,0,0,0,176.2,192,93,81,20,55,2,113,9,0,2,770,1.398,9.8,1.0,2.8,5.8,2.05,1,2015,MLB,NYM
Noah Syndergaard,22,9,7,.563,3.24,24,24,0,0,0,0,150.0,126,60,54,19,31,2,166,3,0,6,603,1.047,7.6,1.1,1.9,10.0,5.35,1,2015,MLB,NYM
Jeurys Familia,25,2,2,.500,1.85,76,0,65,0,0,43,78.0,59,16,16,6,19,1,86,2,0,4,308,1.000,6.8,0.7,2.2,9.9,4.53,1,2015,MLB,NYM
Carlos Torres,32,5,6,.455,4.68,59,0,19,0,0,0,57.2,61,32,30,5,18,6,48,0,0,5,243,1.370,9.5,0.8,2.8,7.5,2.67,1,2015,MLB,NYM
Sean Gilmartin*,25,3,2,.600,2.67,50,1,13,0,0,0,57.1,50,17,17,2,18,5,54,2,0,1,235,1.186,7.8,0.3,2.8,8.5,3.00,1,2015,MLB,NYM
Hansel Robles,24,4,3,.571,3.67,57,0,7,0,0,0,54.0,37,27,22,8,18,1,61,2,1,2,217,1.019,6.2,1.3,3.0,10.2,3.39,1,2015,MLB,NYM
Alex Torres*,27,0,0,,3.15,39,0,11,0,0,1,34.1,26,16,12,6,26,1,35,1,0,3,154,1.515,6.8,1.6,6.8,9.2,1.35,1,2015,MLB,NYM
Dillon Gee,29,0,3,.000,5.90,8,7,0,0,0,0,39.2,55,29,26,5,11,3,25,1,0,0,183,1.664,12.5,1.1,2.5,5.7,2.27,1,2015,MLB,NYM
Logan Verrett,25,1,1,.500,3.03,14,4,3,0,0,1,38.2,23,13,13,5,11,3,36,2,0,0,148,0.879,5.4,1.2,2.6,8.4,3.27,1,2015,MLB,NYM
Steven Matz*,24,4,0,1.000,2.27,6,6,0,0,0,0,35.2,34,9,9,4,10,0,34,1,0,0,149,1.234,8.6,1.0,2.5,8.6,3.40,1,2015,MLB,NYM
Erik Goeddel,26,1,1,.500,2.43,35,0,9,0,0,0,33.1,24,9,9,1,9,2,34,2,0,2,132,0.990,6.5,0.3,2.4,9.2,3.78,1,2015,MLB,NYM
Tyler Clippard,30,4,1,.800,3.06,32,0,6,0,0,2,32.1,24,13,11,5,10,1,26,2,0,5,134,1.052,6.7,1.4,2.8,7.2,2.60,1,2015,MLB,NYM
Bobby Parnell,30,2,4,.333,6.38,30,0,8,0,0,1,24.0,30,20,17,0,17,1,13,0,0,4,112,1.958,11.3,0.0,6.4,4.9,0.76,1,2015,MLB,NYM
Addison Reed,26,1,1,.500,1.17,17,0,3,0,0,1,15.1,11,2,2,1,5,1,17,0,0,0,60,1.043,6.5,0.6,2.9,10.0,3.40,1,2015,MLB,NYM
Jack Leathersich*,24,0,1,.000,2.31,17,0,6,0,0,0,11.2,12,3,3,0,7,0,14,1,0,0,52,1.629,9.3,0.0,5.4,10.8,2.00,1,2015,MLB,NYM
Rafael Montero,24,0,1,.000,4.50,5,1,1,0,0,0,10.0,9,6,5,0,5,3,13,0,0,0,46,1.400,8.1,0.0,4.5,11.7,2.60,1,2015,MLB,NYM
Eric O'Flaherty*,30,0,0,,13.50,16,0,3,0,0,0,8.2,18,13,13,1,5,1,6,2,0,1,51,2.654,18.7,1.0,5.2,6.2,1.20,1,2015,MLB,NYM
Buddy Carlyle,37,1,0,1.000,5.63,11,0,1,0,0,1,8.0,8,5,5,0,1,0,6,0,0,1,32,1.125,9.0,0.0,1.1,6.8,6.00,1,2015,MLB,NYM
Jenrry Mejia,25,1,0,1.000,0.00,7,0,1,0,0,0,7.1,4,0,0,0,2,1,7,0,0,0,27,0.818,4.9,0.0,2.5,8.6,3.50,1,2015,MLB,NYM
Tim Stauffer,33,0,0,,7.94,5,0,2,0,0,0,5.2,8,5,5,2,2,0,8,1,0,0,27,1.765,12.7,3.2,3.2,12.7,4.00,1,2015,MLB,NYM
Jerry Blevins*,31,1,0,1.000,0.00,7,0,1,0,0,0,5.0,0,0,0,0,0,0,4,0,0,0,15,0.000,0.0,0.0,0.0,7.2,,1,2015,MLB,NYM
Dario Alvarez*,26,1,0,1.000,12.27,6,0,0,0,0,0,3.2,5,5,5,2,1,0,2,2,1,0,19,1.636,12.3,4.9,2.5,4.9,2.00,1,2015,MLB,NYM
Akeel Morris,22,0,0,,67.50,1,0,0,0,0,0,0.2,3,5,5,1,3,0,0,0,0,0,8,9.000,40.5,13.5,40.5,0.0,0.00,1,2015,MLB,NYM
