Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Aaron Altherr,23,7,33,28,6,7,1,2,0,2,1,0,5,8,.250,.364,.429,.792,12,0,0,0,0,0,1
Corey Bass,23,32,102,94,7,19,6,0,2,10,1,0,8,23,.202,.265,.330,.594,31,2,0,0,0,0,0
Reid Brignac#,28,3,10,8,0,4,1,0,0,1,0,0,2,1,.500,.600,.625,1.225,5,0,0,0,0,0,1
Malquin Canelo,19,16,53,48,2,10,3,0,0,3,1,1,3,12,.208,.269,.271,.540,13,1,1,1,0,0,0
Chad Carman,25,5,15,14,1,1,0,0,0,0,0,0,0,3,.071,.071,.071,.143,1,0,0,1,0,0,0
Willie Carmona#,23,25,89,85,3,11,1,1,0,3,0,0,4,20,.129,.169,.165,.333,14,4,0,0,0,0,0
Art Charles*,23,127,499,446,60,102,25,4,19,54,0,0,44,156,.229,.303,.430,.733,192,2,5,0,4,1,0
J.P. Crawford*,19,63,271,236,32,65,7,0,8,29,10,7,28,37,.275,.352,.407,.759,96,2,2,1,4,0,1
Nick Ferdinand,24,32,113,106,10,15,4,1,2,9,0,0,5,28,.142,.195,.255,.449,27,3,2,0,0,0,0
Joel Fisher,21,1,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Freddy Galvis#,24,5,20,20,4,4,0,2,1,3,0,0,0,2,.200,.200,.550,.750,11,0,0,0,0,0,1
Tyson Gillies*,25,2,9,8,0,2,1,0,0,0,0,0,0,1,.250,.250,.375,.625,3,0,0,1,0,0,0
Deivy Grullon,18,2,10,10,0,2,0,0,0,1,0,0,0,1,.200,.200,.200,.400,2,1,0,0,0,0,1
Anthony Hewitt,25,8,31,31,2,4,1,0,0,0,1,1,0,15,.129,.129,.161,.290,5,0,0,0,0,0,0
Andrew Knapp#,22,23,90,83,7,13,1,0,1,7,1,0,5,26,.157,.222,.205,.427,17,1,2,0,0,0,1
Pete Lavin*,26,54,228,209,27,61,11,2,6,18,5,5,16,38,.292,.344,.450,.793,94,2,1,1,1,0,0
Gabriel Lino,21,74,261,238,26,53,7,0,4,28,0,3,18,68,.223,.281,.303,.583,72,6,2,1,2,0,0
Harold Martinez,24,103,401,382,36,96,19,1,6,38,5,1,10,88,.251,.283,.353,.636,135,12,7,1,1,0,0
Logan Moore*,23,32,115,105,5,25,7,0,0,11,1,0,7,22,.238,.287,.305,.592,32,1,1,0,2,0,0
Angelo Mora#,21,107,389,353,27,80,14,4,3,25,3,8,27,81,.227,.284,.314,.598,111,6,2,5,2,0,0
Jair Morelos*,20,3,10,9,1,1,0,0,0,1,0,0,0,0,.111,.111,.111,.222,1,0,0,1,0,0,0
Wil Nieves,36,2,4,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500,1,1,0,0,0,0,1
Justin Parr*,23,28,95,88,8,12,2,0,0,3,0,0,5,21,.136,.183,.159,.342,14,2,0,2,0,0,0
Anthony Phillips,24,57,178,153,17,35,4,1,2,12,4,3,20,36,.229,.322,.307,.629,47,2,1,4,0,0,0
Brian Pointer*,22,123,480,415,60,102,19,4,15,53,16,8,50,128,.246,.336,.419,.755,174,8,8,4,3,0,0
Jesus Posso,19,3,8,8,1,2,1,0,1,2,0,0,0,2,.250,.250,.750,1.000,6,0,0,0,0,0,0
Roman Quinn#,21,88,382,327,51,84,10,3,7,36,32,12,36,80,.257,.343,.370,.713,121,3,9,6,4,0,1
Herlis Rodriguez*,20,18,55,51,2,16,3,0,0,3,0,2,1,8,.314,.327,.373,.699,19,2,0,3,0,0,0
Darin Ruf,27,3,13,12,0,3,0,0,0,2,0,0,1,3,.250,.308,.250,.558,3,0,0,0,0,0,1
Carlos Ruiz,35,5,19,17,4,3,1,0,0,2,1,0,1,3,.176,.263,.235,.498,4,0,1,0,0,0,1
KC Serna,24,76,315,298,34,83,18,3,3,26,9,5,12,37,.279,.312,.389,.701,116,12,3,1,1,0,0
Chris Serritella*,24,61,228,199,20,43,11,1,7,29,0,1,24,51,.216,.296,.387,.683,77,2,0,2,3,1,0
Brandon Short,25,71,274,251,23,54,15,3,4,32,4,4,18,55,.215,.270,.347,.617,87,7,2,0,3,0,0
Chris Swauger*,27,8,28,26,3,4,1,0,0,2,0,0,1,6,.154,.179,.192,.371,5,2,0,0,1,0,0
Jesmuel Valentin#,20,12,49,44,8,9,2,0,0,0,1,1,3,6,.205,.255,.250,.505,11,4,0,2,0,0,1
Everett Williams*,23,22,88,82,10,23,3,2,0,9,2,1,6,10,.280,.330,.366,.695,30,1,0,0,0,0,0
Tim Zier,22,1,3,2,0,0,0,0,0,0,0,0,0,0,.000,.333,.000,.333,0,0,1,0,0,0,0
