Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Tim Anderson,21,68,300,286,48,85,18,7,6,31,10,3,7,68,.297,.323,.472,.795,135,4,5,0,2,0,1
Keon Barnum*,21,132,533,491,49,124,29,1,8,60,3,0,37,163,.253,.306,.365,.671,179,9,2,1,2,0,0
Nick Basto,20,87,342,315,39,83,14,2,7,35,1,4,19,66,.263,.313,.387,.700,122,6,5,0,3,0,0
C.J. Beatty#,25,13,51,45,7,10,1,0,1,6,2,1,4,8,.222,.280,.311,.591,14,2,0,1,1,0,0
Grant Buckner,26,61,217,203,23,56,14,1,4,26,2,2,9,24,.276,.318,.414,.732,84,4,4,0,1,0,0
Jason Coats,24,115,476,429,64,125,35,2,15,72,5,2,35,65,.291,.350,.487,.837,209,10,6,2,4,2,1
Joey DeMichele*,23,105,430,386,50,102,25,4,4,42,6,3,34,65,.264,.324,.381,.705,147,4,2,4,4,0,0
Adam Engel,22,21,100,88,11,21,0,0,0,5,9,1,6,21,.239,.296,.239,.535,21,2,2,2,2,0,1
Courtney Hawkins,20,122,515,449,65,112,25,4,19,84,11,3,53,143,.249,.331,.450,.781,202,3,5,1,7,2,0
Adam Heisler*,26,33,126,113,15,32,5,3,2,9,7,3,11,15,.283,.347,.434,.780,49,2,0,2,0,0,0
Justin Jirschele*,24,40,136,124,14,39,6,0,0,4,4,0,9,7,.315,.361,.363,.724,45,3,0,3,0,0,0
Michael Johnson*,25,22,77,64,6,10,2,0,0,6,0,2,9,13,.156,.250,.188,.438,12,5,0,1,3,0,0
Mike Marjama,24,70,262,248,26,66,16,2,3,17,2,3,8,33,.266,.292,.383,.675,95,6,2,2,2,0,1
Jacob May#,22,109,472,415,66,107,31,10,2,27,37,8,42,71,.258,.326,.395,.721,164,5,1,12,2,0,1
Martin Medina,24,37,139,126,12,34,6,1,0,16,3,0,10,35,.270,.324,.333,.657,42,3,1,0,2,0,0
Trey Michalczewski#,19,19,84,72,5,14,2,0,0,5,1,0,9,21,.194,.293,.222,.515,16,0,1,2,0,0,0
Omar Narvaez*,22,47,174,140,18,39,8,0,2,16,3,2,27,21,.279,.393,.379,.772,53,6,2,1,4,0,1
Jake Peter*,21,23,94,89,8,21,4,1,0,5,1,0,4,13,.236,.277,.303,.580,27,1,1,0,0,0,0
Cleuluis Rondon#,20,53,222,198,24,49,10,4,1,24,3,4,19,33,.247,.315,.354,.669,70,7,1,3,1,0,0
Zachary Voight,23,35,127,108,11,24,8,1,2,14,0,2,14,25,.222,.317,.370,.687,40,3,1,4,0,0,0
Keenyn Walker#,23,70,261,230,27,50,8,3,0,21,20,3,25,85,.217,.298,.278,.577,64,2,2,3,1,0,0
