Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Dante Bichette,21,109,460,402,56,109,27,1,9,64,1,3,50,90,.271,.352,.410,.763,165,16,3,0,5,0,0,2014,Adv A,NYY
Greg Bird*,21,75,325,274,36,76,22,1,7,32,1,0,45,70,.277,.375,.442,.817,121,5,1,0,5,3,1,2014,Adv A,NYY
Yeicok Calderon*,22,33,129,123,10,30,11,1,2,16,2,0,3,41,.244,.266,.398,.664,49,5,1,1,1,0,0,2014,Adv A,NYY
Jake Cave*,21,90,416,385,50,117,18,4,3,24,10,3,28,80,.304,.354,.395,.749,152,6,2,1,0,0,1,2014,Adv A,NYY
Francisco Cervelli,28,2,7,6,0,0,0,0,0,0,0,0,1,1,.000,.143,.000,.143,0,1,0,0,0,0,1,2014,Adv A,NYY
Cito Culver#,21,132,578,508,68,112,21,3,5,48,12,4,57,141,.220,.298,.303,.601,154,14,1,7,5,1,0,2014,Adv A,NYY
Claudio Custodio,23,53,185,168,20,35,6,1,0,14,21,2,8,58,.208,.253,.256,.509,43,0,2,7,0,0,0,2014,Adv A,NYY
Anderson Feliz#,22,23,86,79,7,15,1,1,2,12,1,1,4,24,.190,.224,.304,.527,24,0,0,1,2,0,0,2014,Adv A,NYY
Mike Ford*,21,12,52,48,7,17,4,0,2,10,0,0,4,7,.354,.404,.563,.966,27,0,0,0,0,0,1,2014,Adv A,NYY
Trent Garrison*,24,82,304,279,29,71,12,0,1,26,0,1,22,44,.254,.310,.308,.618,86,12,1,1,1,2,0,2014,Adv A,NYY
Cody Grice,24,25,86,80,4,13,1,1,0,7,2,3,4,29,.163,.202,.200,.402,16,2,0,2,0,0,0,2014,Adv A,NYY
Angelo Gumbs,21,90,354,331,28,74,15,3,5,28,7,1,18,97,.224,.267,.332,.599,110,9,2,2,1,0,0,2014,Adv A,NYY
Radley Haddad*,24,1,4,4,1,2,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,2,0,0,0,0,0,0,2014,Adv A,NYY
Kyle Higashioka,24,9,31,26,5,6,3,0,1,2,0,0,4,4,.231,.323,.462,.784,12,1,0,0,1,0,1,2014,Adv A,NYY
Eric Jagielo*,22,85,359,309,43,80,14,0,16,54,0,0,38,93,.259,.354,.460,.813,142,7,9,0,3,2,0,2014,Adv A,NYY
Aaron Judge,22,66,285,233,44,66,9,2,8,33,0,0,50,72,.283,.411,.442,.853,103,6,1,0,1,1,1,2014,Adv A,NYY
Ericson Leonora,21,22,83,79,9,16,1,1,2,7,1,0,3,26,.203,.241,.316,.557,25,1,1,0,0,0,0,2014,Adv A,NYY
Reymond Nunez,23,44,161,152,16,32,9,0,5,22,0,0,8,41,.211,.248,.368,.617,56,10,0,0,1,0,0,2014,Adv A,NYY
Peter O'Brien,23,30,119,112,19,36,9,1,10,19,0,0,4,29,.321,.353,.688,1.040,77,1,2,0,1,1,1,2014,Adv A,NYY
Danny Oh*,24,49,189,162,23,43,6,2,0,17,2,2,24,30,.265,.365,.327,.692,53,5,2,0,1,0,0,2014,Adv A,NYY
Mark Payton*,22,26,111,91,14,26,11,1,2,8,3,2,16,17,.286,.396,.495,.891,45,0,2,0,2,0,1,2014,Adv A,NYY
Jose Rosario,22,53,216,197,19,63,7,4,0,21,1,6,15,25,.320,.377,.396,.773,78,6,3,1,0,0,0,2014,Adv A,NYY
Brendan Ryan,32,4,17,14,1,4,0,0,0,2,0,0,3,3,.286,.412,.286,.697,4,0,0,0,0,0,1,2014,Adv A,NYY
Matt Snyder*,24,47,192,178,18,51,15,0,3,25,0,0,10,42,.287,.339,.421,.760,75,4,4,0,0,0,0,2014,Adv A,NYY
Jose Toussen,24,30,108,94,11,22,4,0,0,6,5,2,10,20,.234,.308,.277,.584,26,3,0,4,0,1,0,2014,Adv A,NYY
Wes Wilson,24,27,100,84,4,14,3,0,0,6,1,0,9,25,.167,.293,.202,.495,17,3,6,1,0,0,0,2014,Adv A,NYY
Zach Wilson,23,52,210,192,20,51,7,4,4,23,0,0,11,44,.266,.306,.406,.712,78,7,2,1,4,0,0,2014,Adv A,NYY
