Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Andrew Albers*,30,10,6,.625,3.69,21,21,0,2,0,0,124.1,150,53,51,10,30,0,84,4,0,8,533,1.448,10.9,0.7,2.2,6.1,2.80,,1
DJ Baxendale,25,2,1,.667,1.29,23,0,2,0,0,0,35.0,28,9,5,1,8,0,40,1,0,2,141,1.029,7.2,0.3,2.1,10.3,5.00,,0
Omar Bencomo,27,3,1,.750,3.49,5,4,0,0,0,0,28.1,31,12,11,2,5,0,23,0,0,1,118,1.271,9.8,0.6,1.6,7.3,4.60,,0
Jose Berrios,22,10,5,.667,2.51,17,17,0,1,0,0,111.1,74,39,31,8,36,0,125,3,0,3,432,0.988,6.0,0.6,2.9,10.1,3.47,,1
Buddy Boshers*,28,1,1,.500,1.04,22,0,8,0,0,2,26.0,18,8,3,1,11,0,29,0,0,2,105,1.115,6.2,0.3,3.8,10.0,2.64,,1
Sean Burnett*,33,0,3,.000,2.15,29,0,14,0,0,3,29.1,20,9,7,1,7,1,18,0,0,4,113,0.920,6.1,0.3,2.1,5.5,2.57,,1
Alan Busenitz,25,2,0,1.000,3.52,6,0,3,0,0,1,7.2,8,3,3,0,4,2,5,0,0,0,35,1.565,9.4,0.0,4.7,5.9,1.25,,1
JT Chargois,25,2,1,.667,1.29,28,0,16,0,0,9,35.0,27,7,5,1,8,0,41,0,0,6,141,1.000,6.9,0.3,2.1,10.5,5.13,,1
Logan Darnell*,27,8,8,.500,3.53,18,18,0,2,2,0,109.2,105,47,43,7,36,0,53,0,0,4,451,1.286,8.6,0.6,3.0,4.3,1.47,,1
Pat Dean*,27,5,7,.417,5.56,16,16,0,1,0,0,87.1,113,58,54,10,19,0,49,2,0,2,390,1.511,11.6,1.0,2.0,5.0,2.58,,1
Tyler Duffey,25,1,1,.500,2.93,5,5,0,1,0,0,30.2,24,10,10,4,12,0,25,0,0,0,125,1.174,7.0,1.2,3.5,7.3,2.08,,1
Kyle Gibson,28,1,0,1.000,1.50,1,1,0,0,0,0,6.0,7,2,1,0,3,0,2,0,0,0,27,1.667,10.5,0.0,4.5,3.0,0.67,,1
J.R. Graham,26,0,2,.000,10.80,8,0,7,0,0,3,8.1,11,10,10,1,7,0,7,0,1,2,42,2.160,11.9,1.1,7.6,7.6,1.00,,1
Nick Greenwood*,28,6,3,.667,2.84,16,11,2,0,0,1,79.1,76,26,25,5,11,1,41,0,0,1,305,1.097,8.6,0.6,1.2,4.7,3.73,,1
David Hurlbut*,26,0,2,.000,4.50,5,5,0,0,0,0,26.0,37,14,13,0,3,0,14,0,0,0,115,1.538,12.8,0.0,1.0,4.8,4.67,,0
Brandon Kintzler,31,4,1,.800,3.52,10,0,3,0,0,0,15.1,15,6,6,0,3,0,11,1,0,5,61,1.174,8.8,0.0,1.8,6.5,3.67,,1
Pat Light,25,1,0,1.000,2.57,6,0,5,0,0,2,7.0,5,2,2,0,2,0,6,1,0,1,29,1.000,6.4,0.0,2.6,7.7,3.00,,1
David Martinez,28,1,3,.250,6.23,19,6,5,0,0,0,52.0,64,37,36,8,13,0,41,1,0,3,234,1.481,11.1,1.4,2.3,7.1,3.15,,1
Trevor May,26,0,1,.000,2.45,4,0,1,0,0,1,3.2,1,1,1,0,1,0,6,1,0,1,14,0.545,2.5,0.0,2.5,14.7,6.00,,1
Adalberto Mejia*,23,2,2,.500,3.76,4,4,0,0,0,0,26.1,28,11,11,3,3,0,25,1,0,0,108,1.177,9.6,1.0,1.0,8.5,8.33,,1
Alex Meyer,26,1,1,.500,1.04,3,2,1,0,0,1,17.1,11,2,2,0,4,0,19,0,0,0,64,0.865,5.7,0.0,2.1,9.9,4.75,,1
Tommy Milone*,29,4,0,1.000,1.66,7,7,0,0,0,0,48.2,41,11,9,4,4,0,41,1,0,1,188,0.925,7.6,0.7,0.7,7.6,10.25,,1
Edward Mujica,32,0,0,,1.35,6,0,4,0,0,3,6.2,6,1,1,0,2,0,8,0,0,0,27,1.200,8.1,0.0,2.7,10.8,4.00,,1
Ryan O'Rourke*,28,1,1,.500,1.93,33,0,12,0,0,1,28.0,26,9,6,1,6,2,29,1,1,0,111,1.143,8.4,0.3,1.9,9.3,4.83,,1
Neil Ramirez,27,0,0,,3.10,16,0,6,0,0,0,20.1,14,7,7,2,7,0,27,1,0,0,82,1.033,6.2,0.9,3.1,12.0,3.86,,1
Jake Reed,23,1,1,.500,1.69,9,0,4,0,0,0,10.2,8,2,2,0,2,1,8,1,0,1,42,0.938,6.8,0.0,1.7,6.8,4.00,,1
Taylor Rogers*,25,0,1,.000,4.50,7,2,1,0,0,0,18.0,24,15,9,1,6,0,15,0,0,0,85,1.667,12.0,0.5,3.0,7.5,2.50,,1
Dan Runzler*,31,1,2,.333,5.82,20,0,7,0,0,0,21.2,24,17,14,0,16,0,18,2,0,8,108,1.846,10.0,0.0,6.6,7.5,1.13,,1
Loek van Mil,31,0,1,.000,23.63,5,1,0,0,0,0,5.1,17,15,14,1,6,1,4,0,0,1,39,4.313,28.7,1.7,10.1,6.8,0.67,,0
Marcus Walden,27,1,1,.500,2.54,36,0,15,0,0,5,46.0,41,15,13,1,13,0,33,3,0,5,192,1.174,8.0,0.2,2.5,6.5,2.54,,1
Jason Wheeler*,25,11,6,.647,3.53,24,24,0,1,0,0,145.1,137,60,57,13,37,0,113,3,0,5,607,1.197,8.5,0.8,2.3,7.0,3.05,,1
Alex Wimmers,27,2,1,.667,3.62,39,0,20,0,0,11,49.2,42,22,20,2,24,1,50,2,0,6,214,1.329,7.6,0.4,4.3,9.1,2.08,,1
32 Players,27.1,81,63,.563,3.42,144,144,136,8,14,43,1266.1,1233,540,481,87,349,9,1010,29,2,72,5278,1.249,8.8,0.6,2.5,7.2,2.89,,0
