Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Jhon Cedron,20,21,63,54,10,11,0,0,1,7,3,0,7,9,.204,.302,.259,.561,14,1,1,0,1,0,0
Howie Clark*,31,8,30,27,7,13,3,1,0,4,0,0,3,2,.481,.533,.667,1.200,18,1,0,0,0,0,1
Angel Gonzalez*,19,19,88,84,9,23,4,2,1,8,4,5,2,23,.274,.307,.405,.712,34,1,2,0,0,0,0
Victor Igsema,19,38,151,131,21,31,10,0,1,15,3,0,16,40,.237,.338,.336,.674,44,1,4,0,0,0,0
Albert Laboy,18,30,121,111,15,21,3,0,1,13,5,0,5,14,.189,.242,.243,.485,27,5,3,1,1,0,0
Steven Lerud*,20,18,74,60,13,16,3,1,2,15,0,0,7,13,.267,.351,.450,.801,27,1,3,0,4,0,1
Maiko Loyola,19,41,179,164,32,45,4,3,2,14,10,2,13,32,.274,.328,.372,.700,61,0,0,2,0,1,0
Kelington Made,22,14,42,41,3,6,0,1,1,2,0,0,1,5,.146,.167,.268,.435,11,0,0,0,0,0,0
Tony Mansolino,22,42,179,165,21,40,10,2,3,21,0,3,11,20,.242,.291,.382,.672,63,7,1,0,2,0,0
Andrew McCutchen,18,45,192,158,36,47,9,3,2,30,13,1,29,24,.297,.411,.430,.842,68,3,3,0,2,0,1
Juan Mesa,20,12,34,32,3,5,1,0,1,2,0,0,2,13,.156,.206,.281,.487,9,1,0,0,0,0,0
David Munoz#,20,23,75,65,10,15,4,0,1,5,0,2,9,13,.231,.324,.338,.663,22,1,0,1,0,0,0
John Peabody,19,25,97,84,9,19,4,2,1,7,1,1,12,24,.226,.330,.357,.687,30,2,1,0,0,0,0
Alexander Peralta,20,29,119,110,16,37,8,0,2,18,0,2,6,14,.336,.373,.464,.837,51,4,1,1,1,0,0
Smelin Perez#,19,34,147,132,22,37,7,0,2,13,8,3,12,19,.280,.336,.379,.714,50,1,0,1,2,0,0
Greg Picart#,19,26,115,103,17,31,10,2,1,8,6,2,9,14,.301,.363,.466,.829,48,2,1,2,0,0,0
Eddie Prasch*,19,15,62,53,9,16,2,0,0,6,0,0,9,12,.302,.403,.340,.743,18,0,0,0,0,0,0
Daniel Rios*,19,32,120,104,11,19,4,0,0,15,0,0,12,19,.183,.283,.221,.504,23,1,3,0,1,0,0
Willman Roman,20,31,124,110,12,30,7,0,3,23,1,0,5,15,.273,.315,.418,.733,46,4,4,0,5,0,0
John Walk,22,6,21,18,2,4,0,0,0,3,1,0,1,3,.222,.286,.222,.508,4,3,1,0,1,0,0
Antonio Westfield,20,12,40,38,1,11,1,0,0,3,0,0,1,6,.289,.308,.316,.623,12,0,0,1,0,0,0
