Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Jean Alvarez,18,25,111,93,14,17,8,0,2,6,0,1,15,41,.183,.315,.333,.649,31,1,3,0,0,0,0
Rolando Arnedo,22,15,65,55,6,12,0,0,0,3,0,0,5,10,.218,.313,.218,.531,12,3,3,1,1,0,0
Larry Broadway*,24,8,36,28,3,12,5,0,1,4,0,0,7,3,.429,.543,.714,1.257,20,0,0,1,0,0,0
Jonathan Castro#,21,47,211,186,29,50,13,2,0,10,4,4,16,53,.269,.338,.360,.698,67,5,4,4,1,0,0
Jorge De la Cruz,19,10,35,32,4,9,1,0,1,3,0,0,2,11,.281,.324,.406,.730,13,0,0,1,0,0,0
Ryan DeLaughter,18,33,135,125,18,31,3,1,6,21,1,0,6,39,.248,.304,.432,.736,54,3,4,0,0,0,0
Andre Enriquez,21,7,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0
Johan Figuereo,19,47,190,174,16,45,9,0,2,16,1,0,13,32,.259,.321,.345,.666,60,3,3,0,0,0,0
Agustin German,19,29,119,106,13,21,4,0,1,9,0,0,9,28,.198,.271,.264,.535,28,2,2,1,1,0,0
Francisco Guzman,21,40,168,154,20,53,6,0,7,24,0,0,5,20,.344,.393,.519,.912,80,3,8,0,1,0,0
Scott Hodges*,26,2,7,7,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0
Deryck Johnson*,18,7,28,27,0,5,1,0,0,2,1,1,1,7,.185,.214,.222,.437,6,1,0,0,0,0,0
Rich Lane*,25,7,26,23,6,9,0,0,0,1,0,0,2,4,.391,.462,.391,.853,9,0,1,0,0,0,0
Marvin Lowrance*,20,8,31,28,4,9,1,0,2,9,0,0,3,2,.321,.387,.571,.959,16,0,0,0,0,0,0
Melvin Mancebo,21,25,92,88,4,24,6,0,3,12,0,0,3,25,.273,.304,.443,.748,39,1,1,0,0,1,0
Jonathan Martinez#,20,38,156,124,17,24,3,1,0,7,6,2,26,22,.194,.331,.234,.565,29,4,0,5,1,0,0
Steve Mortimer*,24,5,16,14,0,3,1,0,0,0,0,0,2,7,.214,.313,.286,.598,4,1,0,0,0,0,0
Cristian Ogando,18,38,154,136,18,40,3,1,0,13,2,0,12,24,.294,.360,.331,.691,45,5,2,4,0,0,0
Tim Pahuta*,22,38,155,133,13,31,8,1,3,20,0,1,17,35,.233,.325,.376,.701,50,5,2,1,2,2,0
Brian Peacock,20,42,179,160,18,35,6,3,0,12,1,0,17,49,.219,.296,.294,.590,47,4,1,0,1,0,0
Melvin Perez#,19,27,77,67,3,13,3,0,0,5,0,0,10,24,.194,.299,.239,.538,16,3,0,0,0,0,0
Lyndsey Simmons*,23,3,11,10,0,1,0,0,0,1,0,0,1,2,.100,.182,.100,.282,1,0,0,0,0,0,0
Auddy Soto,21,8,26,24,1,4,1,0,0,0,0,0,2,14,.167,.231,.208,.439,5,0,0,0,0,0,0
Gabe Suarez,20,1,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0
