Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Juan Apodaca,18,42,174,158,24,44,7,0,10,31,2,0,14,33,.278,.345,.513,.857,81,5,2,0,0,0,0
Hector Arias,20,1,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0
Parker Brooks#,23,10,33,31,4,7,3,0,0,2,0,0,2,7,.226,.273,.323,.595,10,0,0,0,0,0,0
Justin Crist,22,16,59,56,9,13,1,0,1,7,2,1,3,5,.232,.271,.304,.575,17,0,0,0,0,0,0
Ivan De Jesus,18,20,81,72,4,15,1,0,0,3,3,3,6,18,.208,.296,.222,.519,16,1,3,0,0,0,1
Rotsen Gil#,21,12,45,43,5,7,3,0,2,4,0,0,2,10,.163,.200,.372,.572,16,1,0,0,0,0,0
Adam Godwin,22,55,222,197,38,61,12,1,1,21,12,7,12,32,.310,.358,.396,.754,78,1,5,4,4,1,0
D.J. Jackson,21,35,111,100,17,20,4,1,1,13,2,0,6,40,.200,.266,.290,.556,29,2,3,2,0,0,0
Kenley Jansen#,17,3,12,11,2,2,1,0,0,1,0,0,1,5,.182,.250,.273,.523,3,1,0,0,0,0,1
Shane Justis,22,36,126,110,20,30,7,2,2,15,3,3,9,17,.273,.352,.427,.779,47,2,5,1,1,0,0
Drew Locke,22,50,192,169,34,46,9,0,13,31,1,1,19,37,.272,.353,.556,.909,94,6,2,2,0,1,0
James McDonald*,20,28,94,83,12,19,3,1,0,8,3,0,9,25,.229,.312,.289,.601,24,1,1,1,0,0,1
Russ Mitchell,20,69,303,270,54,78,19,1,13,54,3,3,26,52,.289,.358,.511,.869,138,14,4,1,2,1,1
Jason Mooneyham*,23,56,222,182,27,51,11,0,6,27,1,0,29,32,.280,.405,.440,.845,80,5,10,0,1,1,0
Sergio Pedroza*,21,12,54,46,13,23,1,0,4,18,4,0,6,8,.500,.574,.783,1.357,36,0,2,0,0,0,0
Kengshill Pujols,20,32,98,87,7,17,2,0,2,11,0,1,8,25,.195,.276,.287,.563,25,2,2,0,1,0,0
B.J. Richmond*,21,66,268,232,29,66,14,0,5,30,12,4,31,55,.284,.366,.409,.775,95,5,1,0,4,0,0
Juan Rivera#,18,41,191,171,27,43,5,0,1,16,9,7,14,32,.251,.312,.298,.610,51,2,2,2,2,0,0
Trayvon Robinson#,17,8,23,23,2,5,0,0,1,2,0,0,0,9,.217,.217,.348,.565,8,0,0,0,0,0,1
Jesus Soto,18,63,286,254,57,71,16,0,6,28,13,1,21,44,.280,.335,.413,.748,105,4,2,5,4,0,0
Sam Steidl*,24,8,33,26,4,5,1,0,0,3,1,1,7,3,.192,.364,.231,.594,6,0,0,0,0,0,0
David Sutherland*,20,66,287,247,44,83,13,2,4,47,4,1,34,27,.336,.422,.453,.875,112,4,4,0,2,2,0
Rick Taloa,20,22,79,75,7,20,6,0,2,9,0,1,0,26,.267,.291,.427,.718,32,1,3,0,1,0,0
