Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Jilmer Arratia,21,28,104,100,9,27,1,1,1,12,0,0,1,21,.270,.275,.330,.605,33,2,0,2,1,0,0
Dusty Bensko,22,38,138,122,21,33,7,0,6,18,0,0,11,33,.270,.341,.475,.816,58,4,3,0,2,0,0
Matt Betsill#,20,45,167,148,24,41,5,1,2,19,4,2,18,34,.277,.359,.365,.724,54,5,1,0,0,0,0
Toby Gardenhire,22,30,113,100,10,20,3,0,0,5,2,1,8,21,.200,.286,.230,.516,23,3,4,1,0,1,0
Larry Jones,20,36,126,108,20,31,9,1,1,12,4,2,14,30,.287,.389,.417,.806,45,2,4,0,0,0,0
Travis Kalin,20,30,109,98,14,26,2,2,3,13,3,1,10,34,.265,.339,.418,.758,41,0,1,0,0,0,0
Josh Land*,20,24,78,72,9,22,7,1,0,10,0,2,3,18,.306,.346,.431,.777,31,0,2,0,1,0,0
Erik Lis*,21,49,180,168,29,53,12,1,10,41,0,0,9,35,.315,.356,.577,.933,97,2,2,0,1,2,0
Caleb Moore,22,36,134,123,20,38,6,0,3,13,2,2,9,19,.309,.361,.431,.792,53,8,1,1,0,0,0
Yancarlos Ortiz#,20,49,211,187,30,54,4,0,0,17,10,5,19,38,.289,.362,.310,.672,58,1,3,1,1,0,0
Edward Ovalle,20,65,273,239,44,68,13,1,7,27,6,3,25,49,.285,.374,.435,.809,104,3,9,0,0,0,0
Juan Portes,19,64,275,245,40,70,13,1,12,39,6,3,22,43,.286,.349,.494,.843,121,3,4,0,4,0,0
Sean Richardson,21,28,104,94,14,28,4,0,7,21,0,2,8,20,.298,.356,.564,.920,53,3,1,0,1,0,0
Mark Robinson#,19,61,254,229,31,56,7,3,4,29,7,4,18,35,.245,.311,.354,.665,81,7,5,0,2,1,0
Eli Tintor,20,40,150,139,20,39,6,0,4,18,0,1,6,26,.281,.327,.410,.737,57,2,4,0,1,1,0
Steven Tolleson,21,16,73,56,18,18,6,1,2,8,2,1,11,4,.321,.457,.571,1.029,32,2,3,3,0,0,1
