Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Francisco Arcia*,21,3,9,7,1,3,1,0,0,2,0,0,2,2,.429,.556,.571,1.127,4,0,0,0,0,0,,1
Shane Brown,23,35,153,131,18,42,8,0,0,15,1,0,14,12,.321,.418,.382,.800,50,2,8,0,0,0,,0
Kelvin Castro,23,18,74,72,11,19,2,2,3,11,2,0,2,17,.264,.284,.472,.756,34,2,0,0,0,0,,0
Kelvin De Leon,20,118,493,453,54,100,23,1,14,60,0,1,32,147,.221,.282,.369,.651,167,9,7,0,1,0,,0
Jeff Farnham,23,42,159,142,16,33,8,0,2,12,2,1,14,27,.232,.310,.331,.641,47,3,2,1,0,0,,0
Anderson Feliz#,19,116,502,438,55,95,27,3,6,39,16,7,52,129,.217,.305,.333,.639,146,8,5,4,3,0,,0
Mike Ferraro*,23,35,130,122,18,31,7,0,1,6,0,1,5,31,.254,.300,.336,.636,41,2,3,0,0,0,,0
Ramon Flores*,19,125,534,468,59,124,26,2,11,59,13,2,61,93,.265,.353,.400,.753,187,5,3,2,0,1,,1
Taylor Grote*,22,25,105,94,11,20,7,2,1,8,2,0,10,40,.213,.288,.362,.650,34,0,0,1,0,0,,0
Slade Heathcott*,20,52,237,210,36,57,11,4,4,16,6,7,19,57,.271,.342,.419,.761,88,1,4,3,1,0,,1
Kyle Higashioka,21,36,144,130,14,29,6,0,4,13,0,0,9,19,.223,.280,.362,.641,47,5,2,1,2,0,,1
Garrison Lassiter*,21,64,245,212,19,58,10,1,1,23,2,1,26,64,.274,.355,.344,.700,73,5,2,3,2,0,,0
Daniel Lopez,19,3,13,7,1,3,0,0,0,1,1,0,1,1,.429,.667,.429,1.095,3,0,4,1,0,0,,0
Kevin Mahoney*,24,67,279,245,39,64,11,3,3,31,2,0,26,55,.261,.337,.367,.704,90,3,4,0,4,1,,0
Jose Mojica,22,108,419,386,41,101,25,2,0,42,6,1,26,66,.262,.312,.337,.649,130,18,3,2,2,0,,0
John Ryan Murphy,20,63,277,256,31,76,23,0,6,32,2,0,19,38,.297,.343,.457,.800,117,7,0,0,2,1,,1
Kyle Roller*,23,50,211,187,30,57,18,0,9,29,1,0,16,46,.305,.379,.545,.925,102,5,7,0,1,0,,0
Jose Rosario,19,5,23,21,1,3,1,0,0,2,2,0,1,4,.143,.217,.190,.408,4,1,1,0,0,0,,0
Gary Sanchez,18,82,343,301,49,77,16,1,17,52,2,1,36,93,.256,.335,.485,.820,146,9,2,0,4,0,,1
Rob Segedin,22,61,260,226,33,73,15,3,5,34,3,2,23,39,.323,.396,.482,.878,109,7,7,0,4,0,,1
Eduardo Sosa*,20,79,337,310,35,79,15,3,2,28,14,2,20,79,.255,.303,.342,.645,106,6,2,4,1,0,,0
Jose Toussen,21,84,349,315,40,83,8,3,0,23,18,5,30,43,.263,.335,.308,.643,97,12,4,0,0,0,,0
Wes Wilson,21,4,14,13,0,4,0,0,0,3,0,0,1,2,.308,.357,.308,.665,4,0,0,0,0,0,,0
23 Players,20.7,140,5310,4746,612,1231,268,30,89,541,95,31,445,1104,.259,.330,.385,.715,1826,110,70,22,27,3,,0
