Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Mitch Atkins,28,1,3,.250,4.72,11,5,4,0,0,0,34.1,33,18,18,1,17,0,20,1,0,2,152,1.456,8.7,0.3,4.5,5.2,1.18,,1
Luis Avilan*,24,0,1,.000,5.40,9,0,1,0,0,0,11.2,13,8,7,0,11,0,6,0,0,0,55,2.057,10.0,0.0,8.5,4.6,0.55,,1
Pedro Beato,27,2,0,1.000,4.10,42,2,21,0,0,6,48.1,43,23,22,7,17,0,45,0,0,1,198,1.241,8.0,1.3,3.2,8.4,2.65,,1
Ryan Buchter*,27,3,3,.500,3.29,49,0,13,0,0,1,63.0,51,23,23,5,40,0,63,2,0,2,271,1.444,7.3,0.7,5.7,9.0,1.58,,1
David Carpenter,28,0,0,,0.00,2,2,0,0,0,0,2.0,0,0,0,0,0,0,4,0,0,0,7,0.000,0.0,0.0,0.0,18.0,,,1
Terry Doyle,28,4,4,.500,2.93,23,7,6,0,0,1,58.1,52,22,19,3,20,0,44,0,0,6,241,1.234,8.0,0.5,3.1,6.8,2.20,,0
Carlos Fisher,31,3,1,.750,3.00,23,0,9,0,0,2,33.0,26,13,11,1,14,1,41,0,0,3,137,1.212,7.1,0.3,3.8,11.2,2.93,,1
Gavin Floyd,31,1,1,.500,3.26,5,5,0,0,0,0,19.1,17,8,7,3,9,0,11,1,1,1,82,1.345,7.9,1.4,4.2,5.1,1.22,,1
James Hoyt,27,1,1,.500,5.46,24,0,12,0,0,1,28.0,38,18,17,4,14,2,34,2,0,6,140,1.857,12.2,1.3,4.5,10.9,2.43,,1
Juan Jaime,26,1,0,1.000,3.51,43,0,37,0,0,18,41.0,27,18,16,1,36,0,63,0,0,5,185,1.537,5.9,0.2,7.9,13.8,1.75,,1
Mark Lamm,26,1,3,.250,5.93,16,0,5,0,0,0,27.1,35,23,18,2,18,2,24,0,0,2,132,1.939,11.5,0.7,5.9,7.9,1.33,,0
Kameron Loe,32,1,2,.333,8.83,12,0,2,0,0,0,17.1,30,18,17,4,3,1,16,2,0,0,85,1.904,15.6,2.1,1.6,8.3,5.33,,1
Cody Martin,24,7,8,.467,3.52,27,26,1,1,0,1,156.0,151,66,61,17,56,0,142,7,0,0,667,1.327,8.7,1.0,3.2,8.2,2.54,,1
Yunesky Maya,32,3,3,.500,2.63,17,14,0,0,0,0,85.2,96,33,25,6,20,2,64,6,2,3,374,1.354,10.1,0.6,2.1,6.7,3.20,,1
Mike Minor*,26,2,0,1.000,3.24,2,1,0,0,0,0,8.1,5,5,3,1,3,0,8,1,0,0,35,0.960,5.4,1.1,3.2,8.6,2.67,,1
Aaron Northcraft,24,0,7,.000,6.54,13,12,0,0,0,0,64.2,86,50,47,6,31,0,51,8,0,4,312,1.809,12.0,0.8,4.3,7.1,1.65,,1
Wirfin Obispo,29,2,1,.667,4.66,19,0,0,0,0,0,19.1,17,11,10,0,12,0,21,2,0,3,88,1.500,7.9,0.0,5.6,9.8,1.75,,0
Jorge Reyes,26,1,3,.250,4.61,8,0,3,0,0,0,13.2,10,10,7,0,9,1,15,1,0,1,59,1.390,6.6,0.0,5.9,9.9,1.67,,0
Daniel Rodriguez*,29,6,13,.316,5.04,29,21,3,0,0,0,125.0,134,76,70,16,49,1,111,4,0,5,548,1.464,9.6,1.2,3.5,8.0,2.27,,0
