Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Pedro Alvarez*,31,43,178,165,21,47,6,0,8,32,0,0,11,42,.285,.331,.467,.798,77,6,1,0,1,1,,1
Armando Araiza,25,13,40,36,1,5,2,0,1,4,0,0,3,18,.139,.200,.278,.478,10,1,0,0,1,0,,0
Tim Beckham,28,4,16,15,1,2,1,0,0,0,0,0,1,5,.133,.188,.200,.388,3,0,0,0,0,0,,1
Jaycob Brugman*,26,66,243,218,32,54,8,3,5,25,6,1,23,59,.248,.321,.381,.702,83,1,1,0,1,0,,1
Drew Dosch*,26,103,394,355,44,98,24,1,7,40,1,1,33,112,.276,.340,.408,.749,145,8,3,0,3,1,,0
Anderson Feliz#,26,12,48,45,5,11,0,1,0,4,0,0,3,19,.244,.292,.289,.581,13,0,0,0,0,0,,0
Caleb Joseph,32,24,97,88,10,24,2,0,2,14,0,0,8,19,.273,.340,.364,.704,32,0,1,0,0,0,,1
Stuart Levy,25,3,7,6,1,1,0,0,1,1,0,0,1,2,.167,.286,.667,.952,4,0,0,0,0,0,,0
Adrian Marin,24,76,276,255,29,55,9,0,0,16,6,0,14,47,.216,.260,.251,.511,64,11,2,3,2,0,,0
Cedric Mullins*,23,60,269,242,41,65,17,3,6,19,12,0,22,39,.269,.333,.438,.771,106,2,2,2,1,1,,1
Renato Nunez,24,56,227,201,25,58,14,1,5,25,1,0,23,49,.289,.361,.443,.804,89,4,1,0,2,0,,1
Audry Perez,29,5,17,15,4,7,0,0,3,6,0,0,1,0,.467,.529,1.067,1.596,16,1,1,0,0,0,,1
Alex Presley*,32,26,121,109,19,30,5,1,1,8,0,0,11,27,.275,.347,.367,.714,40,2,1,0,0,0,,1
Joey Rickard,27,44,185,153,25,42,13,1,2,27,3,0,26,28,.275,.384,.412,.796,63,0,3,0,3,3,,1
Garabez Rosa,28,127,495,481,63,133,22,0,11,56,2,1,12,121,.277,.297,.391,.688,188,18,2,0,0,1,,0
Anthony Santander#,23,11,47,44,3,8,3,0,2,7,0,0,2,9,.182,.213,.386,.599,17,0,0,0,1,0,,1
Luis Sardinas#,25,63,247,231,25,61,15,0,4,21,2,3,10,41,.264,.298,.381,.678,88,8,1,5,0,0,,1
Michael Saunders*,31,25,103,87,11,14,3,1,1,14,2,0,16,23,.161,.291,.253,.544,22,2,0,0,0,1,,1
Jonathan Schoop,26,2,8,8,0,1,0,0,0,0,0,0,0,5,.125,.125,.125,.250,1,0,0,0,0,0,,1
Sharlon Schoop,31,28,97,86,9,18,5,0,1,16,0,2,7,22,.209,.281,.302,.584,26,5,2,1,1,0,,0
Chance Sisco*,23,38,151,128,22,31,5,0,3,12,0,0,16,36,.242,.344,.352,.696,45,4,5,0,2,1,,1
DJ Stewart*,24,116,490,421,59,99,24,2,12,55,11,4,54,103,.235,.329,.387,.716,163,7,8,0,7,4,,1
Andrew Susac,28,42,158,125,15,32,7,0,6,26,0,0,31,42,.256,.405,.456,.861,57,4,1,0,1,1,,1
Ruben Tejada,28,101,392,352,34,81,18,0,2,34,5,0,24,69,.230,.291,.298,.590,105,14,8,4,4,0,,1
Mark Trumbo,32,3,14,14,2,4,1,0,0,3,0,0,0,3,.286,.286,.357,.643,5,0,0,0,0,0,,1
Johnni Turbo,29,11,25,23,3,4,1,1,0,3,1,0,1,4,.174,.240,.304,.544,7,1,1,0,0,0,,0
Breyvic Valera#,26,38,160,140,14,32,6,2,3,14,3,2,16,14,.229,.310,.364,.674,51,3,1,2,1,0,,1
Engelb Vielma#,24,12,43,38,3,7,2,1,0,3,0,0,4,9,.184,.256,.289,.545,11,0,0,0,1,0,,1
Stevie Wilkerson#,26,20,86,74,13,20,5,0,4,13,0,1,5,15,.270,.329,.500,.829,37,1,3,1,3,0,,1
Austin Wynns,27,41,153,139,19,32,4,0,4,16,0,0,11,38,.230,.288,.345,.633,48,4,1,0,2,0,,1
Mike Yastrzemski*,27,94,374,324,48,86,18,6,9,49,6,4,44,75,.265,.359,.441,.801,143,1,4,1,1,3,,1
31 Players,26.5,140,5161,4618,601,1162,240,24,103,563,61,19,433,1095,.252,.320,.381,.701,1759,108,53,19,38,17,,0
