Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Winston Abreu,32,3,1,.750,1.94,37,0,26,0,0,15,51.0,23,11,11,4,16,0,77,0,0,2,189,0.765,4.1,0.7,2.8,13.6,4.81,1,2009,AAA,TBR
Craig Albernaz,26,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0.000,0.0,0.0,0.0,0.0,,0,2009,AAA,TBR
Joe Bateman,29,6,2,.750,3.02,44,2,18,0,0,4,62.2,43,21,21,0,35,4,64,9,0,0,272,1.245,6.2,0.0,5.0,9.2,1.83,0,2009,AAA,TBR
Jeff Bennett,29,1,0,1.000,4.76,3,3,0,0,0,0,11.1,14,6,6,1,5,0,8,0,0,0,52,1.676,11.1,0.8,4.0,6.4,1.60,1,2009,AAA,TBR
Chad Bradford,34,1,0,1.000,5.79,4,0,0,0,0,0,4.2,7,3,3,0,1,0,2,0,0,0,22,1.714,13.5,0.0,1.9,3.9,2.00,1,2009,AAA,TBR
Jason Childers,34,9,6,.600,4.44,55,1,17,0,0,5,79.0,83,41,39,10,24,2,63,1,0,3,346,1.354,9.5,1.1,2.7,7.2,2.63,1,2009,AAA,TBR
Randy Choate*,33,3,0,1.000,3.72,21,0,2,0,0,0,19.1,16,8,8,0,9,0,15,0,0,1,83,1.293,7.4,0.0,4.2,7.0,1.67,1,2009,AAA,TBR
Jason Cromer*,28,7,3,.700,2.25,20,19,0,0,0,0,112.0,106,32,28,5,36,1,67,3,0,4,468,1.268,8.5,0.4,2.9,5.4,1.86,0,2009,AAA,TBR
Wade Davis,23,10,8,.556,3.40,28,28,0,0,0,0,158.2,139,71,60,14,60,1,140,6,0,7,673,1.254,7.9,0.8,3.4,7.9,2.33,1,2009,AAA,TBR
Dewon Day,28,3,1,.750,4.76,22,0,7,0,0,1,28.1,35,19,15,3,15,0,21,0,0,2,132,1.765,11.1,1.0,4.8,6.7,1.40,1,2009,AAA,TBR
Julio De Paula,26,2,3,.400,3.87,48,2,6,0,0,1,79.0,82,40,34,6,40,1,57,6,0,3,355,1.544,9.3,0.7,4.6,6.5,1.43,1,2009,AAA,TBR
Matt DeSalvo,28,0,4,.000,6.44,13,11,2,0,0,0,57.1,56,45,41,5,39,1,36,1,0,7,265,1.657,8.8,0.8,6.1,5.7,0.92,1,2009,AAA,TBR
Matt Hall,22,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,4,1.000,0.0,0.0,9.0,0.0,0.00,0,2009,AAA,TBR
Jeremy Hellickson,22,6,1,.857,2.51,9,9,0,0,0,0,57.1,31,19,16,4,15,0,70,4,0,2,220,0.802,4.9,0.6,2.4,11.0,4.67,1,2009,AAA,TBR
Carlos Hernandez*,29,7,6,.538,3.29,21,21,0,0,0,0,112.0,100,45,41,8,42,1,81,5,0,4,470,1.268,8.0,0.6,3.4,6.5,1.93,1,2009,AAA,TBR
James Houser*,24,4,5,.444,5.16,18,15,1,0,0,0,82.0,83,52,47,10,50,0,44,7,1,2,375,1.622,9.1,1.1,5.5,4.8,0.88,1,2009,AAA,TBR
