Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Raul Alcantara,19,6,11,.353,5.08,27,17,2,0,0,0,102.2,119,64,58,12,38,0,57,7,4,2,441,1.529,10.4,1.1,3.3,5.0,1.50,,1
Logan Chitwood,23,1,1,.500,2.04,8,0,3,0,0,1,17.2,14,6,4,0,7,0,11,0,0,3,75,1.189,7.1,0.0,3.6,5.6,1.57,,0
A.J. Cole,20,6,3,.667,2.07,19,19,0,0,0,0,95.2,78,32,22,7,19,0,102,4,1,3,376,1.014,7.3,0.7,1.8,9.6,5.37,,1
Ryan Doolittle,24,0,0,,0.93,8,0,8,0,0,2,9.2,5,3,1,0,0,0,12,1,0,0,35,0.517,4.7,0.0,0.0,11.2,,,0
Omar Duran*,22,0,0,,7.36,3,0,1,0,0,0,3.2,5,3,3,0,4,0,2,0,1,1,20,2.455,12.3,0.0,9.8,4.9,0.50,,0
Nate Eppley,23,1,1,.500,9.00,7,0,2,0,0,0,10.0,12,10,10,0,5,0,7,2,0,0,47,1.700,10.8,0.0,4.5,6.3,1.40,,0
Michael Fabiaschi,23,1,0,1.000,0.00,1,0,1,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,1,0.000,0.0,0.0,0.0,27.0,,,0
Seth Frankoff,23,5,7,.417,4.83,36,9,5,0,0,1,104.1,107,61,56,11,40,2,84,8,0,8,445,1.409,9.2,0.9,3.5,7.2,2.10,,1
Drew Granier,23,11,10,.524,3.21,28,28,0,1,0,0,162.2,149,71,58,12,53,1,167,8,0,9,682,1.242,8.2,0.7,2.9,9.2,3.15,,0
Blake Hassebrock,22,2,2,.500,4.00,5,5,0,0,0,0,27.0,33,14,12,3,10,0,20,3,0,4,126,1.593,11.0,1.0,3.3,6.7,2.00,,0
Austin House,21,0,0,,3.38,2,0,1,0,0,0,2.2,2,1,1,0,1,0,3,0,0,0,10,1.125,6.8,0.0,3.4,10.1,3.00,,0
Jonathan Joseph,24,1,3,.250,4.35,34,9,19,0,0,12,82.2,81,51,40,7,38,1,73,8,0,11,373,1.440,8.8,0.8,4.1,7.9,1.92,,0
Nathan Kilcrease,22,1,1,.500,1.46,7,0,1,0,0,0,12.1,9,2,2,0,2,0,7,0,1,0,45,0.892,6.6,0.0,1.5,5.1,3.50,,0
Chris Lamb*,22,3,3,.500,5.03,11,11,0,0,0,0,59.0,68,38,33,3,22,0,40,2,0,0,258,1.525,10.4,0.5,3.4,6.1,1.82,,0
Douglas Landaeta,23,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,2,0,0,0,0,0,6,3.000,9.0,0.0,18.0,0.0,0.00,,0
Jose Macias,22,6,6,.500,4.39,44,7,21,0,0,9,92.1,104,58,45,14,21,2,90,3,1,2,390,1.354,10.1,1.4,2.0,8.8,4.29,,0
David Mota,25,3,1,.750,3.47,27,0,9,0,0,0,36.1,43,20,14,3,21,1,32,0,0,5,172,1.761,10.7,0.7,5.2,7.9,1.52,,0
Sean Murphy,23,3,4,.429,1.97,8,8,0,0,0,0,50.1,35,14,11,4,17,0,52,1,0,2,199,1.033,6.3,0.7,3.0,9.3,3.06,,0
Chas Mye*,24,4,1,.800,4.15,44,0,15,0,0,1,60.2,62,29,28,6,23,2,47,2,0,1,257,1.401,9.2,0.9,3.4,7.0,2.04,,0
John Nester,23,0,0,,27.00,1,0,1,0,0,0,1.0,2,3,3,0,3,0,1,0,0,0,8,5.000,18.0,0.0,27.0,9.0,0.33,,0
Max Perlman,24,1,3,.250,3.92,20,5,4,0,0,2,64.1,58,31,28,6,16,0,43,3,0,3,264,1.150,8.1,0.8,2.2,6.0,2.69,,0
Tanner Peters,21,2,6,.250,3.16,14,12,0,0,0,0,68.1,58,30,24,8,18,0,66,1,0,0,274,1.112,7.6,1.1,2.4,8.7,3.67,,0
Brent Powers*,23,3,4,.429,7.66,17,5,4,0,0,1,44.2,55,44,38,10,26,1,39,1,1,6,209,1.813,11.1,2.0,5.2,7.9,1.50,,0
Julio Ramos*,24,0,0,,0.57,5,4,0,0,0,0,15.2,9,2,1,0,1,0,12,0,0,0,55,0.638,5.2,0.0,0.6,6.9,12.00,,0
Drew Tyson,22,2,1,.667,3.71,45,0,23,0,0,5,68.0,66,33,28,2,31,1,42,5,0,6,298,1.426,8.7,0.3,4.1,5.6,1.35,,0
Jeff Urlaub*,25,5,4,.556,2.60,26,0,17,0,0,3,34.2,26,15,10,1,1,0,27,2,0,2,135,0.779,6.8,0.3,0.3,7.0,27.00,,0
26 Players,22.6,67,72,.482,3.86,139,139,138,1,12,37,1227.2,1201,635,526,109,419,11,1037,61,9,68,5201,1.320,8.8,0.8,3.1,7.6,2.47,,0
