Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Matt Barnes,22,2,0,1.000,0.34,5,5,0,0,0,0,26.2,12,1,1,0,4,0,42,1,1,0,97,0.600,4.1,0.0,1.4,14.2,10.50,,1
Kevin Brahney*,23,2,1,.667,10.00,14,0,3,0,0,0,27.0,40,31,30,4,8,0,28,3,0,5,128,1.778,13.3,1.3,2.7,9.3,3.50,,0
Chris Carpenter,26,0,0,,4.50,2,2,0,0,0,0,2.0,1,1,1,0,1,0,4,1,0,1,9,1.000,4.5,0.0,4.5,18.0,4.00,,1
Yeiper Castillo,23,5,4,.556,3.92,17,11,4,0,0,2,78.0,73,39,34,7,37,1,70,7,0,3,343,1.410,8.4,0.8,4.3,8.1,1.89,,0
Hunter Cervenka*,22,0,3,.000,8.04,9,0,3,0,0,0,15.2,15,17,14,1,12,0,24,1,0,1,75,1.723,8.6,0.6,6.9,13.8,2.00,,1
Dylan Chavez*,21,1,2,.333,9.00,15,0,4,0,0,0,22.0,29,22,22,2,10,0,20,4,0,3,105,1.773,11.9,0.8,4.1,8.2,2.00,,0
Luis Diaz,20,3,8,.273,6.01,20,17,1,0,0,0,91.1,117,66,61,8,28,0,62,9,2,13,414,1.588,11.5,0.8,2.8,6.1,2.21,,0
Justin Erasmus,22,1,3,.250,9.24,26,0,14,0,0,3,49.2,70,51,51,13,16,0,38,2,0,7,234,1.732,12.7,2.4,2.9,6.9,2.38,,0
Jason Garcia,19,6,6,.500,6.16,28,22,3,0,0,2,115.1,135,85,79,8,67,0,95,8,3,13,534,1.751,10.5,0.6,5.2,7.4,1.42,,1
Rich Hill*,32,0,0,,4.50,2,2,0,0,0,0,2.0,2,1,1,0,0,0,5,0,0,0,8,1.000,9.0,0.0,0.0,22.5,,,1
Bryan Johns,23,0,0,,9.00,1,0,1,0,0,0,1.0,2,1,1,0,0,0,0,0,0,0,5,2.000,18.0,0.0,0.0,0.0,,,0
Kyle Kraus,22,0,0,,3.18,6,2,2,0,0,0,17.0,19,6,6,2,2,0,15,1,0,0,71,1.235,10.1,1.1,1.1,7.9,7.50,,0
Tyler Lockwood,24,5,3,.625,3.46,44,0,36,0,0,9,65.0,70,29,25,4,27,0,52,2,0,8,290,1.492,9.7,0.6,3.7,7.2,1.93,,0
Mike McCarthy,24,3,4,.429,3.66,26,4,14,0,0,1,64.0,55,29,26,1,24,2,51,3,0,9,266,1.234,7.7,0.1,3.4,7.2,2.13,,0
Andrew Miller*,27,0,0,,0.00,2,1,0,0,0,0,2.0,2,0,0,0,0,0,3,1,0,0,8,1.000,9.0,0.0,0.0,13.5,,,1
Nefi Ogando,23,4,4,.500,3.70,38,0,12,0,0,2,75.1,72,34,31,3,34,1,54,5,1,7,331,1.407,8.6,0.4,4.1,6.5,1.59,,1
Matty Ott,22,4,3,.571,3.54,39,0,10,0,0,5,84.0,68,42,33,12,27,0,65,2,0,12,341,1.131,7.3,1.3,2.9,7.0,2.41,,0
Henry Owens*,19,12,5,.706,4.87,23,22,0,0,0,0,101.2,100,58,55,10,47,0,130,6,0,5,450,1.446,8.9,0.9,4.2,11.5,2.77,,1
Miguel Pena*,21,8,7,.533,2.95,20,19,0,0,0,0,100.2,95,43,33,7,21,0,91,4,3,4,407,1.152,8.5,0.6,1.9,8.1,4.33,,0
Noe Ramirez,22,2,7,.222,4.15,16,16,0,0,0,0,84.2,89,43,39,12,19,0,82,3,1,2,350,1.276,9.5,1.3,2.0,8.7,4.32,,1
Charle Rosario,23,1,0,1.000,4.80,7,0,3,0,0,0,15.0,12,8,8,2,4,0,17,0,0,2,61,1.067,7.2,1.2,2.4,10.2,4.25,,0
Nate Striz,23,2,3,.400,3.34,23,0,21,0,0,8,29.2,19,11,11,2,12,0,43,0,0,4,118,1.045,5.8,0.6,3.6,13.0,3.58,,0
Scott Swinson,24,4,0,1.000,1.74,14,4,3,0,0,0,51.2,47,14,10,0,12,0,34,2,0,1,212,1.142,8.2,0.0,2.1,5.9,2.83,,0
Raynel Velette,21,0,1,.000,4.00,4,0,0,0,0,0,9.0,8,4,4,1,7,0,9,0,0,0,40,1.667,8.0,1.0,7.0,9.0,1.29,,0
Tyler Wilson,22,0,1,.000,5.91,13,0,5,0,0,1,21.1,26,17,14,6,11,0,10,3,0,1,102,1.734,11.0,2.5,4.6,4.2,0.91,,0
Madison Younginer,21,1,8,.111,7.29,13,12,0,0,0,0,54.1,72,52,44,8,30,0,44,2,0,6,258,1.877,11.9,1.3,5.0,7.3,1.47,,1
26 Players,21.9,66,73,.475,4.71,139,139,139,0,6,33,1206.0,1250,705,631,113,460,4,1088,70,11,107,5257,1.418,9.3,0.8,3.4,8.1,2.37,,0
