Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Brent Abernathy,29,0,0,,,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1
Jason Anderson,28,2,2,.500,5.32,23,2,5,0,0,1,44.0,50,27,26,4,11,0,32,0,1,1,184,1.386,10.2,0.8,2.3,6.5,2.91,,1
Rick Bauer,30,2,4,.333,7.36,16,4,4,0,0,0,33.0,48,33,27,8,22,0,21,2,0,1,168,2.121,13.1,2.2,6.0,5.7,0.95,,1
Joe Bisenius,24,3,4,.429,5.48,35,0,11,0,0,0,46.0,52,29,28,5,31,2,41,0,1,7,212,1.804,10.2,1.0,6.1,8.0,1.32,,1
Eude Brito*,28,1,6,.143,6.17,20,10,1,0,0,0,58.1,74,42,40,9,34,0,31,0,0,3,278,1.851,11.4,1.4,5.2,4.8,0.91,,1
Ryan Cameron,29,0,0,,5.84,15,1,5,0,0,0,24.2,39,19,16,2,15,0,22,1,0,2,126,2.189,14.2,0.7,5.5,8.0,1.47,,0
Fabio Castro*,22,5,5,.500,4.01,21,7,3,0,0,1,58.1,53,32,26,7,33,1,47,1,0,0,257,1.474,8.2,1.1,5.1,7.3,1.42,,1
Matt Childers,28,7,4,.636,5.17,19,19,0,1,0,0,102.2,138,63,59,11,26,0,73,1,0,2,459,1.597,12.1,1.0,2.3,6.4,2.81,,1
Clay Condrey,31,1,0,1.000,2.45,10,0,5,0,0,1,22.0,19,7,6,0,5,0,10,1,0,0,84,1.091,7.8,0.0,2.0,4.1,2.00,,1
Jim Crowell*,33,0,0,,15.19,2,2,0,0,0,0,5.1,12,9,9,0,5,0,4,1,0,0,33,3.188,20.3,0.0,8.4,6.8,0.80,,1
Kane Davis,32,3,3,.500,3.06,41,0,21,0,0,4,53.0,46,21,18,2,26,2,60,2,0,5,229,1.358,7.8,0.3,4.4,10.2,2.31,,1
J.D. Durbin,25,2,4,.333,4.55,10,10,0,0,0,0,59.1,67,33,30,9,21,0,44,0,0,4,256,1.483,10.2,1.4,3.2,6.7,2.10,,1
John Ennis,27,4,4,.500,3.38,37,7,6,0,0,1,88.0,90,40,33,7,32,1,83,3,0,2,377,1.386,9.2,0.7,3.3,8.5,2.59,,1
Anderson Garcia,26,1,5,.167,5.13,37,1,21,0,0,4,59.2,63,35,34,7,20,3,42,2,0,0,263,1.391,9.5,1.1,3.0,6.3,2.10,,1
Geoff Geary,30,2,1,.667,2.52,14,0,1,0,0,0,25.0,28,9,7,0,1,0,21,0,0,0,101,1.160,10.1,0.0,0.4,7.6,21.00,,1
J.A. Happ*,24,4,6,.400,5.02,24,24,0,0,0,0,118.1,118,74,66,12,62,1,117,0,1,2,515,1.521,9.0,0.9,4.7,8.9,1.89,,1
Yoel Hernandez,27,1,3,.250,3.94,22,0,14,0,0,5,29.2,33,14,13,0,14,4,16,0,0,3,135,1.584,10.0,0.0,4.2,4.9,1.14,,1
Landon Jacobsen,28,2,7,.222,4.80,13,12,1,1,0,0,69.1,89,48,37,5,31,0,38,4,0,5,318,1.731,11.6,0.6,4.0,4.9,1.23,,0
Gary Knotts,30,1,2,.333,5.89,3,3,0,2,1,0,18.1,21,12,12,4,8,0,11,1,0,1,83,1.582,10.3,2.0,3.9,5.4,1.38,,1
Brian Mazone*,30,3,2,.600,2.21,6,6,0,0,0,0,36.2,30,14,9,4,8,0,20,0,0,0,143,1.036,7.4,1.0,2.0,4.9,2.50,,0
Justin Miller,29,0,0,,3.86,3,0,2,0,0,0,2.1,4,1,1,0,3,0,2,0,0,0,13,3.000,15.4,0.0,11.6,7.7,0.67,,1
Bubba Nelson,25,3,7,.300,5.19,12,11,0,1,0,0,69.1,68,42,40,10,27,0,40,3,0,4,298,1.370,8.8,1.3,3.5,5.2,1.48,,0
Jim Rushford*,33,0,0,,9.00,1,0,1,0,0,0,1.0,2,1,1,0,0,0,0,0,0,0,5,2.000,18.0,0.0,0.0,0.0,,,1
Brian Sanches,28,2,3,.400,4.75,36,1,29,0,0,16,47.1,57,29,25,5,8,1,52,1,0,6,204,1.373,10.8,1.0,1.5,9.9,6.50,,1
Zack Segovia,24,1,9,.100,6.05,13,13,0,1,0,0,77.1,99,55,52,8,28,0,22,2,0,4,348,1.642,11.5,0.9,3.3,2.6,0.79,,1
Matt Smith*,28,2,1,.667,2.60,16,0,5,0,0,1,17.1,13,5,5,2,7,0,16,0,0,0,71,1.154,6.8,1.0,3.6,8.3,2.29,,1
Heath Totten,28,1,5,.167,7.09,6,6,0,0,0,0,33.0,49,28,26,2,8,1,11,0,0,0,150,1.727,13.4,0.5,2.2,3.0,1.38,,0
Charlie Weatherby,28,2,1,.667,3.16,9,4,1,0,0,0,31.1,26,13,11,2,8,0,16,0,0,1,125,1.085,7.5,0.6,2.3,4.6,2.00,,0
Mike Zagurski*,24,0,0,,2.00,7,0,1,0,0,0,9.0,7,2,2,0,6,0,11,0,0,1,39,1.444,7.0,0.0,6.0,11.0,1.83,,1
29 Players,27.1,55,88,.385,4.77,143,143,137,6,3,34,1239.2,1395,737,657,125,500,16,903,25,3,54,5474,1.529,10.1,0.9,3.6,6.6,1.81,,0
