Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Javy Lopez,33,150,638,579,83,183,33,3,23,86,0,0,47,97,.316,.370,.503,.872,291,16,6,0,6,4,1
Rafael Palmeiro*,39,154,651,550,68,142,29,0,23,88,2,1,86,61,.258,.359,.436,.796,240,15,6,0,9,15,1
Brian Roberts#,26,159,736,641,107,175,50,2,4,53,29,12,71,95,.273,.344,.376,.720,241,3,1,15,6,1,1
Miguel Tejada,30,162,725,653,107,203,40,2,34,150,4,1,48,73,.311,.360,.534,.894,349,24,10,0,14,6,1
Melvin Mora,32,140,636,550,111,187,41,0,27,104,11,6,66,95,.340,.419,.562,.981,309,10,11,6,3,0,1
Larry Bigbie*,26,139,531,478,76,134,23,1,15,68,8,3,45,113,.280,.341,.427,.768,204,7,1,3,4,0,1
Luis Matos,25,89,359,330,36,74,18,0,6,28,12,4,19,60,.224,.275,.333,.609,110,7,5,3,2,2,1
Jay Gibbons*,27,97,380,346,36,85,14,1,10,47,1,1,29,64,.246,.303,.379,.682,131,11,1,1,3,0,1
David Newhan*,30,95,412,373,66,116,15,7,8,54,11,1,27,72,.311,.361,.453,.814,169,4,4,5,3,0,1
B.J. Surhoff*,39,100,378,343,49,106,12,1,8,50,2,0,30,46,.309,.365,.420,.785,144,9,1,3,1,2,1
Jerry Hairston,28,86,334,287,43,87,19,1,2,24,13,8,29,29,.303,.378,.397,.775,114,3,8,6,4,1,1
Tim Raines Jr.,24,48,101,94,14,24,6,0,0,5,7,3,4,16,.255,.293,.319,.612,30,2,1,2,0,0,1
Luis Lopez#,33,56,97,88,7,16,5,0,1,8,0,0,3,20,.182,.211,.273,.483,24,1,1,2,3,0,1
Robert Machado,31,37,77,73,5,11,3,0,1,3,0,0,4,18,.151,.195,.233,.428,17,2,0,0,0,0,1
Karim Garcia*,28,23,73,66,9,14,0,0,3,11,0,0,4,15,.212,.247,.348,.595,23,1,0,0,3,1,1
Jose Leon,27,31,69,66,4,12,2,0,2,8,0,0,2,19,.182,.203,.303,.506,20,6,0,0,1,0,1
David Segui#,37,18,65,59,8,20,3,0,1,7,0,1,5,13,.339,.400,.441,.841,26,3,1,0,0,1,1
Geronimo Gil,28,12,35,32,1,9,2,0,0,4,0,0,3,5,.281,.343,.344,.687,11,0,0,0,0,1,1
Darnell McDonald,25,17,34,32,3,5,1,0,0,1,1,0,2,6,.156,.206,.188,.393,6,0,0,0,0,0,1
Keith Osik,35,11,25,25,0,2,0,0,0,0,0,0,0,7,.080,.080,.080,.160,2,1,0,0,0,0,1
Chad Mottola,32,6,16,14,2,2,1,0,1,3,0,0,2,3,.143,.250,.429,.679,6,1,0,0,0,0,1
Val Majewski*,23,9,13,13,3,2,1,0,0,1,0,0,0,1,.154,.154,.231,.385,3,0,0,0,0,0,1
Jose Bautista,23,16,12,11,3,3,0,0,0,0,0,0,1,3,.273,.333,.273,.606,3,0,0,0,0,0,1
Ken Huckaby,33,8,12,12,1,2,1,0,0,0,0,0,0,0,.167,.167,.250,.417,3,0,0,0,0,0,1
Jack Cust*,25,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
