Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Aneury Almonte,22,26,69,54,13,14,1,0,0,2,6,3,12,14,.259,.403,.278,.681,15,2,1,2,0,0,,0
Brandon Balkcom,20,36,145,131,20,38,12,0,2,28,0,0,10,26,.290,.345,.427,.772,56,2,2,0,2,0,,0
Gregory Blanco,19,4,4,3,0,1,0,0,0,0,0,0,0,2,.333,.500,.333,.833,1,0,1,0,0,0,,0
Matthew Brown,20,65,289,233,58,68,19,0,11,52,2,3,42,56,.292,.412,.515,.927,120,1,9,0,5,2,,1
Mike Collins,18,37,139,132,20,44,8,2,1,15,0,0,3,19,.333,.353,.447,.799,59,2,2,0,2,0,,0
Tommy Duenas,21,14,57,45,10,12,3,0,2,7,0,0,12,11,.267,.421,.467,.888,21,1,0,0,0,0,,0
Brian Esposito,24,3,11,11,0,1,0,0,0,0,0,0,0,4,.091,.091,.091,.182,1,1,0,0,0,0,,1
Jose Guzman#,19,34,107,94,19,26,7,3,1,14,3,0,10,32,.277,.352,.447,.799,42,0,1,2,0,0,,0
Chad Hauseman,23,23,70,65,7,13,2,0,0,11,1,0,5,16,.200,.257,.231,.488,15,2,0,0,0,0,,0
Samuel Hess,23,3,9,7,1,1,1,0,0,1,0,0,2,1,.143,.333,.286,.619,2,0,0,0,0,0,,0
Howie Kendrick,19,63,270,234,65,86,20,3,3,36,8,3,24,28,.368,.434,.517,.952,121,5,6,3,3,1,,1
Ryan Kenning*,22,55,213,184,31,48,18,1,10,38,2,0,24,70,.261,.357,.533,.889,98,2,4,0,1,0,,0
Warner Madrigal,19,70,297,279,75,103,28,2,9,51,2,0,12,58,.369,.394,.581,.975,162,10,2,0,4,0,,1
Matt Pali*,22,64,263,223,47,73,15,3,8,43,2,1,32,44,.327,.422,.529,.951,118,3,6,0,2,0,,0
Adam Pavkovich,21,27,126,106,17,30,6,0,1,11,2,1,14,21,.283,.381,.368,.749,39,2,4,0,2,0,,0
Aaron Peel,20,65,270,242,39,73,18,2,6,39,1,2,19,57,.302,.364,.467,.831,113,4,6,1,2,1,,0
Jordan Renz,19,5,22,20,2,5,1,0,1,5,0,0,2,8,.250,.318,.450,.768,9,0,0,0,0,0,,0
Reggie Willits#,22,59,276,230,53,69,14,4,4,27,14,4,37,52,.300,.410,.448,.858,103,2,6,3,0,0,,1
Bobby Wilson,20,57,258,236,36,67,12,0,6,62,0,0,18,31,.284,.329,.411,.740,97,11,0,0,4,0,,1
Brandon Wood,18,42,181,162,25,45,13,2,5,31,1,1,16,48,.278,.348,.475,.823,77,2,2,0,1,0,,1
20 Players,20.2,76,3076,2691,538,817,198,22,70,473,44,18,294,598,.304,.379,.472,.851,1269,52,52,11,28,4,,0
