Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Justin Barnes,22,31,80,71,6,17,2,0,0,9,0,0,7,17,.239,.325,.268,.593,19,0,2,0,0,0,,0
Kris Billmaier,22,32,96,78,13,16,3,0,1,11,2,2,13,14,.205,.347,.282,.629,22,3,4,1,0,0,,0
Francisco Castro#,20,47,202,173,33,45,6,3,1,21,15,1,25,34,.260,.353,.347,.700,60,1,1,1,2,0,,0
Bo Flowers,19,15,47,44,3,8,3,1,0,2,2,1,2,12,.182,.234,.295,.529,13,1,1,0,0,0,,0
Luis Gil,19,36,113,105,15,21,4,3,0,10,6,1,6,26,.200,.257,.295,.552,31,3,2,0,0,0,,0
Jeramy Laster,18,42,132,121,27,29,4,1,1,17,9,2,10,35,.240,.295,.314,.610,38,2,0,0,1,0,,0
Jonathan Lee,23,13,27,20,1,4,2,0,0,1,1,0,6,8,.200,.385,.300,.685,6,0,0,1,0,0,,0
Kevin McDonald*,23,5,18,17,1,4,0,0,0,2,0,0,0,4,.235,.222,.235,.458,4,0,0,0,1,0,,0
Aaron McRae*,23,7,17,14,2,4,0,0,0,0,1,0,3,7,.286,.412,.286,.697,4,0,0,0,0,0,,0
Gilberto Mejia#,20,44,191,175,36,63,11,9,5,29,23,5,13,29,.360,.400,.611,1.011,107,1,0,1,2,0,,0
Rafael Mendez,19,47,181,150,27,31,5,2,7,25,8,3,27,56,.207,.337,.407,.744,61,0,3,0,1,0,,0
Jorge Patino,17,29,69,65,7,14,0,0,0,1,3,1,2,8,.215,.250,.215,.465,14,2,1,1,0,0,,0
Kurt Piantek,22,32,122,111,16,31,10,0,4,22,1,0,8,16,.279,.336,.477,.814,53,0,2,0,1,0,,0
Wilkin Ramirez,17,54,216,200,34,55,6,7,5,35,6,1,13,51,.275,.321,.450,.771,90,4,1,1,1,2,,1
Joel Roa,19,34,103,90,14,24,10,0,0,12,1,1,8,28,.267,.347,.378,.724,34,0,3,2,0,0,,0
Luis Sabino#,20,52,195,171,27,41,5,4,5,28,11,2,22,39,.240,.323,.404,.727,69,2,0,0,2,1,,0
Robbie Sovie,19,41,141,130,23,26,5,1,1,13,9,2,7,33,.200,.255,.277,.532,36,0,3,0,1,0,,0
Matt Williams#,19,42,111,98,11,14,2,0,0,6,5,4,9,26,.143,.213,.163,.376,16,4,0,3,1,0,,0
18 Players,19.5,57,2061,1833,296,447,78,31,30,244,103,26,181,443,.244,.318,.369,.687,677,23,23,11,13,3,,0
