Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Jose Alguacil*,25,61,254,228,25,57,11,2,2,23,3,0,11,45,.250,.308,.342,.650,78,6,8,7,0,0,0
Art Baeza,24,64,282,251,35,61,17,2,8,38,0,2,27,44,.243,.324,.422,.746,106,7,3,1,0,0,0
Eric Brown,21,5,14,14,1,3,0,0,0,1,0,1,0,7,.214,.214,.214,.429,3,0,0,0,0,0,0
Brett Casper,22,74,267,237,27,46,10,3,2,18,5,4,23,75,.194,.285,.287,.572,68,8,7,0,0,0,0
Reymundo Delgado*,22,21,81,71,7,21,6,0,0,5,0,1,6,8,.296,.363,.380,.743,27,1,2,1,1,1,0
Don Denbow,25,29,125,101,18,31,4,2,2,13,0,3,22,35,.307,.440,.446,.886,45,0,2,0,0,1,0
Chad Faircloth*,23,84,308,288,39,74,13,3,3,30,12,2,16,78,.257,.300,.354,.654,102,5,2,1,1,0,0
Tim Flaherty,21,124,531,478,72,112,27,0,24,90,0,0,41,171,.234,.301,.441,.743,211,6,7,0,5,1,0
Joel Fuentes#,22,31,127,117,14,33,3,0,3,17,0,2,9,31,.282,.339,.385,.723,45,0,1,0,0,0,0
Clay Greene,23,52,205,175,26,38,3,0,0,9,13,8,28,51,.217,.328,.234,.563,41,1,1,1,0,0,0
Shawn Lindsey*,21,10,32,27,6,9,2,0,0,2,1,2,5,6,.333,.438,.407,.845,11,0,0,0,0,0,0
Chris Magruder#,21,22,105,92,21,28,7,0,1,4,3,0,13,16,.304,.390,.413,.804,38,2,0,0,0,1,1
Dan McKinley*,22,94,425,379,58,114,16,4,6,44,19,6,30,84,.301,.366,.412,.777,156,8,10,4,2,2,0
Angel Melendez,22,12,48,47,4,10,1,0,1,4,1,0,1,11,.213,.229,.298,.527,14,1,0,0,0,0,0
Cesar Morillo#,24,14,43,38,3,7,0,0,0,6,0,0,3,10,.184,.238,.184,.422,7,1,0,1,1,0,0
Pedro Mota*,20,15,57,53,8,10,1,1,0,2,2,1,4,15,.189,.246,.245,.491,13,0,0,0,0,0,0
William Otero,23,69,292,245,33,72,14,0,3,36,8,0,35,50,.294,.382,.388,.770,95,4,2,7,3,1,0
Marco Pernalete#,19,73,207,190,19,44,6,0,0,12,5,1,11,52,.232,.281,.263,.544,50,1,2,4,0,0,0
Jeff Poor,24,26,87,77,6,16,5,0,1,4,0,0,10,15,.208,.299,.312,.611,24,5,0,0,0,0,0
Matt Priess,23,52,214,188,23,54,11,0,4,19,0,0,19,30,.287,.362,.410,.771,77,11,4,1,2,0,0
Teo Prospero,21,65,213,199,27,48,7,1,5,23,7,3,11,48,.241,.284,.362,.646,72,4,1,2,0,0,0
Peto Ramirez,25,28,96,89,5,18,6,0,4,15,1,0,6,28,.202,.253,.404,.657,36,1,0,1,0,0,0
Scott Smith,26,49,199,178,27,44,11,1,4,18,2,1,18,52,.247,.327,.388,.714,69,2,3,0,0,0,0
Fred Soriano#,23,72,271,242,38,59,9,2,4,23,9,4,22,71,.244,.320,.347,.667,84,3,5,2,0,1,0
Kevin Tommasini,23,33,109,99,12,21,5,1,3,11,0,1,9,26,.212,.284,.374,.658,37,1,1,0,0,0,0
Josh Tyler,24,53,239,220,27,59,14,1,6,43,12,2,11,32,.268,.309,.423,.732,93,2,3,3,2,0,0
Jon Valenti,24,113,436,371,52,91,23,1,6,35,2,2,57,65,.245,.343,.361,.705,134,10,1,2,5,2,0
Zach Wells,21,49,163,143,9,30,6,3,1,14,0,3,17,52,.210,.288,.315,.603,45,2,0,0,3,0,0
