Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Luis Acevedo,20,1,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Shawn Cheek,24,32,94,87,7,12,4,0,2,10,0,1,2,32,.138,.191,.253,.444,22,0,4,0,1,0,0
Kelly Dransfeldt,23,67,282,245,46,79,17,0,18,76,7,2,29,67,.322,.390,.612,1.002,150,4,2,0,6,1,1
John Ellis,22,60,218,208,22,48,9,0,3,25,1,2,9,43,.231,.263,.317,.580,66,4,0,1,0,0,0
Shawn Gallagher,21,137,603,520,111,160,37,4,26,121,18,6,66,116,.308,.386,.544,.931,283,5,7,0,10,3,0
Joe Goodwin,24,10,31,26,5,10,3,0,0,4,0,1,4,2,.385,.484,.500,.984,13,1,1,0,0,0,0
Junior Guerrero,18,1,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Mike Lamb*,22,135,595,536,83,162,35,3,9,93,18,7,45,63,.302,.356,.429,.785,230,10,4,2,8,5,1
Ruben Mateo,20,1,4,4,0,0,0,0,0,1,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Craig Monroe,21,132,548,472,73,114,26,7,17,76,50,13,66,102,.242,.334,.434,.768,205,15,3,0,7,0,1
Mike Murphy,26,3,10,7,4,2,1,0,0,1,1,0,3,1,.286,.500,.429,.929,3,0,0,0,0,0,0
Adrian Myers,23,122,528,454,84,122,20,7,6,64,51,23,55,98,.269,.345,.383,.729,174,11,3,7,9,1,0
Carlos Pena*,20,7,25,22,1,6,1,0,0,3,0,1,2,8,.273,.360,.318,.678,7,0,1,0,0,0,1
Juan Piniella,20,61,249,222,37,68,8,3,2,23,23,6,25,38,.306,.379,.396,.775,88,0,1,1,0,0,0
Scott Podsednik*,22,81,356,302,55,86,12,4,4,39,26,8,44,32,.285,.369,.391,.760,118,2,0,4,6,0,1
Rowan Richards,24,57,227,212,32,58,14,1,3,22,5,8,11,48,.274,.317,.392,.709,83,3,3,0,1,1,0
Jason Romano,19,7,28,24,3,5,1,0,0,1,1,2,2,2,.208,.259,.250,.509,6,0,0,1,1,0,1
Rob Sasser,23,4,16,13,1,4,2,0,0,3,1,0,3,5,.308,.438,.462,.899,6,1,0,0,0,0,1
Tom Sergio*,23,112,517,453,90,133,30,7,5,39,33,10,46,59,.294,.368,.424,.792,192,6,10,4,4,1,0
Jason Smiga,25,26,72,66,7,20,1,0,0,5,2,2,6,11,.303,.361,.318,.679,21,2,0,0,0,0,0
Danny Solano,22,84,319,262,46,68,15,0,1,30,9,6,42,54,.260,.361,.328,.690,86,3,2,9,4,0,0
Luis Taveras,22,76,266,246,21,40,4,2,3,24,4,6,14,70,.163,.205,.232,.436,57,6,0,2,4,0,0
Alex Vazquez,21,24,54,42,3,8,1,0,0,0,5,0,9,16,.190,.358,.214,.573,9,0,2,1,0,0,0
Brandon Warriax,19,5,17,16,2,2,0,0,0,1,0,0,1,5,.125,.176,.125,.301,2,1,0,0,0,0,0
Mike Zywica,23,68,296,252,67,96,21,3,11,49,16,5,34,40,.381,.459,.619,1.079,156,4,6,0,4,2,0
