Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Jayson Bass*,24,110,438,392,80,113,26,6,21,84,31,12,40,102,.288,.358,.546,.904,214,3,4,0,2,2,,0
Mike Burrows*,22,27,86,74,7,12,1,0,0,5,4,4,11,22,.162,.267,.176,.443,13,1,0,0,1,0,,0
Greg Connors,23,27,107,101,17,29,11,1,6,26,0,0,3,16,.287,.318,.594,.912,60,1,2,0,1,0,,0
Cirilo Cruz,22,134,618,546,86,170,40,1,7,104,2,2,56,122,.311,.379,.427,.806,233,12,8,1,7,3,,0
Chris Dean#,24,46,187,168,33,43,15,2,4,26,14,4,14,28,.256,.321,.440,.761,74,4,3,0,2,0,,0
Fernando Espino,21,17,52,41,5,13,3,2,0,10,1,1,5,10,.317,.408,.488,.896,20,2,2,3,1,0,,0
Anton French*,22,106,426,380,77,102,11,8,5,42,41,8,33,72,.268,.325,.379,.704,144,0,2,5,6,3,,0
Giomar Guevara#,25,19,76,61,15,15,4,0,0,3,1,1,14,20,.246,.395,.311,.706,19,1,1,0,0,0,,1
Adonis Harrison*,21,69,312,258,63,87,21,4,2,35,24,14,49,48,.337,.444,.473,.917,122,4,2,1,2,0,,0
Larry Haynes,20,5,9,9,1,1,1,0,0,2,0,0,0,1,.111,.111,.222,.333,2,0,0,0,0,0,,0
Brendan Kingman,25,112,507,456,91,155,30,3,16,78,6,7,40,55,.340,.397,.524,.921,239,20,6,1,4,6,,0
Mike Moore,27,19,71,63,12,13,3,1,3,11,0,1,5,27,.206,.268,.429,.696,27,0,1,0,2,0,,0
Joel Ramirez,24,53,212,184,34,47,9,0,4,31,8,2,16,23,.255,.324,.370,.693,68,5,5,2,5,0,,0
Jason Regan,22,124,539,416,105,124,26,6,19,82,9,3,106,123,.298,.447,.526,.974,219,7,11,0,6,1,,0
Matt Sachse*,22,86,332,285,51,76,16,4,8,45,4,4,41,77,.267,.355,.435,.790,124,6,0,2,4,1,,0
Francisco Santiesteban,22,46,173,146,22,35,5,2,4,21,4,3,21,25,.240,.347,.384,.731,56,2,3,3,0,0,,0
Marcus Sturdivant*,24,29,119,107,19,28,8,3,0,9,8,3,8,13,.262,.322,.393,.715,42,1,2,1,1,0,,0
Karl Thompson,24,90,355,315,53,83,17,4,6,47,3,3,25,75,.263,.336,.400,.736,126,8,11,1,3,0,,0
Luis Tinoco,23,108,460,412,61,117,20,6,6,69,5,1,38,79,.284,.350,.405,.755,167,15,5,3,2,2,,0
Ramon Vazquez*,21,121,556,468,77,129,26,4,2,72,15,11,81,66,.276,.384,.361,.745,169,6,2,4,1,5,,1
