Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Carlos Alvarez,22,10,40,33,3,7,0,0,1,4,2,0,4,11,.212,.325,.303,.628,10,0,2,0,1,0,,0
Brian Benefield,21,71,300,259,44,57,9,2,5,34,8,4,31,50,.220,.311,.328,.639,85,1,4,4,2,1,,0
Robert Bruce,23,55,164,149,11,28,4,0,2,15,3,2,4,45,.188,.241,.255,.496,38,2,7,2,2,0,,0
Edgar Cruz,19,9,33,33,1,5,2,0,0,3,0,0,0,9,.152,.152,.212,.364,7,0,0,0,0,0,,0
John Dorman,24,106,376,317,46,66,14,4,2,22,24,9,34,76,.208,.299,.297,.596,94,10,8,15,2,1,,0
Mike Glavine*,25,125,484,398,61,87,23,1,22,76,1,4,73,117,.219,.342,.447,.790,178,4,5,2,6,4,,1
Ricky Gonzalez,23,53,168,144,13,26,12,0,0,5,1,5,17,27,.181,.270,.264,.534,38,3,1,5,1,0,,0
Rafael Gross,23,43,157,145,19,33,8,0,1,8,7,6,7,42,.228,.274,.303,.577,44,1,3,0,2,0,,0
Ricky Gutierrez,28,4,18,17,2,5,1,0,1,2,0,1,1,3,.294,.333,.529,.863,9,0,0,0,0,0,,0
Robin Harriss,26,44,154,132,19,30,6,0,0,11,1,3,16,36,.227,.318,.273,.591,36,4,2,3,1,1,,0
Mike Huelsmann#,23,114,509,425,63,121,19,4,5,47,21,16,70,67,.285,.392,.384,.775,163,3,6,6,2,5,,0
Ruben Jimenez#,22,66,213,187,22,43,8,3,2,23,8,6,16,42,.230,.304,.337,.641,63,1,4,6,0,0,,0
Troy Kent,24,101,361,329,33,79,20,1,5,33,2,3,23,84,.240,.298,.353,.651,116,4,5,2,2,1,,0
Dennis Konrady*,23,127,506,419,70,99,17,3,11,49,6,5,69,59,.236,.347,.370,.717,155,8,5,8,5,2,,0
Dustan Mohr,22,134,543,491,60,119,23,9,19,65,8,4,39,146,.242,.309,.442,.751,217,7,9,2,2,3,,1
Bobby Morris*,25,25,78,65,11,17,2,1,2,14,2,1,6,12,.262,.347,.415,.762,27,1,3,3,1,0,,0
Adam Robinson,23,24,105,91,9,15,3,0,3,8,4,1,11,22,.165,.262,.297,.559,27,2,1,2,0,0,,0
Gary Rodriquez*,21,45,129,109,9,26,3,0,0,11,3,0,15,30,.239,.336,.266,.602,29,1,1,4,0,0,,0
Jake Russell,24,15,40,39,1,5,2,0,1,1,0,0,0,13,.128,.150,.256,.406,10,0,1,0,0,0,,0
Adam Taylor,24,7,20,18,2,3,0,0,1,3,0,1,2,8,.167,.250,.333,.583,6,0,0,0,0,0,,0
Willy Valera,22,3,9,9,1,1,0,0,0,0,0,0,0,3,.111,.111,.111,.222,1,0,0,0,0,0,,0
Chad Whitaker*,21,127,490,455,46,98,25,0,10,48,16,10,34,148,.215,.271,.336,.608,153,6,1,0,0,1,,0
Brian Whitlock,23,73,229,198,24,42,9,3,5,30,4,1,24,74,.212,.304,.364,.667,72,0,2,5,0,0,,0
