Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Dave Callahan*,18,5,22,21,3,7,1,0,0,4,0,0,0,4,.333,.364,.381,.745,8,1,1,0,0,0,0
Jose Camilo*,21,101,395,357,34,77,16,2,3,27,10,7,23,74,.216,.267,.297,.564,106,4,3,9,3,0,0
Chris Clapinski#,26,5,22,14,1,1,0,1,0,4,0,0,7,2,.071,.364,.214,.578,3,1,0,0,1,2,1
Scott Conway*,19,9,27,24,3,4,1,0,0,0,0,0,2,5,.167,.259,.208,.468,5,0,1,0,0,0,0
Hayward Cook,26,70,277,243,21,48,9,2,0,16,10,2,29,78,.198,.287,.251,.538,61,4,2,2,1,0,0
Jason Garrett,25,62,244,222,16,48,5,1,3,25,1,3,17,55,.216,.276,.288,.564,64,7,2,1,2,0,0
Kevin Green,22,22,55,51,5,9,1,0,1,5,3,0,4,19,.176,.236,.255,.491,13,0,0,0,0,0,0
Aaron Harvey*,25,3,9,7,3,2,0,0,0,1,2,0,1,1,.286,.375,.286,.661,2,0,0,1,0,0,0
Jon Heinrichs,23,128,534,470,63,134,17,2,12,64,21,6,50,68,.285,.356,.406,.762,191,7,6,0,8,3,0
Jay Jones*,23,74,281,262,15,58,8,0,3,25,1,3,13,34,.221,.258,.286,.544,75,12,1,2,3,3,0
Larry Kleinz,24,88,379,320,48,92,23,1,7,34,1,0,46,51,.288,.384,.431,.815,138,8,7,1,5,0,0
Hector Kuilan,22,61,225,208,13,47,11,0,6,28,2,1,12,29,.226,.274,.365,.639,76,3,2,2,1,0,0
Remy Maduro*,21,65,225,198,17,52,7,0,0,12,0,0,21,31,.263,.351,.298,.649,59,5,6,0,0,1,0
Scott Makarewicz,31,20,82,74,5,21,0,0,2,10,0,2,6,15,.284,.341,.365,.706,27,0,1,0,1,1,0
Renato Mejia,21,32,121,113,9,22,1,0,1,11,1,1,6,40,.195,.233,.230,.463,26,4,0,1,1,0,0
Dave Paulino*,18,35,111,97,7,17,1,0,0,5,6,0,13,31,.175,.273,.186,.458,18,2,0,1,0,0,0
Julio Ramirez,20,135,613,559,90,156,20,12,13,58,71,27,45,147,.279,.336,.428,.764,239,3,4,3,2,2,1
Nate Reese,23,11,44,40,3,7,2,0,2,7,0,0,3,9,.175,.233,.375,.608,15,2,0,1,0,0,0
Dadny Reyes#,19,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0
Ismael Reynoso,20,72,259,231,25,50,4,2,2,19,6,2,21,50,.216,.292,.277,.569,64,4,4,2,1,0,0
Tony Schifano,23,91,328,304,28,71,3,4,1,14,8,1,14,46,.234,.281,.280,.560,85,11,6,4,0,0,0
Matt Treanor,22,80,290,243,24,57,8,0,3,28,3,2,38,45,.235,.346,.305,.651,74,4,5,1,3,0,1
Luis Ugueto#,19,3,12,11,0,2,0,0,0,0,0,0,0,5,.182,.182,.182,.364,2,0,0,1,0,0,1
Jeff Venghaus#,23,116,440,375,38,68,10,4,2,23,10,8,52,91,.181,.288,.245,.533,92,6,5,6,2,0,0
Kelley Washington,18,27,105,98,7,17,2,2,0,9,0,1,6,30,.173,.221,.235,.456,23,4,0,1,0,0,0
Walt White,26,13,46,39,6,6,0,0,0,4,0,2,7,9,.154,.283,.154,.436,6,2,0,0,0,0,0
