Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Jayson Bass#,22,10,39,38,3,6,1,1,0,1,2,1,0,12,.158,.179,.237,.416,9,0,1,0,0,0,,0
Alex Borges,23,21,40,37,0,4,0,0,0,1,1,0,2,15,.108,.154,.108,.262,4,3,0,1,0,0,,0
Mark Burke*,23,13,37,37,2,4,1,0,0,1,1,0,0,14,.108,.108,.135,.243,5,1,0,0,0,0,,0
Jose Delgado#,23,82,331,303,26,73,10,1,3,18,9,7,19,45,.241,.291,.310,.601,94,9,3,4,2,0,,0
Steve Goodell,23,54,228,198,21,59,14,2,5,20,3,4,17,42,.298,.366,.465,.831,92,5,6,4,3,1,,0
Mike Hessman,20,118,483,445,47,89,21,0,20,63,3,3,30,172,.200,.259,.382,.641,170,6,6,0,2,0,,1
Jason Katz#,24,6,16,15,2,3,0,1,0,2,0,0,1,4,.200,.250,.333,.583,5,1,0,0,0,0,,0
Fernando Lunar,21,91,306,286,19,63,9,0,3,28,1,1,6,52,.220,.266,.283,.550,81,8,12,2,0,0,,1
Jose Mateo#,21,74,252,217,22,48,8,0,0,10,13,14,27,57,.221,.306,.258,.564,56,1,0,7,1,0,,0
Mark Mortimer,22,98,386,338,32,80,11,2,6,33,0,4,41,53,.237,.326,.334,.661,113,12,5,0,2,4,,0
Dax Norris,26,28,104,92,9,30,12,1,3,21,1,2,7,15,.326,.375,.576,.951,53,1,2,0,3,1,,0
Tyrone Pendergrass#,21,132,574,518,74,143,23,10,4,35,39,18,43,91,.276,.339,.382,.721,198,7,7,5,1,0,,0
Mike Porzio*,25,26,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,,1
Jason Ross,24,115,400,378,36,80,14,3,6,34,11,5,15,107,.212,.246,.312,.558,118,5,3,2,2,0,,0
Jim Scharrer,21,115,430,409,28,79,23,0,6,31,1,5,17,118,.193,.226,.293,.519,120,9,1,0,3,1,,0
Chad Stevenson,22,9,29,29,2,3,0,0,0,0,0,0,0,11,.103,.103,.103,.207,3,0,0,0,0,0,,0
Colin Stewart,21,4,16,12,3,4,0,0,0,1,4,1,3,2,.333,.500,.333,.833,4,0,1,0,0,0,,0
Mike Terhune#,22,107,397,368,44,81,9,0,3,26,8,5,17,67,.220,.261,.269,.530,99,13,4,6,2,0,,0
Joe Trippy*,24,31,126,106,8,20,2,0,0,5,10,4,11,22,.189,.287,.208,.494,22,2,4,4,1,1,,0
Glenn Williams#,20,134,519,470,40,101,26,1,9,44,1,3,37,132,.215,.279,.332,.611,156,5,6,3,3,3,,1
Jerrod Wong*,24,81,314,297,34,71,9,4,5,33,6,1,10,62,.239,.274,.347,.621,103,2,5,0,2,2,,0
