Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Israel Alcantara,25,38,164,141,21,47,5,0,10,26,1,0,21,29,.333,.427,.582,1.008,82,6,2,0,0,2,,1
Chris Anderson,23,10,15,14,2,2,0,0,0,3,0,0,0,8,.143,.200,.143,.343,2,0,1,0,0,0,,0
Hernando Arredondo,21,25,94,90,14,17,4,0,1,4,0,0,2,18,.189,.207,.267,.473,24,4,0,2,0,0,,0
Brian Becker,23,129,547,492,64,139,27,4,8,63,1,1,43,116,.283,.340,.402,.742,198,14,4,0,8,1,,0
Dustin Carr,23,138,608,516,85,132,23,5,6,52,11,4,70,86,.256,.355,.355,.710,183,9,11,8,3,4,,0
Roberto Colina*,27,94,409,360,44,108,22,2,6,46,2,3,44,50,.300,.379,.422,.801,152,8,3,0,2,5,,0
Erick Corps#,23,101,353,303,41,78,10,3,2,32,4,7,41,61,.257,.345,.330,.675,100,6,2,2,5,0,,0
Eddy De Los Santos,23,111,421,393,33,94,11,1,0,32,6,4,17,64,.239,.274,.272,.546,107,7,3,5,3,1,,0
Danny Donato*,25,43,184,171,21,53,12,0,1,25,1,1,10,22,.310,.342,.398,.740,68,5,0,0,3,1,,0
Scott Friedholm,23,10,17,15,2,3,1,0,0,1,0,0,2,3,.200,.294,.267,.561,4,0,0,0,0,0,,0
Neil Garcia#,25,92,373,328,45,105,20,0,6,52,3,4,40,40,.320,.395,.436,.831,143,6,2,1,2,4,,0
Rafael Guerrero,23,76,273,252,23,57,9,1,3,18,1,4,15,32,.226,.271,.306,.577,77,8,1,4,1,2,,0
Kraig Hawkins,26,30,109,96,15,19,1,1,0,4,9,4,11,12,.198,.287,.229,.516,22,2,1,1,0,0,,0
Brooks Kieschnick*,26,28,117,105,15,26,6,0,5,18,0,0,11,18,.248,.316,.448,.764,47,4,0,0,1,0,,1
Jay LeCronier*,25,36,110,104,13,24,4,1,3,21,1,2,4,31,.231,.257,.375,.632,39,3,0,1,1,0,,0
Carlos Mendoza*,23,8,40,32,6,10,2,0,0,8,4,2,4,3,.313,.395,.375,.770,12,0,1,2,1,0,,1
Luke Owens-Bragg#,24,33,77,63,9,13,1,1,0,6,0,1,13,13,.206,.338,.254,.592,16,2,0,0,1,0,,0
John Patterson#,31,6,20,19,4,5,2,0,1,2,0,0,1,4,.263,.300,.526,.826,10,0,0,0,0,0,,1
Herbert Perry,28,2,10,8,1,1,0,0,0,0,0,0,2,2,.125,.300,.125,.425,1,0,0,0,0,0,,1
Joe Pomierski*,24,112,437,390,47,92,28,1,12,67,3,1,40,90,.236,.303,.405,.709,158,9,0,2,5,1,,0
Matt Quatraro,24,73,307,270,36,67,14,2,4,31,4,0,31,67,.248,.327,.359,.686,97,12,2,1,3,1,,0
Trey Salinas,23,22,74,66,7,15,3,0,1,7,0,0,6,10,.227,.311,.318,.629,21,1,2,0,0,0,,0
Alex Sanchez*,21,128,593,545,77,180,17,9,1,50,66,33,31,70,.330,.360,.400,.760,218,5,1,4,12,1,,1
Damian Scioneaux*,23,18,59,54,4,10,0,0,0,1,1,0,4,8,.185,.241,.185,.427,10,0,0,1,0,0,,0
