Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Buck Allen*,23,47,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,,0
Manny Amador#,22,35,120,105,12,29,5,0,1,14,1,2,10,21,.276,.339,.352,.691,37,3,1,2,2,0,,0
Gary Burnham*,23,139,597,513,93,152,33,10,8,70,10,4,63,76,.296,.384,.446,.830,229,9,14,0,7,8,,0
Pat Burrell,21,37,161,132,29,40,7,1,7,30,2,0,27,22,.303,.416,.530,.946,70,3,0,0,2,2,,1
LaMonte Collier,23,25,85,81,7,21,2,1,0,5,1,1,3,15,.259,.286,.309,.594,25,4,0,1,0,0,,0
Francis Collins,24,32,138,121,20,30,1,1,0,3,5,4,15,22,.248,.336,.273,.608,33,2,1,1,0,0,,0
Shannon Cooley*,24,19,62,55,3,12,1,0,1,6,1,0,4,10,.218,.267,.291,.558,16,1,0,2,1,0,,0
Brian Costello,23,36,150,136,20,33,7,1,3,15,4,2,8,41,.243,.291,.375,.666,51,1,2,2,2,1,,0
Todd Crane,24,126,526,440,77,119,22,5,9,57,34,8,72,88,.270,.374,.405,.778,178,10,4,4,6,2,,0
Johnny Estrada#,22,37,126,117,8,26,8,0,0,13,0,0,5,7,.222,.250,.291,.541,34,2,0,2,2,0,,1
Dave Francia*,23,48,217,194,33,54,13,0,6,23,13,4,12,30,.278,.340,.438,.778,85,4,7,2,2,0,,0
Brian Harris#,23,118,508,437,55,121,17,6,5,65,20,13,47,56,.277,.353,.378,.730,165,13,9,6,9,2,,0
Kyle Kawabata,24,53,1,1,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,0
Jeff Key*,23,63,241,212,38,71,13,4,3,45,5,8,17,45,.335,.400,.476,.876,101,4,8,1,3,1,,0
Skip Kiil,24,116,482,397,90,109,31,3,14,70,23,6,70,109,.275,.387,.474,.860,188,4,5,6,4,3,,0
Brandon Marsters,23,76,289,265,33,75,12,1,6,39,2,1,16,41,.283,.326,.404,.730,107,4,2,4,2,0,,0
Rusty McNamara,23,134,578,529,78,154,36,1,9,94,14,7,23,44,.291,.332,.414,.746,219,20,14,3,9,1,,0
Mark Raynor,25,23,101,93,19,23,1,1,1,10,1,1,7,12,.247,.297,.312,.609,29,2,0,0,1,0,,0
Jimmy Rollins#,19,119,547,495,72,121,18,9,6,35,23,9,41,62,.244,.306,.354,.659,175,9,4,4,3,1,,1
Chris Snusz,25,19,60,56,6,11,1,0,0,6,0,0,1,9,.196,.220,.214,.435,12,0,1,1,1,0,,0
Greg Taylor#,24,22,66,51,7,14,1,0,0,11,0,2,8,5,.275,.413,.294,.707,15,2,4,3,0,0,,0
Nick Thompson,23,59,203,186,24,51,10,1,2,23,3,3,8,40,.274,.325,.371,.696,69,6,7,0,2,0,,0
Eric Valent*,21,34,145,125,24,33,8,1,5,25,1,2,16,29,.264,.359,.464,.823,58,4,3,0,1,0,,1
Jason Wesemann,24,32,99,88,10,18,3,1,0,8,0,3,8,19,.205,.286,.261,.547,23,1,2,1,0,0,,0
