Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Rashad Albert,22,18,58,55,10,15,0,4,1,10,3,1,1,16,.273,.286,.473,.758,26,1,0,2,0,0,0,1998,Adv A,CHW
McKay Christensen*,22,95,431,361,69,103,17,6,4,32,20,10,53,54,.285,.391,.399,.790,144,3,11,4,2,1,1,1998,Adv A,CHW
Kevin Connacher,23,80,259,212,45,51,9,3,7,23,15,5,34,63,.241,.352,.410,.762,87,1,3,9,1,1,0,1998,Adv A,CHW
Joe Crede,20,137,568,492,92,155,32,3,20,88,9,7,53,98,.315,.387,.514,.902,253,10,12,0,11,3,1,1998,Adv A,CHW
Jason Dellaero#,21,121,463,428,45,89,23,3,10,49,12,4,25,147,.208,.259,.346,.604,148,5,5,3,2,2,1,1998,Adv A,CHW
Brian Downs,23,9,29,27,3,7,3,0,2,8,0,0,1,9,.259,.310,.593,.903,16,0,1,0,0,0,0,1998,Adv A,CHW
Luis Garcia,22,106,412,389,49,105,29,1,10,58,8,5,13,68,.270,.295,.427,.722,166,6,3,2,5,1,1,1998,Adv A,CHW
Ramon Gomez,24,43,141,124,21,27,5,2,0,10,13,3,12,36,.218,.297,.290,.587,36,1,2,3,0,1,0,1998,Adv A,CHW
Jose Gonzalez,20,14,32,30,3,8,2,0,0,5,0,2,1,8,.267,.290,.333,.624,10,1,0,1,0,0,0,1998,Adv A,CHW
Chris Heintz,23,130,556,508,66,147,21,4,8,79,10,8,31,87,.289,.331,.394,.725,200,17,5,3,9,0,1,1998,Adv A,CHW
Chuck Klee,21,28,76,65,7,13,4,1,0,1,0,0,7,22,.200,.274,.292,.566,19,4,0,3,1,0,0,1998,Adv A,CHW
Brian Manning,23,80,296,265,32,72,15,2,6,39,6,10,20,48,.272,.341,.411,.753,109,9,9,0,2,2,0,1998,Adv A,CHW
Sandy McKinnon,25,45,166,149,18,39,8,1,1,15,3,2,12,37,.262,.325,.349,.674,52,2,2,3,0,0,0,1998,Adv A,CHW
Dan Olson*,23,117,457,404,73,105,33,5,18,68,5,6,41,152,.260,.336,.500,.836,202,2,7,1,4,2,0,1998,Adv A,CHW
Josh Paul,23,123,496,444,66,113,20,7,11,63,20,8,38,91,.255,.319,.405,.724,180,11,5,7,2,2,1,1998,Adv A,CHW
Liu Rodriguez#,21,112,491,420,62,117,27,3,2,43,15,10,45,40,.279,.356,.371,.727,156,13,9,10,7,0,1,1998,Adv A,CHW
Brian Schmack,24,42,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,1998,Adv A,CHW
Greg Sheppard,23,89,293,260,29,69,13,1,7,27,2,2,30,82,.265,.342,.404,.746,105,6,1,1,1,0,0,1998,Adv A,CHW
Jimmy Terrell*,20,3,11,11,1,5,3,1,0,2,0,0,0,2,.455,.455,.909,1.364,10,0,0,0,0,0,0,1998,Adv A,CHW
