Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Cory Arbiso,23,4,7,.364,4.85,30,10,8,0,0,1,91.0,109,58,49,8,14,1,62,3,0,1,387,1.352,10.8,0.8,1.4,6.1,4.43,0
Manny Banuelos*,18,9,5,.643,2.67,25,19,3,0,0,0,108.0,88,40,32,4,28,0,104,8,5,13,442,1.074,7.3,0.3,2.3,8.7,3.71,1
Manny Barreda,20,1,0,1.000,13.50,2,0,1,0,0,0,2.2,1,4,4,0,4,0,2,0,0,0,13,1.875,3.4,0.0,13.5,6.8,0.50,1
Brandon Braboy,23,4,5,.444,3.97,33,9,6,0,0,1,93.0,83,51,41,8,24,0,77,8,2,12,397,1.151,8.0,0.8,2.3,7.5,3.21,0
Andrew Brackman,23,2,12,.143,5.91,29,19,1,0,0,0,106.2,106,79,70,8,76,0,103,10,0,26,499,1.706,8.9,0.7,6.4,8.7,1.36,1
Casey Erickson,23,3,3,.500,2.25,21,3,5,0,0,0,44.0,51,14,11,0,13,0,37,2,0,3,192,1.455,10.4,0.0,2.7,7.6,2.85,0
Ryan Flannery,23,0,0,,10.13,6,0,4,0,0,0,5.1,12,7,6,0,1,0,10,0,0,0,30,2.438,20.3,0.0,1.7,16.9,10.00,0
Paul Heidler,22,0,0,,4.50,2,0,1,0,0,0,4.0,5,3,2,1,3,0,4,0,0,0,20,2.000,11.3,2.3,6.8,9.0,1.33,0
Jairo Heredia,19,1,1,.500,2.37,4,4,0,0,0,0,19.0,14,6,5,1,1,0,17,1,0,0,72,0.789,6.6,0.5,0.5,8.1,17.00,0
Alan Horne,26,0,1,.000,5.50,3,3,0,0,0,0,18.0,17,12,11,1,11,0,13,2,0,6,82,1.556,8.5,0.5,5.5,6.5,1.18,0
Daniel Kapala,23,6,2,.750,2.64,38,4,7,0,0,2,95.1,84,36,28,2,26,1,50,9,1,7,392,1.154,7.9,0.2,2.5,4.7,1.92,0
Trent Lare*,24,2,3,.400,2.76,7,7,0,0,0,0,42.1,36,16,13,0,7,0,35,1,0,4,167,1.016,7.7,0.0,1.5,7.4,5.00,0
Dickson Marquez,23,1,0,1.000,0.00,2,0,2,0,0,0,4.0,1,0,0,0,0,0,4,0,0,0,13,0.250,2.3,0.0,0.0,9.0,,0
Brett Marshall,19,3,6,.333,5.56,17,17,0,0,0,0,87.1,98,67,54,7,37,0,60,9,0,8,393,1.546,10.1,0.7,3.8,6.2,1.62,1
D.J. Mitchell,22,4,1,.800,1.95,6,6,0,0,0,0,37.0,31,16,8,1,6,0,42,1,0,5,145,1.000,7.5,0.2,1.5,10.2,7.00,1
Hector Noesi,22,3,4,.429,2.38,17,11,0,0,0,0,75.2,62,24,20,3,11,0,78,0,1,0,297,0.965,7.4,0.4,1.3,9.3,7.09,1
Charles Nolte,23,4,3,.571,5.26,22,2,7,0,0,1,51.1,59,31,30,5,17,0,39,2,0,12,229,1.481,10.3,0.9,3.0,6.8,2.29,0
Jonathan Ortiz,23,0,1,.000,1.26,24,0,21,0,0,9,28.2,21,6,4,1,3,0,40,2,1,3,110,0.837,6.6,0.3,0.9,12.6,13.33,0
Garrett Patterson*,27,0,0,,20.25,1,0,1,0,0,0,1.1,5,4,3,0,1,0,1,0,0,1,10,4.500,33.8,0.0,6.8,6.8,1.00,0
Paul Patterson,25,0,0,,1.59,2,1,0,0,0,0,5.2,8,1,1,0,1,0,4,0,0,1,26,1.588,12.7,0.0,1.6,6.4,4.00,0
David Phelps,22,10,3,.769,2.80,19,19,0,0,0,0,112.2,117,48,35,9,25,0,90,4,2,5,465,1.260,9.3,0.7,2.0,7.2,3.60,1
Luke Prihoda,24,3,0,1.000,3.10,12,0,7,0,0,2,20.1,21,7,7,1,0,0,23,0,0,1,79,1.033,9.3,0.4,0.0,10.2,,0
Wilton Rodriguez,18,1,0,1.000,6.75,2,2,0,0,0,0,9.1,11,8,7,1,2,0,8,1,1,2,43,1.393,10.6,1.0,1.9,7.7,4.00,0
Brad Rulon,23,4,1,.800,1.18,29,0,16,0,0,1,53.1,35,11,7,2,12,0,58,2,0,6,205,0.881,5.9,0.3,2.0,9.8,4.83,0
Brett Smith,25,0,1,.000,3.00,3,3,0,0,0,0,15.0,11,8,5,0,9,0,3,2,0,3,67,1.333,6.6,0.0,5.4,1.8,0.33,0
Gabriel Tatis,24,3,2,.600,5.68,15,0,5,0,0,0,25.1,25,16,16,2,16,0,20,2,0,3,116,1.618,8.9,0.7,5.7,7.1,1.25,0
Pat Venditte#,24,2,2,.500,1.47,28,0,27,0,0,20,30.2,24,8,5,1,2,0,40,0,0,0,116,0.848,7.0,0.3,0.6,11.7,20.00,1
Edwin Walker*,25,2,0,1.000,0.78,14,0,8,0,0,1,23.0,14,2,2,0,4,0,20,0,0,0,86,0.783,5.5,0.0,1.6,7.8,5.00,0
Jeff Williams,25,2,2,.500,3.66,13,0,9,0,0,3,19.2,21,8,8,2,4,0,18,2,0,0,84,1.271,9.6,0.9,1.8,8.2,4.50,0
