Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Andrew Carraway,22,4,0,1.000,2.50,7,7,0,0,0,0,39.2,36,11,11,0,5,0,39,1,0,3,156,1.034,8.2,0.0,1.1,8.8,7.80,0,2009,A,SEA
Maikel Cleto,20,0,3,.000,5.33,8,8,0,0,0,0,25.1,35,20,15,4,11,0,24,2,0,2,123,1.816,12.4,1.4,3.9,8.5,2.18,1,2009,A,SEA
Daniel Cooper,22,0,1,.000,9.28,8,0,2,0,0,0,10.2,18,12,11,1,5,0,11,1,1,2,56,2.156,15.2,0.8,4.2,9.3,2.20,0,2009,A,SEA
Ogui Diaz,23,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0.000,0.0,0.0,0.0,0.0,,0,2009,A,SEA
Andres Esquibel,22,1,1,.500,4.91,8,1,3,0,0,0,11.0,14,7,6,0,5,0,5,1,0,1,51,1.727,11.5,0.0,4.1,4.1,1.00,0,2009,A,SEA
Ruben Flores,25,2,2,.500,2.30,36,0,31,0,0,18,43.0,25,15,11,1,28,1,53,2,4,7,183,1.233,5.2,0.2,5.9,11.1,1.89,0,2009,A,SEA
Cheyne Hann,24,2,2,.500,1.32,51,0,25,0,0,12,68.1,48,12,10,2,8,1,74,2,0,0,259,0.820,6.3,0.3,1.1,9.7,9.25,0,2009,A,SEA
Adam Harben,25,1,1,.500,3.86,8,6,0,0,0,0,32.2,34,19,14,1,13,0,23,2,0,3,144,1.439,9.4,0.3,3.6,6.3,1.77,0,2009,A,SEA
Steven Hensley,22,4,0,1.000,0.00,4,3,1,0,0,0,19.2,18,4,0,0,0,0,16,2,0,1,75,0.915,8.2,0.0,0.0,7.3,,0,2009,A,SEA
Jon Hesketh*,23,1,1,.500,12.60,3,1,0,0,0,0,5.0,10,7,7,1,1,0,6,0,0,0,27,2.200,18.0,1.8,1.8,10.8,6.00,0,2009,A,SEA
Jose Jimenez*,22,4,2,.667,3.38,45,0,16,0,0,1,61.1,72,35,23,4,32,3,57,5,2,11,290,1.696,10.6,0.6,4.7,8.4,1.78,0,2009,A,SEA
Brandon Josselyn,22,0,1,.000,0.75,14,0,7,0,0,3,24.0,14,3,2,0,6,1,18,2,0,3,88,0.833,5.3,0.0,2.3,6.8,3.00,0,2009,A,SEA
Kenn Kasparek,23,10,6,.625,2.41,26,26,0,1,1,0,141.2,126,50,38,5,32,0,134,11,0,6,585,1.115,8.0,0.3,2.0,8.5,4.19,0,2009,A,SEA
Chris Kirkland,23,0,1,.000,5.00,4,0,1,0,0,0,9.0,5,5,5,1,5,1,9,2,0,0,40,1.111,5.0,1.0,5.0,9.0,1.80,0,2009,A,SEA
Bobby LaFromboise*,23,8,9,.471,4.03,33,19,3,0,0,0,138.1,146,66,62,11,31,0,119,1,0,7,575,1.280,9.5,0.7,2.0,7.7,3.84,1,2009,A,SEA
Brett Lorin,22,5,4,.556,2.44,16,16,0,0,0,0,88.2,61,29,24,9,25,0,87,3,0,6,353,0.970,6.2,0.9,2.5,8.8,3.48,0,2009,A,SEA
Keith Meyer,23,0,1,.000,7.20,5,0,2,0,0,1,5.0,7,4,4,1,2,0,4,1,0,0,26,1.800,12.6,1.8,3.6,7.2,2.00,0,2009,A,SEA
Ryan Moorer,23,3,1,.750,3.05,32,0,9,0,0,1,44.1,53,21,15,2,22,0,21,3,0,10,202,1.692,10.8,0.4,4.5,4.3,0.95,0,2009,A,SEA
Brian Moran*,20,0,3,.000,2.89,12,0,3,0,0,0,18.2,14,7,6,0,7,2,17,0,0,0,75,1.125,6.8,0.0,3.4,8.2,2.43,1,2009,A,SEA
Greg Moviel*,24,2,3,.400,4.58,30,0,11,0,0,0,35.1,25,22,18,0,34,0,29,1,2,13,165,1.670,6.4,0.0,8.7,7.4,0.85,0,2009,A,SEA
Blake Nation,22,3,5,.375,3.16,40,4,9,0,0,0,82.2,79,40,29,6,23,1,55,8,0,4,351,1.234,8.6,0.7,2.5,6.0,2.39,0,2009,A,SEA
Stephen Penney,22,2,1,.667,3.38,18,0,2,0,0,0,26.2,31,12,10,1,2,0,17,1,0,1,114,1.238,10.5,0.3,0.7,5.7,8.50,0,2009,A,SEA
Aaron Pribanic,22,7,6,.538,3.21,17,17,0,0,0,0,87.0,76,41,31,1,26,0,54,3,0,8,363,1.172,7.9,0.1,2.7,5.6,2.08,0,2009,A,SEA
Matt Renfree,24,3,2,.600,2.60,27,0,9,0,0,0,34.2,34,19,10,2,11,2,44,1,0,2,157,1.298,8.8,0.5,2.9,11.4,4.00,0,2009,A,SEA
Derrick Saito*,21,0,1,.000,3.86,13,2,1,0,0,0,25.2,26,14,11,1,11,0,25,2,0,5,116,1.442,9.1,0.4,3.9,8.8,2.27,0,2009,A,SEA
Walter Suriel,22,0,4,.000,6.61,9,6,0,0,0,0,32.2,34,28,24,6,15,0,32,3,1,1,152,1.500,9.4,1.7,4.1,8.8,2.13,0,2009,A,SEA
Anthony Vasquez*,22,3,3,.500,5.66,7,7,0,0,0,0,35.0,47,25,22,2,8,0,24,3,0,0,155,1.571,12.1,0.5,2.1,6.2,3.00,1,2009,A,SEA
Alfredo Venegas,23,4,4,.500,4.33,14,14,0,0,0,0,68.2,88,49,33,8,24,0,46,5,2,3,315,1.631,11.5,1.0,3.1,6.0,1.92,0,2009,A,SEA
