Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Leonardo Astorga,23,1,3,.250,15.43,6,4,0,0,0,0,18.2,38,33,32,3,14,0,9,2,0,2,109,2.786,18.3,1.4,6.8,4.3,0.64,0
Mike Bohana,23,1,2,.333,4.91,18,0,10,0,0,2,25.2,32,19,14,4,10,1,28,2,0,4,121,1.636,11.2,1.4,3.5,9.8,2.80,0
Andrew Bowman*,23,2,7,.222,4.82,39,1,6,0,0,1,71.0,63,52,38,4,51,0,79,12,0,3,338,1.606,8.0,0.5,6.5,10.0,1.55,0
Jared Burton,28,1,0,1.000,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,3,0,0,0,4,1.000,9.0,0.0,0.0,27.0,,1
Jesus Carnevale*,24,0,1,.000,8.53,3,0,0,0,0,0,6.1,6,6,6,1,4,0,3,1,0,1,30,1.579,8.5,1.4,5.7,4.3,0.75,0
Oscar Castro,20,2,5,.286,7.56,25,16,2,0,0,0,89.1,120,81,75,15,38,0,48,5,4,3,411,1.769,12.1,1.5,3.8,4.8,1.26,0
Matt Fairel*,21,8,5,.615,2.93,19,19,0,0,0,0,110.2,98,38,36,9,37,0,107,8,0,7,464,1.220,8.0,0.7,3.0,8.7,2.89,0
Scott Gaffney,23,4,4,.500,3.88,41,0,25,0,0,6,48.2,56,26,21,1,20,0,46,5,1,10,228,1.562,10.4,0.2,3.7,8.5,2.30,0
Aguido Gonzalez*,22,0,5,.000,4.25,33,0,25,0,0,11,42.1,32,22,20,1,24,0,55,0,1,0,181,1.323,6.8,0.2,5.1,11.7,2.29,0
Jordan Hotchkiss,23,3,6,.333,2.73,33,5,15,0,0,3,85.2,78,29,26,5,19,0,75,7,1,5,343,1.132,8.2,0.5,2.0,7.9,3.95,0
Ezequiel Infante*,20,2,2,.500,3.44,15,7,3,0,0,0,52.1,51,21,20,2,9,0,46,2,1,3,212,1.146,8.8,0.3,1.5,7.9,5.11,0
Mark James,21,1,7,.125,5.10,34,1,19,0,0,2,65.1,87,45,37,2,17,0,45,5,0,3,301,1.592,12.0,0.3,2.3,6.2,2.65,0
Lance Janke,22,5,5,.500,4.06,20,15,2,0,0,0,93.0,92,49,42,11,25,0,86,9,1,6,395,1.258,8.9,1.1,2.4,8.3,3.44,0
Donnie Joseph*,21,2,2,.500,4.35,16,0,13,0,0,4,20.2,13,10,10,0,10,0,31,1,0,2,87,1.113,5.7,0.0,4.4,13.5,3.10,1
Mike Konstanty,23,0,0,,7.36,4,0,2,0,0,0,3.2,4,3,3,1,5,0,4,0,0,2,21,2.455,9.8,2.5,12.3,9.8,0.80,0
Junior Martinez,23,2,1,.667,9.15,17,0,2,0,0,0,20.2,18,21,21,2,26,0,13,3,1,3,104,2.129,7.8,0.9,11.3,5.7,0.50,0
Steven Otterness*,24,0,0,,2.45,13,0,4,0,0,1,22.0,13,7,6,2,13,0,17,3,0,4,93,1.182,5.3,0.8,5.3,7.0,1.31,0
Curtis Partch,22,8,7,.533,4.67,19,19,0,0,0,0,104.0,107,62,54,11,39,0,77,10,4,6,456,1.404,9.3,1.0,3.4,6.7,1.97,1
Josh Ravin,21,3,8,.273,3.67,15,15,0,0,0,0,81.0,65,42,33,4,40,0,66,5,1,15,344,1.296,7.2,0.4,4.4,7.3,1.65,1
Hector Santana,21,0,0,,2.92,6,0,2,0,0,0,12.1,12,6,4,0,1,0,5,0,0,0,48,1.054,8.8,0.0,0.7,3.6,5.00,0
Mark Serrano,23,3,1,.750,2.20,11,8,0,0,0,0,49.0,37,14,12,2,12,0,57,4,0,1,197,1.000,6.8,0.4,2.2,10.5,4.75,0
Shea Snowden*,20,1,1,.500,5.88,7,3,2,0,0,0,26.0,33,20,17,4,9,0,19,4,0,2,125,1.615,11.4,1.4,3.1,6.6,2.11,0
Juan Carlos Sulbaran,19,5,5,.500,5.24,21,21,0,0,0,0,92.2,94,68,54,19,51,0,100,16,1,13,427,1.565,9.1,1.8,5.0,9.7,1.96,0
Mace Thurman*,22,3,0,1.000,2.93,15,0,6,0,0,0,30.2,24,12,10,3,11,0,35,1,0,1,128,1.141,7.0,0.9,3.2,10.3,3.18,0
Justin Walker*,22,1,2,.333,2.39,6,3,1,0,0,1,26.1,22,9,7,2,7,0,27,0,0,1,109,1.101,7.5,0.7,2.4,9.2,3.86,0
Chase Ware,21,1,1,.500,4.13,9,2,0,0,0,0,28.1,25,15,13,5,9,0,15,1,0,1,116,1.200,7.9,1.6,2.9,4.8,1.67,0
