Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Rod Barajas,35,98,337,305,29,70,13,0,16,47,0,0,22,71,.230,.287,.430,.717,131,5,4,2,3,4,1
James Loney*,27,158,582,531,56,153,30,1,12,65,4,0,42,67,.288,.339,.416,.755,221,8,1,3,5,7,1
Jamey Carroll,37,146,510,452,52,131,14,6,0,17,10,0,47,58,.290,.359,.347,.706,157,3,2,8,1,3,1
Dee Strange-Gordon*,23,56,233,224,34,68,9,2,0,11,24,7,7,27,.304,.325,.362,.686,81,1,0,2,0,0,1
Juan Uribe,32,77,295,270,21,55,12,0,4,28,2,0,17,60,.204,.264,.293,.557,79,12,6,0,2,2,1
Tony Gwynn*,28,136,340,312,37,80,12,6,2,22,22,6,23,61,.256,.308,.353,.660,110,2,1,2,2,1,1
Matt Kemp,26,161,689,602,115,195,33,4,39,126,40,11,74,159,.324,.399,.586,.986,353,16,6,0,7,24,1
Andre Ethier*,29,135,551,487,67,142,30,0,11,62,0,1,58,103,.292,.368,.421,.789,205,8,3,0,3,9,1
Aaron Miles#,34,136,490,454,49,125,17,3,3,45,4,3,25,49,.275,.314,.346,.660,157,11,3,3,5,1,1
Juan Rivera,32,62,246,219,24,60,12,1,5,46,2,1,21,35,.274,.333,.406,.740,89,5,1,0,5,0,1
Casey Blake,37,63,239,202,32,51,10,1,4,26,1,2,26,50,.252,.342,.371,.713,75,9,3,5,3,1,1
Jerry Sands,23,61,227,198,20,50,15,0,4,26,3,3,25,51,.253,.338,.389,.727,77,5,1,2,1,0,1
Dioner Navarro#,27,64,202,176,13,34,6,1,5,17,0,0,20,35,.193,.276,.324,.600,57,3,1,3,2,4,1
Rafael Furcal#,33,37,152,137,15,27,4,0,1,12,5,3,11,21,.197,.272,.248,.520,34,0,3,1,0,0,1
Justin Sellers,25,36,139,123,20,25,9,0,1,13,1,0,12,21,.203,.283,.301,.583,37,1,2,1,1,0,1
A.J. Ellis,30,31,103,85,8,23,1,1,2,11,0,1,14,16,.271,.392,.376,.769,32,2,3,1,0,0,1
Trent Oeltjen*,28,61,91,71,10,14,1,1,2,6,6,0,13,30,.197,.322,.324,.646,23,1,1,4,2,1,1
Marcus Thames,34,36,70,66,4,13,1,1,2,7,0,0,4,16,.197,.243,.333,.576,22,4,0,0,0,0,1
Jay Gibbons*,34,24,62,55,5,14,2,0,1,5,0,0,5,14,.255,.323,.345,.668,19,0,1,0,1,1,1
Russ Mitchell,26,25,58,51,5,8,1,0,2,3,0,0,7,10,.157,.259,.294,.553,15,3,0,0,0,3,1
Eugenio Velez#,29,34,40,37,5,0,0,0,0,1,1,0,2,11,.000,.075,.000,.075,0,0,1,0,0,0,1
Ivan De Jesus,24,17,35,32,2,6,0,0,0,1,0,0,2,11,.188,.235,.188,.423,6,1,0,1,0,0,1
Tim Federowicz,23,7,16,13,0,2,0,0,0,1,0,0,2,4,.154,.313,.154,.466,2,0,1,0,0,0,1
Juan Castro,39,7,15,14,2,4,0,0,0,1,0,0,1,4,.286,.333,.286,.619,4,0,0,0,0,0,1
Xavier Paul*,26,7,11,11,0,3,0,0,0,0,0,0,0,5,.273,.273,.273,.545,3,0,0,0,0,0,1
Hector Gimenez#,28,4,7,7,0,1,0,0,0,0,0,0,0,3,.143,.143,.143,.286,1,0,0,0,0,0,1
Jamie Hoffmann,26,2,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
