Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Josh Thole*,24,114,386,340,22,91,17,0,3,40,0,2,38,47,.268,.345,.344,.690,117,8,4,1,3,6,1,2011,MLB,NYM
Daniel Murphy*,26,109,423,391,49,125,28,2,6,49,5,5,24,42,.320,.362,.448,.809,175,14,3,3,2,2,1,2011,MLB,NYM
Justin Turner,26,117,487,435,49,113,30,0,4,51,7,2,39,59,.260,.334,.356,.690,155,9,10,2,1,2,1,2011,MLB,NYM
Jose Reyes#,28,126,586,537,101,181,31,16,7,44,39,7,43,41,.337,.384,.493,.877,265,5,0,2,4,9,1,2011,MLB,NYM
David Wright,28,102,447,389,60,99,23,1,14,61,13,2,52,97,.254,.345,.427,.771,166,5,3,0,3,4,1,2011,MLB,NYM
Jason Bay,32,123,509,444,59,109,19,1,12,57,11,1,56,109,.245,.329,.374,.703,166,8,2,1,6,3,1,2011,MLB,NYM
Angel Pagan#,29,123,532,478,68,125,24,4,7,56,32,7,44,62,.262,.322,.372,.694,178,4,1,4,5,4,1,2011,MLB,NYM
Carlos Beltran#,34,98,419,353,61,102,30,2,15,66,3,0,60,61,.289,.391,.513,.904,181,9,2,0,4,6,1,2011,MLB,NYM
Ruben Tejada,21,96,376,328,31,93,15,1,0,36,5,1,35,50,.284,.360,.335,.696,110,6,6,4,3,3,1,2011,MLB,NYM
Lucas Duda*,25,100,347,301,38,88,21,3,10,50,1,0,33,57,.292,.370,.482,.852,145,5,7,1,5,3,1,2011,MLB,NYM
Willie Harris*,33,126,283,240,36,59,11,0,2,23,5,4,36,62,.246,.351,.317,.668,76,6,4,1,2,3,1,2011,MLB,NYM
Ronny Paulino,30,78,248,228,19,61,13,0,2,19,0,0,15,38,.268,.312,.351,.663,80,9,1,1,3,3,1,2011,MLB,NYM
Jason Pridie*,27,101,236,208,28,48,11,3,4,20,7,1,24,64,.231,.309,.370,.679,77,2,0,3,1,2,1,2011,MLB,NYM
Nick Evans,25,59,194,176,26,45,10,2,4,25,0,1,15,48,.256,.314,.403,.718,71,6,1,0,2,0,1,2011,MLB,NYM
Ike Davis*,24,36,149,129,20,39,8,1,7,25,0,0,17,31,.302,.383,.543,.925,70,5,1,0,2,3,1,2011,MLB,NYM
Scott Hairston,31,79,145,132,20,31,8,1,7,24,1,1,11,34,.235,.303,.470,.773,62,2,2,0,0,2,1,2011,MLB,NYM
Mike Nickeas,28,21,59,53,4,10,1,0,1,6,0,1,4,11,.189,.246,.264,.510,14,1,0,2,0,0,1,2011,MLB,NYM
Brad Emaus,25,14,42,37,2,6,0,0,0,1,0,0,4,9,.162,.262,.162,.424,6,3,1,0,0,1,1,2011,MLB,NYM
Mike Baxter*,26,22,40,34,6,8,2,1,1,4,0,0,5,9,.235,.350,.441,.791,15,1,1,0,0,0,1,2011,MLB,NYM
Josh Satin,26,15,27,25,3,5,1,0,0,2,0,0,1,11,.200,.259,.240,.499,6,1,1,0,0,0,1,2011,MLB,NYM
Chin-lung Hu,27,22,23,20,2,1,0,0,0,1,1,0,1,11,.050,.091,.050,.141,1,0,0,1,1,0,1,2011,MLB,NYM
Fernando Martinez*,22,11,23,22,3,5,2,0,1,2,0,0,1,7,.227,.261,.455,.715,10,0,0,0,0,0,1,2011,MLB,NYM
Val Pascucci,32,10,11,11,1,3,0,0,1,2,0,0,0,3,.273,.273,.545,.818,6,0,0,0,0,0,1,2011,MLB,NYM
