Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Ryan Hanigan,30,91,304,266,27,71,6,0,6,31,0,0,35,32,.267,.356,.357,.714,95,3,2,1,0,3,1
Joey Votto*,27,161,719,599,101,185,40,3,29,103,8,6,110,129,.309,.416,.531,.947,318,20,4,0,6,15,1
Brandon Phillips,30,150,675,610,94,183,38,2,18,82,14,9,44,85,.300,.353,.457,.810,279,15,9,5,6,3,1
Paul Janish,28,114,366,336,27,72,14,1,0,23,3,2,18,46,.214,.259,.262,.521,88,7,4,3,5,1,1
Scott Rolen,36,65,269,252,31,61,20,2,5,36,1,0,10,36,.242,.279,.397,.676,100,4,4,0,3,0,1
Jonny Gomes,30,77,265,218,30,46,8,0,11,31,5,3,38,74,.211,.336,.399,.735,87,1,5,0,4,1,1
Drew Stubbs,26,158,681,604,92,147,22,3,15,44,40,10,63,205,.243,.321,.364,.686,220,2,7,6,1,1,1
Jay Bruce*,24,157,664,585,84,150,27,2,32,97,8,7,71,158,.256,.341,.474,.814,277,8,5,1,2,14,1
Edgar Renteria,34,96,333,299,34,75,14,0,5,36,4,2,24,65,.251,.306,.348,.654,104,7,1,6,3,0,1
Ramon Hernandez,35,91,328,298,28,84,13,0,12,36,0,0,23,41,.282,.341,.446,.788,133,11,5,0,2,6,1
Chris Heisey,26,120,308,279,44,71,9,1,18,50,6,1,19,78,.254,.309,.487,.797,136,1,5,1,4,3,1
Miguel Cairo,37,102,276,245,33,65,8,2,8,33,3,4,18,36,.265,.330,.412,.742,101,3,7,3,3,1,1
Fred Lewis*,30,81,210,183,20,42,7,0,3,19,2,5,22,38,.230,.321,.317,.638,58,1,3,1,1,2,1
Todd Frazier,25,41,121,112,17,26,5,0,6,15,1,0,7,27,.232,.289,.438,.727,49,2,2,0,0,0,1
Dave Sappelt,24,38,118,107,14,26,8,0,0,5,1,1,7,17,.243,.289,.318,.607,34,1,0,4,0,0,1
Yonder Alonso*,24,47,98,88,9,29,4,0,5,15,0,0,10,21,.330,.398,.545,.943,48,2,0,0,0,0,1
Juan Francisco*,24,31,97,93,10,24,7,1,3,15,1,0,4,24,.258,.289,.452,.740,42,1,0,0,0,1,1
Devin Mesoraco,23,18,53,50,5,9,3,0,2,6,0,0,3,10,.180,.226,.360,.586,18,1,0,0,0,1,1
Zack Cozart,25,11,38,37,6,12,0,0,2,3,0,0,0,6,.324,.324,.486,.811,18,2,0,1,0,0,1
Chris Valaika,25,14,27,25,3,7,1,1,0,0,0,0,2,3,.280,.333,.400,.733,10,0,0,0,0,0,1
Jeremy Hermida*,27,10,18,18,2,2,0,0,1,3,0,0,0,7,.111,.111,.278,.389,5,0,0,0,0,0,1
