Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Ross Adolph*,21,61,264,232,47,64,9,12,7,35,14,3,21,52,.276,.348,.509,.857,118,5,7,0,4,1,,0
Chandler Avant,22,43,149,134,18,33,4,0,1,12,5,4,10,16,.246,.318,.299,.616,40,3,4,1,0,0,,0
Jose Brizuela*,25,28,118,102,15,24,4,2,2,10,1,1,14,22,.235,.331,.373,.703,38,4,1,0,1,0,,0
Chase Chambers*,22,59,243,217,34,61,13,1,3,30,2,0,21,43,.281,.350,.392,.741,85,6,3,0,2,2,,0
Kendall Coleman*,23,9,38,32,4,5,0,0,1,6,1,0,4,14,.156,.289,.250,.539,8,1,2,0,0,0,,0
Carlos Cortes*,21,47,202,178,26,47,5,2,4,24,1,0,17,34,.264,.338,.382,.720,68,5,4,1,2,0,,0
Anthony Dirocie,21,44,174,148,19,34,9,1,2,22,5,1,22,47,.230,.335,.345,.680,51,4,2,1,1,1,,0
Matt Foley,24,2,6,6,1,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,,0
Todd Frazier,32,2,8,8,1,2,0,0,1,1,0,0,0,2,.250,.250,.625,.875,5,0,0,0,0,0,,1
Kevin Hall,24,16,45,41,3,9,5,0,0,2,0,0,4,22,.220,.289,.341,.630,14,0,0,0,0,0,,0
Wagner Lagrange,22,62,258,227,31,64,13,2,0,32,9,3,22,43,.282,.357,.357,.713,81,9,6,0,3,0,,0
Angel Manzanarez,21,27,85,73,8,20,4,0,0,9,3,2,7,8,.274,.341,.329,.670,24,2,1,3,1,0,,0
Jose Medina,21,54,236,210,33,57,16,1,5,32,12,8,22,41,.271,.342,.429,.770,90,6,1,2,1,0,,0
Nick Meyer,21,43,149,137,15,31,4,1,0,9,2,1,9,19,.226,.275,.270,.545,37,5,1,0,2,0,,0
David Miranda*,23,20,59,45,9,9,2,0,0,4,4,1,11,12,.200,.356,.244,.600,11,0,1,0,2,0,,0
Oliver Pascual#,21,10,38,38,3,11,2,0,0,5,0,1,0,9,.289,.289,.342,.632,13,2,0,0,0,0,,0
Dionis Paulino*,24,9,36,34,4,9,1,0,0,2,1,0,2,15,.265,.306,.294,.600,10,0,0,0,0,0,,0
Walter Rasquin,22,40,164,144,23,43,9,0,1,16,8,2,16,28,.299,.372,.382,.754,55,2,2,0,2,1,,0
Manny Rodriguez,21,51,192,174,19,41,8,2,2,18,5,2,14,58,.236,.298,.339,.638,59,3,2,1,1,0,,0
Carlos Sanchez,22,9,30,26,5,8,1,0,0,3,1,1,4,3,.308,.400,.346,.746,9,0,0,0,0,0,,0
Hayden Senger,21,22,83,68,9,17,3,1,0,12,0,1,9,23,.250,.373,.324,.697,22,2,5,0,1,0,,0
Brian Sharp*,21,50,197,168,20,42,4,2,5,22,8,2,25,72,.250,.347,.387,.734,65,1,1,1,2,0,,0
David Thompson,24,3,13,12,1,2,1,0,0,1,0,0,1,2,.167,.231,.250,.481,3,0,0,0,0,0,,0
Dylan Tice#,25,14,56,44,10,13,1,0,0,5,2,1,9,12,.295,.436,.318,.755,14,1,2,1,0,0,,0
Juan Uriarte,20,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
L.A. Woodard#,21,3,5,4,2,2,0,0,0,1,0,1,1,1,.500,.600,.500,1.100,2,0,0,0,0,0,,0
26 Players,21.7,75,2849,2503,360,648,118,27,34,313,84,35,265,602,.259,.338,.368,.706,922,61,45,11,25,5,,0
