Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Tony Abreu#,22,54,253,234,48,83,22,5,2,18,5,0,14,34,.355,.399,.517,.916,121,3,4,0,1,1,,1
Brian Akin,25,7,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,,0
Marlon Anderson*,33,11,38,29,6,7,2,1,1,11,2,0,7,5,.241,.395,.483,.877,14,2,1,0,1,0,,1
Larry Barnes*,32,62,189,178,20,41,4,3,8,24,1,1,10,31,.230,.270,.421,.691,75,4,0,0,1,0,,1
Rick Bauer,30,25,3,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,1,0,0,0,0,0,,1
Joe Becker,21,2,9,7,2,2,0,1,0,2,0,0,2,2,.286,.444,.571,1.016,4,0,0,0,0,0,,0
Larry Bigbie*,29,34,146,126,22,44,12,1,3,14,1,0,18,24,.349,.431,.532,.962,67,3,0,2,0,1,,1
Eric Cyr,28,12,13,12,0,1,0,0,0,1,0,0,0,6,.083,.083,.083,.167,1,0,0,1,0,0,,1
Ben Davis#,30,36,121,110,13,24,4,0,1,11,0,1,10,24,.218,.281,.282,.563,31,0,0,0,1,1,,1
Harold Eckert,29,16,5,3,0,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,1,0,0,2,0,0,,0
Griff Erickson#,19,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,0
Choo Freeman,27,121,459,400,52,108,15,4,9,48,4,1,51,92,.270,.355,.395,.750,158,19,3,3,2,5,,1
Chris Fussell,31,24,7,6,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,1,0,0,,1
Sergio Garcia,27,66,286,250,44,73,15,0,8,33,6,1,25,39,.292,.355,.448,.803,112,10,1,7,3,0,,0
Tim Hamulack,30,7,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
Shea Hillenbrand,31,3,13,13,3,7,1,0,1,4,0,0,0,3,.538,.538,.846,1.385,11,0,0,0,0,0,,1
Casey Hoorelbeke,27,63,11,10,1,1,0,0,0,0,0,0,1,5,.100,.182,.100,.282,1,0,0,0,0,0,,0
D.J. Houlton,27,23,30,19,2,4,0,1,0,0,0,0,3,10,.211,.318,.316,.634,6,0,0,8,0,0,,1
Chin-lung Hu,23,45,200,192,33,61,10,1,8,28,3,4,6,18,.318,.337,.505,.842,97,5,0,1,1,0,,1
Ken Huckaby,36,68,251,237,14,65,5,0,1,29,0,0,10,52,.274,.309,.308,.617,73,8,2,2,0,0,,1
Eric Hull,27,49,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,,1
Mitch Jones,29,52,219,185,42,56,14,1,19,60,2,0,29,60,.303,.402,.697,1.099,129,2,3,0,2,0,,1
