Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Eliezer Alfonzo,28,18,66,64,9,19,6,0,3,10,0,0,1,8,.297,.308,.531,.839,34,4,0,1,0,0,,1
Scott Atchison,31,38,6,5,0,2,1,0,0,0,0,0,0,0,.400,.400,.600,1.000,3,0,0,1,0,0,,1
Rich Aurilia,35,2,7,6,1,2,0,0,0,2,0,0,1,1,.333,.429,.333,.762,2,0,0,0,0,0,,1
Chris Begg,27,23,36,32,2,3,0,0,0,1,0,0,1,12,.094,.121,.094,.215,3,0,0,3,0,0,,0
William Bergolla,24,99,397,356,63,109,22,1,7,37,12,3,31,47,.306,.363,.433,.796,154,6,3,3,4,0,,1
Travis Blackley*,24,28,47,39,3,8,1,1,0,3,0,0,4,10,.205,.279,.282,.561,11,0,0,4,0,0,,1
Brian Bowles,30,9,6,5,0,1,0,0,0,0,0,0,0,1,.200,.200,.200,.400,1,0,0,1,0,0,,1
Julio Cordido,26,19,31,28,4,7,3,0,1,3,0,0,3,4,.250,.323,.464,.787,13,1,0,0,0,0,,0
Tomas de la Rosa,29,122,501,459,64,132,28,3,11,70,21,7,34,65,.288,.337,.434,.770,199,11,1,5,2,0,,1
Luis Figueroa#,33,117,492,443,68,134,22,4,4,53,7,9,28,34,.302,.349,.397,.746,176,11,5,13,3,0,,1
Kevin Frandsen,25,19,83,67,13,27,5,0,1,7,4,2,9,6,.403,.506,.522,1.029,35,1,5,2,0,0,,1
Dan Giese,30,47,8,7,0,1,0,0,0,0,0,0,1,3,.143,.250,.143,.393,1,1,0,0,0,0,,1
Barry Gunther#,25,2,8,6,1,2,0,0,0,1,0,0,2,2,.333,.500,.333,.833,2,0,0,0,0,0,,0
Carlos Hines,26,29,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Brian Horwitz,24,84,290,264,32,86,21,2,1,21,2,0,21,22,.326,.383,.432,.815,114,11,4,0,1,1,,1
Todd Jennings,25,22,66,63,4,13,3,0,1,3,0,0,1,16,.206,.242,.302,.544,19,2,2,0,0,0,,0
Sun-Woo Kim,29,25,25,23,0,4,1,0,0,1,0,0,1,7,.174,.208,.217,.426,5,1,0,1,0,0,,1
Matt Kinney,30,27,32,32,3,8,2,0,0,5,0,0,0,9,.250,.250,.313,.563,10,0,0,0,0,0,,1
Justin Knoedler,26,89,336,302,44,87,30,2,7,42,7,1,26,78,.288,.346,.470,.816,142,5,3,1,4,1,,1
Justin Leone,30,128,515,428,83,115,30,4,20,60,26,1,78,109,.269,.383,.498,.880,213,11,4,0,5,1,,1
Fred Lewis*,26,42,191,171,31,50,8,6,8,32,9,1,19,36,.292,.366,.550,.916,94,2,1,0,0,0,,1
Tim Lincecum*,23,5,6,6,2,2,0,0,0,0,0,0,0,1,.333,.333,.333,.667,2,0,0,0,0,0,,1
Jeremiah Luster,20,2,8,6,0,2,0,0,0,0,0,0,2,1,.333,.500,.333,.833,2,1,0,0,0,0,,0
Scott McClain,35,132,533,468,69,125,24,0,31,100,1,2,59,98,.267,.349,.517,.866,242,11,2,0,4,1,,1
Ryan Meaux,28,7,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,0
Pat Misch,25,34,10,9,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,0,0,0,1,0,0,,1
Scott Munter,27,48,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,1,0,0,0,0,,1
Lance Niekro,28,47,158,143,21,43,8,2,5,20,0,1,12,32,.301,.354,.490,.844,70,6,1,0,2,0,,1
Ivan Ochoa,24,47,196,179,22,53,11,2,3,20,8,2,10,30,.296,.337,.430,.767,77,4,2,3,2,1,,1
Russ Ortiz,33,5,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,,1
Daniel Ortmeier#,26,79,342,305,39,80,19,1,10,54,16,2,27,63,.262,.333,.430,.763,131,6,7,0,3,1,,1
Matt Palmer,28,29,49,43,4,5,3,0,0,2,0,0,2,15,.116,.191,.186,.378,8,0,2,2,0,0,,1
Dave Roberts*,35,2,8,7,1,1,0,0,0,0,0,0,1,2,.143,.250,.143,.393,1,0,0,0,0,0,,1
Guillermo Rodriguez,29,33,119,103,15,25,6,0,1,16,1,0,11,8,.243,.319,.330,.649,34,3,1,3,1,1,,1
Jonathan Sanchez*,24,6,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,,1
Chad Santos*,26,33,120,103,22,25,7,0,4,15,0,1,16,30,.243,.350,.427,.777,44,2,1,0,0,0,,1
Elio Sarmiento#,21,6,12,9,0,2,1,0,0,0,0,0,2,2,.222,.417,.333,.750,3,1,1,0,0,0,,0
Nate Schierholtz*,23,109,439,411,67,137,31,7,16,68,10,4,17,58,.333,.365,.560,.925,230,8,6,1,4,3,,1
Will Thompson*,24,4,16,15,1,3,1,0,0,3,0,0,0,2,.200,.250,.267,.517,4,0,1,0,0,0,,0
Erick Threets*,25,40,4,3,1,0,0,0,0,0,0,0,0,1,.000,.250,.000,.250,0,0,1,0,0,0,,1
Clay Timpner*,24,109,437,392,51,118,11,4,6,39,9,11,37,68,.301,.363,.395,.759,155,7,2,5,1,0,,1
Eugenio Velez#,25,4,21,18,5,5,0,0,0,0,5,0,2,3,.278,.381,.278,.659,5,0,1,0,0,0,,1
Tyler Von Schell,27,6,24,23,2,6,2,0,0,2,0,0,1,5,.261,.292,.348,.639,8,2,0,0,0,0,,0
43 Players,27.5,144,5653,5049,747,1442,307,39,140,690,138,47,460,894,.286,.350,.445,.795,2247,119,56,52,36,10,,0
