Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Brandon Beachy,22,0,0,,5.60,12,0,5,0,0,0,17.2,20,11,11,0,4,0,17,2,0,0,75,1.358,10.2,0.0,2.0,8.7,4.25,,1
Adam Bullard,22,0,1,.000,20.25,6,0,1,0,0,0,5.1,11,15,12,1,6,0,5,2,0,1,35,3.188,18.6,1.7,10.1,8.4,0.83,,0
Buddy Carlyle,31,0,0,,0.00,1,1,0,0,0,0,2.0,1,0,0,0,0,0,1,1,0,0,6,0.500,4.5,0.0,0.0,4.5,,,1
Yeliar Castro,21,4,4,.500,4.50,31,3,10,0,0,1,64.0,59,36,32,3,32,1,73,4,2,11,277,1.422,8.3,0.4,4.5,10.3,2.28,,0
Jaye Chapman,22,1,0,1.000,0.40,19,0,17,0,0,13,22.2,9,3,1,0,4,0,29,1,0,2,85,0.574,3.6,0.0,1.6,11.5,7.25,,1
Paul Clemens,21,6,5,.545,5.91,26,11,5,0,0,3,85.1,105,67,56,7,49,0,64,4,1,7,413,1.805,11.1,0.7,5.2,6.8,1.31,,1
Dimasther Delgado*,20,5,7,.417,3.61,17,17,0,0,0,0,99.2,89,43,40,4,26,0,104,6,0,7,413,1.154,8.0,0.4,2.3,9.4,4.00,,0
Randall Delgado,19,5,10,.333,4.35,25,25,0,1,0,0,124.0,123,70,60,9,49,0,141,6,2,7,542,1.387,8.9,0.7,3.6,10.2,2.88,,1
Brett DeVall*,19,4,4,.500,3.52,10,10,0,1,1,0,53.2,50,22,21,3,14,0,41,2,0,3,224,1.193,8.4,0.5,2.3,6.9,2.93,,0
David Francis,21,5,7,.417,3.67,30,6,13,0,0,3,88.1,101,43,36,5,30,1,73,4,1,5,385,1.483,10.3,0.5,3.1,7.4,2.43,,0
Tom Glavine*,43,1,0,1.000,0.00,1,1,0,0,0,0,6.0,3,0,0,0,0,0,2,0,0,1,21,0.500,4.5,0.0,0.0,3.0,,,1
Tim Gustafson,24,0,1,.000,7.36,4,1,0,0,0,0,7.1,11,7,6,0,3,0,4,0,0,1,37,1.909,13.5,0.0,3.7,4.9,1.33,,0
Ty'Relle Harris,22,2,0,1.000,0.77,9,0,4,0,0,0,11.2,5,1,1,0,5,1,15,2,0,1,46,0.857,3.9,0.0,3.9,11.6,3.00,,0
Moises Hernandez,25,1,0,1.000,3.52,7,0,2,0,0,0,15.1,14,7,6,0,5,0,5,3,0,0,64,1.239,8.2,0.0,2.9,2.9,1.00,,0
Casey Hodges,24,0,0,,12.00,2,0,2,0,0,0,3.0,5,4,4,0,2,0,2,2,0,1,18,2.333,15.0,0.0,6.0,6.0,1.00,,0
J.J. Hoover,21,7,6,.538,3.35,25,18,3,0,0,1,134.1,135,58,50,9,25,0,148,7,0,3,559,1.191,9.0,0.6,1.7,9.9,5.92,,1
Craig Kimbrel,21,0,0,,0.90,16,0,14,0,0,10,20.0,9,2,2,0,6,0,38,1,0,0,76,0.750,4.1,0.0,2.7,17.1,6.33,,1
Clayton McMillan*,22,2,3,.400,3.32,35,0,12,0,0,1,38.0,46,22,14,0,13,0,32,3,0,3,171,1.553,10.9,0.0,3.1,7.6,2.46,,0
Mike Mehlich,21,1,2,.333,5.28,10,0,3,0,0,0,29.0,32,18,17,3,10,0,25,3,0,4,130,1.448,9.9,0.9,3.1,7.8,2.50,,0
Mike Minor*,21,0,1,.000,0.64,4,4,0,0,0,0,14.0,10,1,1,0,0,0,17,0,0,0,48,0.714,6.4,0.0,0.0,10.9,,,1
Angelo Paulino,22,6,4,.600,2.67,37,0,16,0,0,2,64.0,58,28,19,2,27,0,78,7,1,11,286,1.328,8.2,0.3,3.8,11.0,2.89,,0
Benino Pruneda,20,0,0,,0.00,8,0,8,0,0,6,8.0,2,0,0,0,1,0,13,0,0,0,26,0.375,2.3,0.0,1.1,14.6,13.00,,0
Cody Railsback,22,0,0,,3.86,8,0,4,0,0,1,11.2,12,5,5,0,5,0,7,3,0,1,51,1.457,9.3,0.0,3.9,5.4,1.40,,0
Matthew Small,21,1,3,.250,3.41,25,0,14,0,0,6,34.1,25,13,13,2,13,0,36,1,0,5,139,1.107,6.6,0.5,3.4,9.4,2.77,,0
Zeke Spruill,19,8,6,.571,3.03,20,19,1,0,0,1,116.0,120,54,39,9,24,1,95,7,1,2,496,1.241,9.3,0.7,1.9,7.4,3.96,,1
Richard Sullivan*,22,4,1,.800,3.72,5,5,0,1,0,0,29.0,37,18,12,2,5,0,27,0,0,3,126,1.448,11.5,0.6,1.6,8.4,5.40,,0
Julio Teheran,18,1,3,.250,4.78,7,7,0,0,0,0,37.2,42,20,20,2,11,0,28,5,0,4,163,1.407,10.0,0.5,2.6,6.7,2.55,,1
Jacob Thompson,22,2,5,.286,5.20,11,11,0,0,0,0,64.0,74,41,37,5,14,0,41,4,1,2,277,1.375,10.4,0.7,2.0,5.8,2.93,,0
Andrew Wilson,21,0,0,,0.00,2,0,1,0,0,0,3.0,1,0,0,0,0,0,3,0,0,0,10,0.333,3.0,0.0,0.0,9.0,,,0
29 Players,21.0,66,73,.475,3.83,139,139,135,3,10,48,1209.0,1209,609,515,66,383,4,1164,80,9,85,5199,1.317,9.0,0.5,2.9,8.7,3.04,,0
