Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Marco Albano,23,0,0,,0.00,5,0,3,0,0,0,5.0,3,0,0,0,2,0,6,0,0,0,21,1.000,5.4,0.0,3.6,10.8,3.00,0
Felipe Arredondo,20,1,1,.500,3.26,41,0,23,0,0,1,58.0,49,24,21,4,14,2,59,5,0,6,242,1.086,7.6,0.6,2.2,9.2,4.21,0
Trevor Bell,20,8,4,.667,4.14,21,21,0,0,0,0,115.1,136,64,53,8,23,0,90,3,1,6,499,1.379,10.6,0.6,1.8,7.0,3.91,1
Doug Brandt*,22,3,2,.600,2.35,17,9,2,0,0,0,61.1,56,20,16,2,15,1,64,1,0,3,251,1.158,8.2,0.3,2.2,9.4,4.27,0
Barret Browning*,22,9,4,.692,2.80,48,0,15,0,0,8,74.0,54,25,23,2,26,1,74,3,0,6,302,1.081,6.6,0.2,3.2,9.0,2.85,1
Bobby Cassevah,21,2,1,.667,2.32,18,0,10,0,0,1,31.0,25,9,8,0,13,1,25,5,0,1,132,1.226,7.3,0.0,3.8,7.3,1.92,1
P.J. Connelly*,24,1,1,.500,5.50,8,0,1,0,0,0,18.0,17,12,11,2,5,1,9,0,0,2,75,1.222,8.5,1.0,2.5,4.5,1.80,0
Aaron Cook,23,1,2,.333,0.80,25,0,17,0,0,5,33.2,27,4,3,0,1,0,20,1,0,0,128,0.832,7.2,0.0,0.3,5.3,20.00,0
Amalio Diaz,20,3,6,.333,4.47,16,6,6,0,0,1,52.1,75,28,26,5,12,2,31,0,0,4,234,1.662,12.9,0.9,2.1,5.3,2.58,0
Jeremy Haynes,21,5,6,.455,3.06,19,19,0,0,0,0,94.0,98,40,32,3,41,1,75,1,2,14,415,1.479,9.4,0.3,3.9,7.2,1.83,0
David Herndon,21,13,8,.619,4.02,25,24,1,2,0,0,152.1,175,80,68,10,20,0,83,6,0,2,640,1.280,10.3,0.6,1.2,4.9,4.15,1
Pedro Herrera,21,1,0,1.000,4.50,6,0,2,0,0,0,8.0,7,4,4,1,1,0,7,0,0,0,31,1.000,7.9,1.1,1.1,7.9,7.00,0
Blake Holler*,22,3,3,.500,3.41,23,7,3,0,0,0,66.0,76,35,25,8,15,0,63,2,0,6,281,1.379,10.4,1.1,2.0,8.6,4.20,0
Sammy Leon,22,1,0,1.000,5.68,6,0,0,0,0,0,6.1,7,4,4,0,6,0,6,1,0,3,32,2.053,9.9,0.0,8.5,8.5,1.00,0
Warner Madrigal,23,5,4,.556,2.07,54,0,40,0,0,20,61.0,44,18,14,3,23,1,75,1,1,3,247,1.098,6.5,0.4,3.4,11.1,3.26,1
Tommy Mendoza,19,2,4,.333,4.86,12,11,1,0,0,0,53.2,67,37,29,5,16,0,38,3,0,3,241,1.547,11.2,0.8,2.7,6.4,2.38,0
Sean O'Sullivan,19,10,7,.588,2.22,25,25,0,0,0,0,158.1,136,58,39,6,40,0,125,9,0,9,656,1.112,7.7,0.3,2.3,7.1,3.13,1
Robert Romero,22,0,1,.000,5.40,4,0,3,0,0,1,3.1,7,3,2,1,2,0,5,0,0,0,21,2.700,18.9,2.7,5.4,13.5,2.50,0
Tim Schoeninger,22,9,3,.750,3.06,13,13,0,2,1,0,85.1,89,32,29,6,6,0,68,2,1,3,343,1.113,9.4,0.6,0.6,7.2,11.33,0
Kelly Shearer*,22,1,2,.333,1.86,15,1,3,0,0,1,29.0,23,11,6,3,12,1,18,1,0,2,121,1.207,7.1,0.9,3.7,5.6,1.50,0
Anthony Sullivan,22,0,0,,1.80,3,0,1,0,0,0,5.0,2,1,1,0,0,0,5,0,0,0,18,0.400,3.6,0.0,0.0,9.0,,0
Vladimir Veras,21,0,2,.000,8.18,3,3,0,0,0,0,11.0,15,10,10,0,7,0,8,0,0,2,56,2.000,12.3,0.0,5.7,6.5,1.14,0
Jim West,22,0,0,,0.00,5,0,3,0,0,0,7.0,8,2,0,0,3,0,3,0,0,0,32,1.571,10.3,0.0,3.9,3.9,1.00,0
