Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Omar Aguilar,22,7,4,.636,4.81,42,0,31,0,0,9,58.0,51,33,31,1,36,1,68,3,0,9,259,1.500,7.9,0.2,5.6,10.6,1.89,0
Casey Baron*,22,0,0,,1.80,3,0,2,0,0,0,5.0,4,1,1,1,0,0,3,0,0,0,19,0.800,7.2,1.8,0.0,5.4,,0
Zach Braddock*,19,3,1,.750,1.15,10,9,0,0,0,0,47.0,28,6,6,1,15,0,68,1,0,0,183,0.915,5.4,0.2,2.9,13.0,4.53,1
Bobby Bramhall*,21,0,0,,9.00,1,0,0,0,0,0,2.0,2,2,2,1,0,0,4,0,0,0,8,1.000,9.0,4.5,0.0,18.0,,0
Shawn Ferguson,24,5,1,.833,3.08,20,5,7,0,0,1,61.1,54,27,21,5,20,1,53,11,0,6,265,1.207,7.9,0.7,2.9,7.8,2.65,0
Donovan Hand,21,1,2,.333,2.16,10,3,7,0,0,4,25.0,32,7,6,1,0,0,17,2,0,0,105,1.280,11.5,0.4,0.0,6.1,,1
Jeremy Jeffress,19,9,5,.643,3.13,18,18,0,0,0,0,86.1,62,43,30,8,44,0,95,7,5,13,366,1.228,6.5,0.8,4.6,9.9,2.16,1
J.T. King,22,8,2,.800,4.67,31,2,6,0,0,3,61.2,64,34,32,6,26,0,34,5,1,4,263,1.459,9.3,0.9,3.8,5.0,1.31,0
Matt Kretzschmar,20,0,4,.000,5.96,22,0,14,0,0,3,25.2,30,21,17,2,16,2,28,2,0,3,123,1.792,10.5,0.7,5.6,9.8,1.75,0
Pat Lawler,23,0,0,,4.50,1,1,0,0,0,0,2.0,2,1,1,0,0,0,3,1,0,0,9,1.000,9.0,0.0,0.0,13.5,,0
Dustin Lidyard,21,3,2,.600,4.83,34,0,3,0,0,0,69.0,68,38,37,4,32,0,70,7,1,4,302,1.449,8.9,0.5,4.2,9.1,2.19,0
Mike McClendon,22,5,2,.714,2.87,11,11,0,0,0,0,62.2,46,22,20,6,12,0,47,1,0,1,246,0.926,6.6,0.9,1.7,6.8,3.92,1
Roque Mercedes,20,0,4,.000,7.26,12,8,0,0,0,0,39.2,51,38,32,7,18,0,23,1,1,1,187,1.739,11.6,1.6,4.1,5.2,1.28,0
Alex Periard,20,7,7,.500,3.55,23,18,3,0,0,2,109.0,115,49,43,8,21,0,55,5,4,5,456,1.248,9.5,0.7,1.7,4.5,2.62,0
Luis Ramirez*,19,1,2,.333,5.86,23,8,3,0,0,0,66.0,84,46,43,8,28,0,49,3,1,8,304,1.697,11.5,1.1,3.8,6.7,1.75,0
Mike Ramlow*,21,5,5,.500,6.11,27,20,1,0,0,1,104.2,130,77,71,16,35,1,80,2,0,9,470,1.576,11.2,1.4,3.0,6.9,2.29,0
Jose Romero*,21,4,0,1.000,4.07,32,0,14,0,0,1,48.2,54,28,22,1,32,0,50,4,1,13,234,1.767,10.0,0.2,5.9,9.2,1.56,0
Pat Ryan,24,2,0,1.000,3.23,16,0,3,0,0,0,30.2,23,13,11,3,12,0,30,3,0,2,126,1.141,6.8,0.9,3.5,8.8,2.50,0
E.J. Shanks,25,3,0,1.000,1.72,23,0,20,0,0,9,31.1,31,10,6,3,7,0,18,1,0,0,132,1.213,8.9,0.9,2.0,5.2,2.57,0
Jared Sutton,24,1,2,.333,3.32,22,0,9,0,0,2,38.0,25,16,14,0,25,0,35,4,0,4,165,1.316,5.9,0.0,5.9,8.3,1.40,0
Chris Toneguzzi,24,6,5,.545,6.20,15,12,0,0,0,0,65.1,82,48,45,8,20,0,39,5,2,7,294,1.561,11.3,1.1,2.8,5.4,1.95,0
Travis Wendte,24,6,0,1.000,2.50,28,0,13,0,0,5,57.2,43,20,16,4,16,0,49,6,0,2,233,1.023,6.7,0.6,2.5,7.6,3.06,0
Brae Wright*,23,6,6,.500,5.87,21,21,0,0,0,0,110.1,139,85,72,19,32,0,76,6,4,2,496,1.550,11.3,1.5,2.6,6.2,2.38,0
