Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Andrew Bailey,23,1,4,.200,3.35,11,10,1,1,0,0,51.0,42,25,19,6,22,1,74,3,0,2,218,1.255,7.4,1.1,3.9,13.1,3.36,1
Travis Banwart,21,2,1,.667,2.60,12,6,3,0,0,1,45.0,36,21,13,2,10,0,41,0,0,2,185,1.022,7.2,0.4,2.0,8.2,4.10,0
Trevor Cahill,19,11,4,.733,2.73,20,19,0,0,0,0,105.1,85,38,32,3,40,1,117,9,0,8,437,1.187,7.3,0.3,3.4,10.0,2.93,1
Andrew Carignan,20,1,1,.500,2.03,12,0,10,0,0,4,13.1,6,7,3,0,11,1,19,0,0,4,57,1.275,4.1,0.0,7.4,12.8,1.73,1
Pat Currin,23,0,0,,3.14,8,0,2,0,0,1,14.1,11,5,5,0,6,1,17,2,0,1,61,1.186,6.9,0.0,3.8,10.7,2.83,0
Scott Deal,20,7,10,.412,4.29,27,25,0,1,0,0,149.0,183,82,71,10,38,1,74,10,2,3,655,1.483,11.1,0.6,2.3,4.5,1.95,0
Inoel Deaza,21,0,6,.000,6.65,13,5,7,0,0,0,43.1,57,32,32,8,13,1,36,5,0,1,197,1.615,11.8,1.7,2.7,7.5,2.77,0
Sam Demel,21,0,1,.000,0.96,9,0,8,0,0,4,9.1,3,2,1,0,4,1,10,0,0,2,34,0.750,2.9,0.0,3.9,9.6,2.50,1
Branden Dewing*,23,0,1,.000,0.64,19,0,8,0,0,2,28.0,25,3,2,0,8,1,24,0,0,2,119,1.179,8.0,0.0,2.6,7.7,3.00,0
Jason Fernandez,22,8,2,.800,2.77,31,11,8,1,0,2,110.2,82,39,34,5,46,0,99,7,0,2,451,1.157,6.7,0.4,3.7,8.1,2.15,0
T.J. Franco,24,2,2,.500,2.67,17,0,8,0,0,2,33.2,33,12,10,1,7,0,24,1,0,2,138,1.188,8.8,0.3,1.9,6.4,3.43,0
Derrick Gordon*,23,3,3,.500,2.10,30,0,18,0,0,7,51.1,28,15,12,5,20,1,52,2,5,2,203,0.935,4.9,0.9,3.5,9.1,2.60,0
John Herrera,24,2,8,.200,4.89,21,11,5,0,0,0,88.1,99,53,48,5,41,1,51,5,0,21,400,1.585,10.1,0.5,4.2,5.2,1.24,0
Jim Heuser*,23,11,8,.579,4.12,27,26,0,2,1,0,155.0,150,82,71,19,41,0,147,10,5,8,650,1.232,8.7,1.1,2.4,8.5,3.59,0
Craig Italiano,20,0,3,.000,12.71,6,6,0,0,0,0,17.0,32,25,24,3,16,0,24,2,0,1,97,2.824,16.9,1.6,8.5,12.7,1.50,0
Ronald Madej*,24,0,2,.000,4.50,10,0,4,0,0,0,16.0,18,9,8,1,12,0,15,0,0,1,76,1.875,10.1,0.6,6.8,8.4,1.25,0
Scott Moore,23,1,4,.200,3.90,41,1,22,0,0,11,60.0,53,33,26,4,36,5,60,2,1,3,269,1.483,8.0,0.6,5.4,9.0,1.67,0
Joey Newby,25,0,3,.000,8.59,9,0,7,0,0,0,14.2,23,16,14,1,8,2,12,2,0,3,78,2.114,14.1,0.6,4.9,7.4,1.50,0
Joe Piekarz*,25,1,3,.250,6.75,8,1,3,0,0,0,17.1,22,17,13,2,9,0,12,1,1,2,85,1.788,11.4,1.0,4.7,6.2,1.33,0
Haas Pratt,25,0,0,,1.59,4,0,4,0,0,0,5.2,5,1,1,0,2,0,0,0,0,0,24,1.235,7.9,0.0,3.2,0.0,0.00,0
Shane Presutti,22,0,0,,7.94,4,0,2,0,0,0,5.2,9,5,5,0,4,0,3,0,0,6,30,2.294,14.3,0.0,6.4,4.8,0.75,0
Henry Rodriguez,20,6,8,.429,3.07,20,18,1,1,0,0,99.2,75,38,34,2,58,0,106,4,0,13,419,1.334,6.8,0.2,5.2,9.6,1.83,1
Eric Sheridan,23,4,1,.800,3.91,15,0,6,0,0,0,23.0,23,11,10,3,18,1,30,2,0,4,109,1.783,9.0,1.2,7.0,11.7,1.67,0
Derek Tharpe*,25,0,0,,6.35,6,0,1,0,0,0,11.1,14,10,8,1,2,0,8,2,0,2,52,1.412,11.1,0.8,1.6,6.4,4.00,0
Nick Walters*,21,3,1,.750,1.78,13,0,5,0,0,1,25.1,25,12,5,2,4,0,23,2,0,2,107,1.145,8.9,0.7,1.4,8.2,5.75,0
