Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Huascar Brazoban,24,1,0,1.000,3.23,20,0,4,0,0,0,30.2,24,13,11,3,8,0,23,3,0,4,130,1.043,7.0,0.9,2.3,6.8,2.88,0
Tony Bryant,23,0,1,.000,13.50,1,1,0,0,0,0,4.0,8,6,6,0,1,0,2,1,0,1,21,2.250,18.0,0.0,2.3,4.5,2.00,0
Ryan Castellani,18,1,2,.333,3.65,10,10,0,0,0,0,37.0,35,20,15,2,9,0,25,4,0,1,157,1.189,8.5,0.5,2.2,6.1,2.78,1
Evan DeLuca*,23,0,0,,7.43,13,0,3,0,0,0,13.1,11,12,11,3,20,0,13,0,0,13,71,2.325,7.4,2.0,13.5,8.8,0.65,0
Scott Firth,23,0,2,.000,3.47,24,0,21,0,0,10,23.1,21,14,9,3,10,0,19,4,0,2,109,1.329,8.1,1.2,3.9,7.3,1.90,0
Tyler Gagnon,25,0,3,.000,6.11,4,4,0,0,0,0,17.2,24,15,12,1,6,0,6,2,0,5,79,1.698,12.2,0.5,3.1,3.1,1.00,0
Marc Magliaro,24,0,1,.000,16.20,1,0,0,0,0,0,1.2,3,3,3,1,1,0,2,0,0,0,9,2.400,16.2,5.4,5.4,10.8,2.00,0
Jerad McCrummen,23,4,2,.667,3.15,23,0,5,0,0,2,40.0,41,18,14,1,10,1,37,5,0,4,174,1.275,9.2,0.2,2.3,8.3,3.70,0
Josh Michalec,22,1,3,.250,5.40,27,0,23,0,0,8,26.2,27,17,16,1,11,0,28,1,0,6,118,1.425,9.1,0.3,3.7,9.5,2.55,0
Sam Moll*,22,0,1,.000,4.15,9,0,1,0,0,0,13.0,17,6,6,1,4,0,7,1,1,0,59,1.615,11.8,0.7,2.8,4.8,1.75,1
Josh Mueller,25,0,0,,1.93,5,0,1,0,0,0,4.2,3,1,1,0,2,0,10,0,0,0,19,1.071,5.8,0.0,3.9,19.3,5.00,0
Jacob Newberry,23,0,0,,18.00,3,0,0,0,0,0,3.0,8,6,6,2,1,0,1,0,0,0,18,3.000,24.0,6.0,3.0,3.0,1.00,0
Logan Norris,23,0,0,,9.95,3,1,0,0,0,0,6.1,10,8,7,0,4,0,5,0,0,2,33,2.211,14.2,0.0,5.7,7.1,1.25,0
Joel Payamps,20,0,2,.000,6.10,7,6,0,0,0,0,20.2,20,15,14,1,22,0,22,3,1,8,99,2.032,8.7,0.4,9.6,9.6,1.00,1
Rodney Polonia,21,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0.000,0.0,0.0,0.0,0.0,,0
Helmis Rodriguez*,20,4,7,.364,1.97,15,15,0,0,0,0,91.1,82,30,20,2,18,0,41,3,3,10,372,1.095,8.1,0.2,1.8,4.0,2.28,0
Andrew Rohrbach,22,0,0,,4.50,2,2,0,0,0,0,4.0,5,2,2,0,0,0,2,0,0,0,16,1.250,11.3,0.0,0.0,4.5,,0
Logan Sawyer,21,3,2,.600,3.43,15,6,1,0,0,0,57.2,62,23,22,2,11,0,35,4,1,3,247,1.266,9.7,0.3,1.7,5.5,3.18,0
John Sheehan,23,4,0,1.000,3.70,15,0,1,0,0,0,24.1,22,13,10,2,6,0,21,3,0,4,104,1.151,8.1,0.7,2.2,7.8,3.50,0
Blake Shouse,21,3,6,.333,4.68,14,14,0,0,0,0,67.1,68,42,35,5,31,0,35,12,1,5,303,1.470,9.1,0.7,4.1,4.7,1.13,0
Dylan Stamey,22,2,0,1.000,4.61,11,0,3,0,0,0,13.2,12,7,7,0,5,0,17,5,0,2,62,1.244,7.9,0.0,3.3,11.2,3.40,0
Dylan Thompson,21,3,2,.600,8.89,18,0,0,0,0,0,26.1,41,30,26,1,14,0,18,3,0,9,134,2.089,14.0,0.3,4.8,6.2,1.29,0
Jerry Vasto*,22,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,0.000,0.0,0.0,0.0,9.0,,1
Billy Waltrip*,21,2,1,.667,5.58,25,0,2,0,0,0,30.2,36,21,19,1,19,0,31,2,0,14,150,1.793,10.6,0.3,5.6,9.1,1.63,0
Ryan Warner,20,1,4,.200,6.20,11,11,0,0,0,0,40.2,39,34,28,3,38,0,24,9,0,7,199,1.893,8.6,0.7,8.4,5.3,0.63,0
Grahamm Wiest,22,1,3,.250,3.90,8,6,0,0,0,0,30.0,39,16,13,3,8,0,23,3,0,1,137,1.567,11.7,0.9,2.4,6.9,2.88,0
Carlos Yan,23,2,1,.667,6.59,26,0,7,0,0,0,28.2,38,22,21,4,16,0,26,8,1,7,144,1.884,11.9,1.3,5.0,8.2,1.63,0
Chad Zurat,22,1,0,1.000,8.14,10,0,2,0,0,0,21.0,36,23,19,0,5,0,19,3,0,2,107,1.952,15.4,0.0,2.1,8.1,3.80,0
