Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Paul Avery*,23,0,0,,18.00,3,0,1,0,0,0,3.0,8,6,6,1,4,0,2,0,0,1,20,4.000,24.0,3.0,12.0,6.0,0.50,0,2000,Adv A,ARI
Scott Barber,21,0,2,.000,6.89,4,4,0,0,0,0,15.2,18,15,12,0,5,0,12,1,1,0,69,1.468,10.3,0.0,2.9,6.9,2.40,0,2000,Adv A,ARI
Greg Belson,21,2,0,1.000,2.49,22,0,21,0,0,8,25.1,19,8,7,3,13,0,23,0,0,2,107,1.263,6.8,1.1,4.6,8.2,1.77,0,2000,Adv A,ARI
Ben Bonilla*,22,0,0,,9.00,1,0,1,0,0,0,1.0,1,1,1,0,1,0,0,0,0,0,5,2.000,9.0,0.0,9.0,0.0,0.00,0,2000,Adv A,ARI
Joey Cramblitt,21,4,1,.800,6.21,22,0,7,0,0,0,42.0,62,35,29,8,14,0,28,2,1,0,194,1.810,13.3,1.7,3.0,6.0,2.00,0,2000,Adv A,ARI
Evan Fahrner,22,1,12,.077,5.34,45,5,15,0,0,1,87.2,102,79,52,10,43,1,92,4,3,12,411,1.654,10.5,1.0,4.4,9.4,2.14,0,2000,Adv A,ARI
John Fleming,22,2,3,.400,6.12,13,7,2,0,0,0,42.2,53,36,29,3,26,0,39,1,0,0,202,1.852,11.2,0.6,5.5,8.2,1.50,0,2000,Adv A,ARI
Derek Forbes,21,0,3,.000,8.26,20,2,4,0,0,0,40.1,37,40,37,9,31,1,38,0,0,2,186,1.686,8.3,2.0,6.9,8.5,1.23,0,2000,Adv A,ARI
Toby Harris,23,2,2,.500,11.07,14,0,2,0,0,0,20.1,34,28,25,3,15,1,19,1,3,0,108,2.410,15.0,1.3,6.6,8.4,1.27,0,2000,Adv A,ARI
Jason Jensen*,24,6,12,.333,5.66,28,26,0,0,0,0,154.1,181,115,97,13,82,0,103,5,1,13,697,1.704,10.6,0.8,4.8,6.0,1.26,0,2000,Adv A,ARI
Justin Kees,22,4,3,.571,7.63,32,0,9,0,0,0,59.0,75,54,50,6,38,0,34,6,2,9,285,1.915,11.4,0.9,5.8,5.2,0.89,0,2000,Adv A,ARI
