Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Christian Bethancourt,19,45,175,166,11,45,6,0,1,20,3,2,3,35,.271,.277,.325,.603,54,5,0,2,4,0,1
Cory Brownsten,23,6,22,21,3,4,2,0,0,0,0,0,1,3,.190,.227,.286,.513,6,0,0,0,0,0,0
Todd Cunningham#,22,87,386,334,59,86,12,4,4,20,14,6,33,47,.257,.348,.353,.701,118,7,14,4,1,0,1
Kyle Davis,24,5,13,11,3,3,0,0,1,1,2,0,2,6,.273,.385,.545,.930,6,1,0,0,0,0,0
Ryan Delgado,23,4,14,14,0,5,2,0,0,0,0,0,0,1,.357,.357,.500,.857,7,1,0,0,0,0,0
Phil Gosselin,22,115,484,424,60,112,24,6,6,63,6,2,37,76,.264,.324,.392,.716,166,6,5,9,9,1,1
Robby Hefflinger,21,12,47,44,2,5,2,0,0,2,0,0,3,19,.114,.170,.159,.329,7,0,0,0,0,0,0
Barrett Kleinknecht,22,83,316,282,25,59,13,0,7,28,7,2,17,56,.209,.265,.330,.594,93,7,6,6,5,0,0
Marcus Lemon*,23,52,200,177,21,46,10,1,2,10,6,3,17,23,.260,.325,.362,.686,64,1,0,6,0,0,0
Joe Leonard,22,110,452,405,43,100,27,1,8,63,1,2,39,88,.247,.311,.378,.689,153,11,1,2,5,1,0
Shawn McGill,27,60,223,201,25,58,11,1,5,18,3,3,17,31,.289,.356,.428,.784,86,2,4,1,0,0,0
Adam Milligan*,23,64,258,237,35,69,19,4,12,40,1,0,16,76,.291,.345,.557,.902,132,5,4,0,1,0,0
Ryan Query,23,7,25,19,4,4,1,1,0,6,0,0,4,2,.211,.360,.368,.728,7,1,1,0,1,0,0
Geraldo Rodriguez,23,77,288,260,22,57,17,0,10,46,3,2,19,94,.219,.293,.400,.693,104,6,8,1,0,0,0
Andrew Russell,27,33,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Braeden Schlehuber,23,36,132,121,18,30,10,0,4,14,2,1,9,17,.248,.298,.430,.727,52,1,0,1,1,0,0
Andrelton Simmons,21,131,570,517,69,161,35,6,1,52,26,18,29,43,.311,.351,.408,.759,211,12,6,12,6,2,1
Blaine Sims*,22,24,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0
Riaan Spanjer-Furstenburg,23,17,66,64,3,12,5,0,0,1,1,1,2,15,.188,.212,.266,.478,17,1,0,0,0,0,0
Joey Terdoslavich#,22,131,536,483,72,138,52,2,20,82,2,0,41,107,.286,.341,.526,.867,254,7,4,0,8,4,1
Kirk Walker,22,1,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
L.V. Ware,24,115,417,367,40,92,19,6,7,33,14,10,21,98,.251,.315,.392,.708,144,6,15,11,3,0,0
Matt Weaver,21,12,42,39,5,7,0,1,1,4,0,0,3,12,.179,.238,.308,.546,12,0,0,0,0,0,0
Jace Whitmer,23,8,28,28,0,3,2,0,0,1,0,0,0,7,.107,.107,.179,.286,5,1,0,0,0,0,0
Keenan Wiley*,24,102,392,358,59,102,11,5,1,24,19,5,22,66,.285,.338,.352,.690,126,7,8,2,2,0,0
