Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Phil Akens,20,6,3,.667,2.88,11,11,0,1,1,0,65.2,67,24,21,0,14,0,45,6,0,6,269,1.234,9.2,0.0,1.9,6.2,3.21,,0
Jon Asahina,22,1,2,.333,2.70,12,4,2,0,0,0,36.2,36,16,11,0,18,0,21,2,0,8,156,1.473,8.8,0.0,4.4,5.2,1.17,,0
Benito Baez*,26,1,0,1.000,1.42,3,2,0,0,0,0,6.1,3,1,1,1,1,0,6,1,0,0,22,0.632,4.3,1.4,1.4,8.5,6.00,,1
Denny Bautista,22,8,4,.667,3.21,14,14,0,0,0,0,84.0,68,32,30,2,35,0,77,5,1,7,353,1.226,7.3,0.2,3.8,8.3,2.20,,1
Josh Beckett,23,0,0,,0.00,1,1,0,0,0,0,3.0,2,0,0,0,0,0,5,0,0,0,11,0.667,6.0,0.0,0.0,15.0,,,1
Ronald Belisario,20,1,2,.333,4.91,6,4,2,0,0,0,18.1,20,10,10,0,8,0,13,1,0,0,82,1.527,9.8,0.0,3.9,6.4,1.63,,1
Casey Blalock,23,1,0,1.000,0.00,2,0,2,0,0,1,3.0,0,0,0,0,1,0,1,0,0,0,10,0.333,0.0,0.0,3.0,3.0,1.00,,0
Kevin Cave,23,2,2,.500,1.60,39,0,37,0,0,23,45.0,36,11,8,0,14,1,43,1,1,4,185,1.111,7.2,0.0,2.8,8.6,3.07,,0
Jimmy Demontel,23,0,1,.000,1.93,2,0,1,0,0,0,4.2,5,3,1,0,2,0,4,1,0,0,22,1.500,9.6,0.0,3.9,7.7,2.00,,0
Matt Easterday,24,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,2,0,0,0,4,1.000,9.0,0.0,0.0,18.0,,,0
Frailyn Florian*,20,3,3,.500,4.95,10,5,1,0,0,0,36.1,37,24,20,2,15,0,17,1,1,4,155,1.431,9.2,0.5,3.7,4.2,1.13,,0
Jerrod Fuell,22,3,1,.750,2.68,46,0,22,0,0,6,50.1,48,19,15,1,10,0,43,2,0,2,207,1.152,8.6,0.2,1.8,7.7,4.30,,0
Jeff Fulchino,23,2,4,.333,4.04,17,16,0,1,0,0,78.0,76,41,35,1,32,0,47,10,0,5,341,1.385,8.8,0.1,3.7,5.4,1.47,,1
Evan Greusel,23,4,3,.571,3.95,24,0,6,0,0,1,41.0,39,21,18,3,17,1,36,1,0,5,180,1.366,8.6,0.7,3.7,7.9,2.12,,0
Jason Grilli,26,4,2,.667,2.53,7,7,0,0,0,0,42.2,38,13,12,1,6,0,30,6,1,1,173,1.031,8.0,0.2,1.3,6.3,5.00,,1
Brad Haynes,21,0,0,,7.79,13,0,2,0,0,0,17.1,20,17,15,0,18,0,10,2,0,2,90,2.192,10.4,0.0,9.3,5.2,0.56,,0
Lincoln Holdzkom,21,0,2,.000,3.07,13,0,9,0,0,2,14.2,9,6,5,0,7,2,20,1,0,0,63,1.091,5.5,0.0,4.3,12.3,2.86,,0
Trevor Hutchinson,23,9,2,.818,2.77,14,13,1,2,1,0,84.1,77,30,26,3,16,0,58,4,0,1,342,1.103,8.2,0.3,1.7,6.2,3.63,,0
Steve Kent*,24,2,2,.500,2.93,5,4,0,0,0,0,27.2,25,9,9,0,10,1,13,2,0,1,117,1.265,8.1,0.0,3.3,4.2,1.30,,1
Chris Key*,25,4,2,.667,1.70,45,0,15,0,0,2,74.0,78,27,14,1,15,2,40,0,0,4,314,1.257,9.5,0.1,1.8,4.9,2.67,,0
Don Levinski,20,4,11,.267,4.03,21,21,0,0,0,0,87.0,75,48,39,1,70,0,77,11,0,16,405,1.667,7.8,0.1,7.2,8.0,1.10,,0
Mike McNutt,23,7,4,.636,2.45,33,8,5,0,0,1,95.2,80,35,26,6,22,0,83,5,1,5,390,1.066,7.5,0.6,2.1,7.8,3.77,,0
Todd Moser*,26,3,0,1.000,1.50,5,5,0,0,0,0,30.0,25,5,5,2,7,0,24,1,0,2,116,1.067,7.5,0.6,2.1,7.2,3.43,,0
Kevin Olsen,26,0,0,,0.00,1,1,0,0,0,0,4.0,1,0,0,0,0,0,3,1,0,0,13,0.250,2.3,0.0,0.0,6.8,,,1
Matt Overman,22,0,2,.000,3.38,11,2,2,0,0,0,26.2,35,10,10,1,11,2,15,0,0,2,117,1.725,11.8,0.3,3.7,5.1,1.36,,0
Tommy Phelps*,29,0,0,,6.00,2,1,0,0,0,0,3.0,5,2,2,0,0,0,3,0,0,0,14,1.667,15.0,0.0,0.0,9.0,,,1
James Russ,22,0,1,.000,3.60,1,1,0,0,0,0,5.0,6,4,2,0,3,0,4,1,0,0,23,1.800,10.8,0.0,5.4,7.2,1.33,,0
Eddie Russell,25,1,1,.500,3.78,10,0,3,0,0,1,16.2,19,10,7,0,15,0,9,2,2,4,79,2.040,10.3,0.0,8.1,4.9,0.60,,0
Brandon Sloan,25,2,5,.286,5.38,41,0,21,0,0,5,72.0,83,54,43,6,33,4,57,6,0,4,332,1.611,10.4,0.8,4.1,7.1,1.73,,0
Nic Ungs,23,8,3,.727,1.99,18,17,1,1,0,0,113.1,92,28,25,5,14,0,80,3,0,0,437,0.935,7.3,0.4,1.1,6.4,5.71,,0
Justin Wayne,24,0,0,,0.00,1,1,0,0,0,0,6.0,6,0,0,0,0,0,4,0,0,0,24,1.000,9.0,0.0,0.0,6.0,,,1
31 Players,22.8,76,62,.551,3.09,138,138,133,5,13,42,1193.1,1112,500,410,36,414,13,890,76,7,83,5046,1.279,8.4,0.3,3.1,6.7,2.15,,0
