Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Jason Alcala,22,2,0,1.000,3.81,15,0,6,0,0,1,28.1,29,13,12,1,9,1,22,1,0,0,120,1.341,9.2,0.3,2.9,7.0,2.44,,0
Brady Borner*,24,4,1,.800,1.68,20,6,4,0,0,0,75.0,63,21,14,2,12,0,62,3,0,0,300,1.000,7.6,0.2,1.4,7.4,5.17,,0
Bobby Bradley,22,3,2,.600,3.40,12,12,0,0,0,0,50.1,43,21,19,1,28,0,36,5,0,7,222,1.411,7.7,0.2,5.0,6.4,1.29,,0
Bryan Bullington,22,8,4,.667,3.05,17,17,0,2,1,0,97.1,101,39,33,5,27,0,67,8,0,3,420,1.315,9.3,0.5,2.5,6.2,2.48,,1
Matt Capps,19,0,0,,5.40,1,1,0,0,0,0,5.0,3,3,3,0,4,0,5,0,0,0,22,1.400,5.4,0.0,7.2,9.0,1.25,,1
Blas Cedeno,30,0,2,.000,5.79,4,4,0,0,0,0,23.1,24,17,15,4,7,0,14,4,1,1,104,1.329,9.3,1.5,2.7,5.4,2.00,,0
Clint Chrysler*,27,1,0,1.000,2.08,7,0,2,0,0,1,8.2,11,3,2,0,3,0,6,1,0,0,39,1.615,11.4,0.0,3.1,6.2,2.00,,0
Carlos De Los Santos,25,0,1,.000,8.36,10,0,6,0,0,0,14.0,13,13,13,2,18,0,17,1,0,2,72,2.214,8.4,1.3,11.6,10.9,0.94,,0
Steve Fitch,25,2,3,.400,5.26,12,1,1,0,0,0,25.2,26,17,15,2,9,2,9,0,0,0,110,1.364,9.1,0.7,3.2,3.2,1.00,,0
Mike Gonzalez*,25,0,1,.000,5.14,5,0,0,0,0,0,7.0,7,9,4,0,5,0,9,0,0,0,32,1.714,9.0,0.0,6.4,11.6,1.80,,1
Julio Guerrero,22,4,1,.800,3.90,16,0,4,0,0,0,32.1,37,17,14,2,6,0,20,0,0,2,143,1.330,10.3,0.6,1.7,5.6,3.33,,0
Alex Hart,23,4,5,.444,4.60,11,11,0,1,0,0,58.2,55,34,30,2,24,0,44,1,0,2,255,1.347,8.4,0.3,3.7,6.8,1.83,,0
Jeremy Harts*,23,0,0,,6.75,3,2,1,0,0,1,2.2,3,2,2,0,4,0,3,0,0,2,15,2.625,10.1,0.0,13.5,10.1,0.75,,0
Josh Higgins,24,7,2,.778,2.37,37,0,13,0,0,0,60.2,56,19,16,2,12,3,48,2,0,2,244,1.121,8.3,0.3,1.8,7.1,4.00,,0
Jose Lopez,27,5,6,.455,3.48,20,19,0,0,0,0,106.0,99,55,41,7,42,0,46,5,0,5,450,1.330,8.4,0.6,3.6,3.9,1.10,,0
Jeff Miller,23,5,6,.455,4.88,27,7,9,1,0,0,75.2,89,51,41,4,25,1,59,5,0,7,339,1.507,10.6,0.5,3.0,7.0,2.36,,0
Patrick O'Brien,22,2,6,.250,5.47,12,10,0,0,0,0,49.1,64,38,30,7,18,0,16,1,0,3,228,1.662,11.7,1.3,3.3,2.9,0.89,,0
Henry Owens,24,1,2,.333,2.45,13,0,11,0,0,5,14.2,9,6,4,0,11,0,21,1,0,0,65,1.364,5.5,0.0,6.8,12.9,1.91,,1
Rudy Pena,24,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,4,1.000,9.0,0.0,0.0,9.0,,,0
Jason Sharber,21,5,6,.455,4.74,21,16,2,0,0,1,95.0,97,63,50,13,38,0,88,5,0,3,422,1.421,9.2,1.2,3.6,8.3,2.32,,0
Casey Shumaker,22,1,3,.250,3.65,33,0,19,0,0,4,44.1,34,22,18,3,20,1,45,5,0,5,187,1.218,6.9,0.6,4.1,9.1,2.25,,0
Ian Snell,21,10,3,.769,3.33,20,20,0,1,1,0,116.1,105,46,43,3,33,1,122,3,2,4,477,1.186,8.1,0.2,2.6,9.4,3.70,,1
Melqui Torres,26,2,5,.286,4.23,47,0,40,0,0,25,55.1,55,31,26,3,25,2,57,4,0,1,250,1.446,8.9,0.5,4.1,9.3,2.28,,0
John Van Benschoten,23,6,0,1.000,2.22,9,9,0,0,0,0,48.2,33,14,12,1,18,0,49,1,0,1,192,1.048,6.1,0.2,3.3,9.1,2.72,,1
T.P. Waligora,26,3,0,1.000,3.93,21,0,9,0,0,0,34.1,36,19,15,2,11,0,36,3,0,3,150,1.369,9.4,0.5,2.9,9.4,3.27,,0
Greg Withelder*,24,1,0,1.000,7.59,7,0,2,0,0,0,10.2,17,12,9,0,7,2,7,1,0,0,56,2.250,14.3,0.0,5.9,5.9,1.00,,0
26 Players,23.6,76,59,.563,3.80,135,135,130,5,8,38,1140.1,1110,585,481,66,416,13,909,60,3,53,4918,1.338,8.8,0.5,3.3,7.2,2.19,,0
