Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Dayle Campbell,24,0,0,,0.00,1,0,1,0,0,0,1.1,0,0,0,0,1,0,0,0,0,0,5,0.750,0.0,0.0,6.8,0.0,0.00,,0
Jose Diaz,23,5,2,.714,3.50,15,11,2,0,0,1,61.2,39,25,24,2,48,1,69,5,4,4,273,1.411,5.7,0.3,7.0,10.1,1.44,,1
Kevin Dougherty*,25,0,0,,3.52,7,0,1,0,0,0,7.2,13,5,3,0,7,1,5,0,0,0,43,2.609,15.3,0.0,8.2,5.9,0.71,,0
Jason Frasor,25,1,0,1.000,1.85,15,0,9,0,0,6,24.1,16,7,5,0,4,0,36,0,1,0,94,0.822,5.9,0.0,1.5,13.3,9.00,,1
Luis Gonzalez*,20,2,3,.400,1.48,21,0,13,0,0,3,30.1,25,6,5,0,11,1,19,2,0,5,124,1.187,7.4,0.0,3.3,5.6,1.73,,0
Jamaal Hamilton*,19,0,0,,0.00,4,0,1,0,0,0,9.1,3,0,0,0,2,0,7,1,0,0,31,0.536,2.9,0.0,1.9,6.8,3.50,,0
Aaron Hee*,24,0,0,,4.91,9,0,2,0,0,0,11.0,8,6,6,1,18,0,7,1,0,2,60,2.364,6.5,0.8,14.7,5.7,0.39,,0
Clint Hosford,22,1,5,.167,5.48,8,8,0,0,0,0,42.2,57,31,26,9,12,0,30,3,0,4,199,1.617,12.0,1.9,2.5,6.3,2.50,,0
Eric Hull,23,3,5,.375,2.68,31,14,3,1,0,1,110.2,82,37,33,9,40,0,105,1,0,7,440,1.102,6.7,0.7,3.3,8.5,2.63,,1
Mike Keirstead,22,4,5,.444,3.84,10,10,0,1,0,0,58.2,53,29,25,2,18,0,34,2,0,4,247,1.210,8.1,0.3,2.8,5.2,1.89,,0
Casey Kennedy,24,0,3,.000,6.18,8,5,2,0,0,0,27.2,31,23,19,1,10,0,8,3,1,0,129,1.482,10.1,0.3,3.3,2.6,0.80,,0
Arturo Lopez*,20,1,1,.500,4.32,11,0,5,0,0,0,16.2,11,8,8,0,3,0,16,0,0,1,61,0.840,5.9,0.0,1.6,8.6,5.33,,1
Vance McCracken,24,0,1,.000,6.75,8,0,4,0,0,0,16.0,15,17,12,4,7,0,11,2,0,0,73,1.375,8.4,2.3,3.9,6.2,1.57,,0
Will McCrotty,24,1,1,.500,3.98,4,4,0,0,0,0,20.1,19,10,9,3,11,0,13,0,0,1,86,1.475,8.4,1.3,4.9,5.8,1.18,,0
Greg Miller*,18,11,4,.733,2.49,21,21,0,1,0,0,115.2,103,40,32,5,41,0,111,0,0,3,478,1.245,8.0,0.4,3.2,8.6,2.71,,0
Ryan Minor,29,0,0,,1.59,6,0,3,0,0,0,5.2,7,3,1,1,0,0,2,0,0,1,24,1.235,11.1,1.6,0.0,3.2,,,1
T.J. Nall,22,6,7,.462,3.42,29,16,4,2,0,1,115.2,118,56,44,9,23,1,73,2,0,7,491,1.219,9.2,0.7,1.8,5.7,3.17,,0
Steve Nelson,20,0,2,.000,2.08,4,3,0,1,0,0,17.1,12,4,4,1,5,0,20,1,0,0,68,0.981,6.2,0.5,2.6,10.4,4.00,,0
Elvin Nina,27,0,0,,3.60,4,0,0,0,0,0,5.0,6,5,2,0,1,0,7,1,0,0,23,1.400,10.8,0.0,1.8,12.6,7.00,,0
Liam O'Flaherty*,18,0,1,.000,0.00,1,0,0,0,0,0,1.1,0,1,0,0,2,0,0,0,0,0,6,1.500,0.0,0.0,13.5,0.0,0.00,,0
Jose Obispo,19,0,0,,2.40,4,4,0,0,0,0,15.0,7,4,4,1,20,0,17,0,0,2,72,1.800,4.2,0.6,12.0,10.2,0.85,,0
Alvis Ojeda,19,0,1,.000,12.00,1,1,0,0,0,0,3.0,5,4,4,0,4,0,1,0,0,0,17,3.000,15.0,0.0,12.0,3.0,0.25,,0
Franquelis Osoria,21,3,6,.333,3.00,33,3,20,0,0,6,75.0,69,34,25,4,19,5,53,5,1,5,316,1.173,8.3,0.5,2.3,6.4,2.79,,1
Brian Pilkington,20,10,6,.625,3.88,21,21,0,1,0,0,125.1,136,55,54,9,16,0,74,5,1,1,521,1.213,9.8,0.6,1.1,5.3,4.63,,0
Dimas Reina,21,1,0,1.000,6.88,15,0,4,0,0,0,17.0,23,13,13,5,9,0,16,1,0,3,84,1.882,12.2,2.6,4.8,8.5,1.78,,0
Osvaldo Rodriguez,19,0,1,.000,4.50,1,1,0,0,0,0,4.0,3,2,2,0,3,0,3,0,0,1,16,1.500,6.8,0.0,6.8,6.8,1.00,,0
Jose Rojas,21,3,4,.429,5.00,14,6,2,0,0,0,36.0,34,23,20,4,27,0,29,5,1,3,167,1.694,8.5,1.0,6.8,7.3,1.07,,0
Victor Santiago,21,2,2,.500,6.56,10,2,1,0,0,1,23.1,28,23,17,3,17,0,15,1,2,7,116,1.929,10.8,1.2,6.6,5.8,0.88,,0
Efrain Silva,24,0,1,.000,2.54,16,0,3,0,0,0,28.1,19,8,8,1,17,0,37,0,1,2,118,1.271,6.0,0.3,5.4,11.8,2.18,,0
Brian Steffek,25,0,1,.000,0.99,23,0,16,0,0,10,27.1,16,6,3,1,13,1,32,2,0,2,110,1.061,5.3,0.3,4.3,10.5,2.46,,0
James Stewart,21,0,0,,11.57,4,0,1,0,0,0,4.2,7,6,6,2,2,0,2,0,0,0,22,1.929,13.5,3.9,3.9,3.9,1.00,,0
Kole Strayhorn,20,5,2,.714,2.93,30,0,17,0,0,7,46.0,42,17,15,2,13,0,44,2,0,3,195,1.196,8.2,0.4,2.5,8.6,3.38,,0
Eric Stults*,23,0,1,.000,6.00,1,1,0,0,0,0,3.0,6,2,2,0,1,0,1,0,0,0,13,2.333,18.0,0.0,3.0,3.0,1.00,,1
Mauricio Tequida,21,0,0,,0.00,3,0,1,0,0,0,9.1,4,0,0,0,3,0,3,0,0,0,35,0.750,3.9,0.0,2.9,2.9,1.00,,0
Ryan Williams,22,3,4,.429,4.03,19,0,9,0,0,1,29.0,32,20,13,2,15,0,18,1,0,0,132,1.621,9.9,0.6,4.7,5.6,1.20,,0
35 Players,21.8,62,69,.473,3.49,131,131,124,7,7,37,1145.1,1049,530,444,81,443,10,918,46,12,68,4889,1.303,8.2,0.6,3.5,7.2,2.07,,0
