Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Patrick Arnold,19,1,3,.250,4.97,6,5,0,0,0,0,29.0,35,22,16,2,9,0,26,3,1,4,136,1.517,10.9,0.6,2.8,8.1,2.89,0
William Atwood*,21,2,1,.667,2.41,12,12,0,0,0,0,52.1,40,17,14,2,9,0,60,1,0,2,207,0.936,6.9,0.3,1.5,10.3,6.67,0
P.J. Dean,19,4,1,.800,1.57,10,10,0,0,0,0,46.0,26,10,8,2,16,0,34,1,2,4,171,0.913,5.1,0.4,3.1,6.7,2.13,0
Ryan DeLaughter,21,0,0,,162.00,1,0,0,0,0,0,0.1,4,6,6,1,3,0,0,1,0,2,9,21.000,108.0,27.0,81.0,0.0,0.00,0
Johan Figuereo,22,0,3,.000,4.30,21,0,5,0,0,0,37.2,33,19,18,4,15,0,55,9,1,6,169,1.274,7.9,1.0,3.6,13.1,3.67,0
Austin Garrett*,21,1,2,.333,4.50,21,0,9,0,0,3,36.0,32,21,18,2,17,2,37,5,0,5,159,1.361,8.0,0.5,4.3,9.3,2.18,0
Graham Hicks*,18,0,1,.000,3.00,1,1,0,0,0,0,3.0,3,3,1,0,2,0,1,1,0,0,16,1.667,9.0,0.0,6.0,3.0,0.50,0
Robert Jacobsen,23,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,1,0,0,0,0,0,5,2.000,9.0,0.0,9.0,0.0,0.00,0
Kevin Light*,20,2,0,1.000,1.80,19,0,6,0,0,1,40.0,34,14,8,0,18,0,42,1,0,1,172,1.300,7.7,0.0,4.1,9.5,2.33,0
Randy Matias,21,2,4,.333,7.51,15,6,4,0,0,0,44.1,64,39,37,6,18,0,39,4,0,5,213,1.850,13.0,1.2,3.7,7.9,2.17,0
Pat McCoy*,19,1,6,.143,5.98,13,13,0,0,0,0,58.2,78,52,39,8,26,0,43,2,2,5,283,1.773,12.0,1.2,4.0,6.6,1.65,1
Jack McGeary*,19,0,0,,4.50,1,1,0,0,0,0,4.0,6,2,2,0,3,0,5,1,0,0,22,2.250,13.5,0.0,6.8,11.3,1.67,0
Tommy Milone*,21,1,3,.250,4.57,6,3,0,0,0,0,21.2,27,12,11,4,3,0,22,0,0,0,91,1.385,11.2,1.7,1.2,9.1,7.33,1
Ricky Nolan,22,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,1,0,0,0,0,0,4,2.000,9.0,0.0,9.0,0.0,0.00,0
Brad Peacock,20,4,7,.364,3.12,14,14,0,2,0,0,75.0,67,38,26,3,27,1,54,3,1,4,321,1.253,8.0,0.4,3.2,6.5,2.00,1
Ricardo Pecina*,20,1,4,.200,3.29,10,7,2,0,0,0,38.1,38,21,14,3,15,0,32,1,0,2,171,1.383,8.9,0.7,3.5,7.5,2.13,0
Carlos Peralta,22,5,0,1.000,3.62,19,0,2,0,0,0,37.1,25,16,15,5,21,0,36,3,0,3,159,1.232,6.0,1.2,5.1,8.7,1.71,0
Jose Pinales,22,1,1,.500,4.76,18,2,1,0,0,0,39.2,27,24,21,2,39,0,54,2,0,6,180,1.664,6.1,0.5,8.8,12.3,1.38,0
David Slovak,22,4,2,.667,2.37,24,0,17,0,0,5,38.0,35,12,10,0,16,1,33,0,0,2,161,1.342,8.3,0.0,3.8,7.8,2.06,0
Steven Stewart,22,3,2,.600,3.31,20,0,12,0,0,2,35.1,33,14,13,1,18,4,28,2,0,2,158,1.443,8.4,0.3,4.6,7.1,1.56,0
Yeurys Tejeda,20,0,1,.000,3.38,2,0,2,0,0,0,2.2,3,2,1,0,4,1,2,1,0,0,17,2.625,10.1,0.0,13.5,6.8,0.50,0
Jorge Urena,21,0,0,,1.13,2,1,0,0,0,0,8.0,7,3,1,0,0,0,5,2,0,1,33,0.875,7.9,0.0,0.0,5.6,,0
Casey Whitmer,21,1,1,.500,2.87,14,0,11,0,0,1,15.2,16,5,5,1,8,0,24,0,0,1,70,1.532,9.2,0.6,4.6,13.8,3.00,0
