Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Chris Andujar,20,3,4,.429,5.65,15,15,0,0,0,0,65.1,81,48,41,2,31,0,57,7,1,5,309,1.714,11.2,0.3,4.3,7.9,1.84,0,2008,Short-Season A,TBR
Jamie Bagley,20,1,1,.500,5.59,5,0,5,0,0,0,9.2,10,6,6,2,5,2,11,1,0,3,44,1.552,9.3,1.9,4.7,10.2,2.20,0,2008,Short-Season A,TBR
John Baird,22,1,3,.250,5.48,11,3,6,0,0,2,21.1,24,19,13,1,11,0,24,3,0,0,104,1.641,10.1,0.4,4.6,10.1,2.18,0,2008,Short-Season A,TBR
Nick Barnese,19,5,3,.625,2.45,13,13,0,0,0,0,66.0,52,26,18,1,24,1,84,1,0,4,271,1.152,7.1,0.1,3.3,11.5,3.50,0,2008,Short-Season A,TBR
Frank De Los Santos*,20,4,5,.444,5.40,11,11,0,0,0,0,56.2,73,40,34,2,16,0,44,5,1,2,251,1.571,11.6,0.3,2.5,7.0,2.75,0,2008,Short-Season A,TBR
Robert Della Grotta,23,2,2,.500,2.97,18,0,5,0,0,0,33.1,28,16,11,2,19,4,32,4,0,3,150,1.410,7.6,0.5,5.1,8.6,1.68,0,2008,Short-Season A,TBR
Shane Dyer,20,3,4,.429,3.68,14,14,0,0,0,0,58.2,62,29,24,4,19,0,46,2,0,9,265,1.381,9.5,0.6,2.9,7.1,2.42,0,2008,Short-Season A,TBR
Diego Echeverria,23,4,1,.800,4.48,17,6,2,0,0,1,64.1,69,40,32,5,30,0,32,9,2,3,296,1.539,9.7,0.7,4.2,4.5,1.07,0,2008,Short-Season A,TBR
Marquis Fleming,21,1,2,.333,3.86,16,1,8,0,0,1,35.0,31,18,15,6,14,1,33,2,0,2,150,1.286,8.0,1.5,3.6,8.5,2.36,0,2008,Short-Season A,TBR
Glenn Gibson*,20,0,0,,6.65,10,0,4,0,0,1,21.2,31,18,16,2,14,0,23,4,0,3,113,2.077,12.9,0.8,5.8,9.6,1.64,0,2008,Short-Season A,TBR
Matt Gorgen,21,1,1,.500,1.96,22,0,20,0,0,13,23.0,7,5,5,2,5,0,35,1,0,1,81,0.522,2.7,0.8,2.0,13.7,7.00,0,2008,Short-Season A,TBR
Tyree Hayes,19,5,6,.455,3.39,15,12,1,1,1,0,71.2,67,38,27,4,31,0,46,1,1,9,306,1.367,8.4,0.5,3.9,5.8,1.48,0,2008,Short-Season A,TBR
Matthew Long,23,1,0,1.000,6.27,8,0,2,0,0,1,18.2,19,18,13,2,11,0,26,2,0,4,90,1.607,9.2,1.0,5.3,12.5,2.36,0,2008,Short-Season A,TBR
Tommy Rafferty,23,2,0,1.000,4.35,15,0,4,0,0,0,20.2,17,10,10,0,9,2,25,2,0,2,89,1.258,7.4,0.0,3.9,10.9,2.78,0,2008,Short-Season A,TBR
Travis Risser,23,1,1,.500,1.45,13,0,6,0,0,2,18.2,19,3,3,0,8,1,14,2,0,0,79,1.446,9.2,0.0,3.9,6.8,1.75,0,2008,Short-Season A,TBR
Josh Satow*,22,3,0,1.000,1.23,19,0,3,0,0,2,36.2,31,6,5,0,17,3,46,1,0,2,154,1.309,7.6,0.0,4.2,11.3,2.71,0,2008,Short-Season A,TBR
Neil Schenk*,22,2,2,.500,2.84,20,0,7,0,0,1,38.0,32,13,12,2,11,3,53,1,0,5,154,1.132,7.6,0.5,2.6,12.6,4.82,0,2008,Short-Season A,TBR
Scott Welch,25,1,0,1.000,13.50,5,0,1,0,0,0,5.1,14,9,8,1,2,1,5,0,0,2,31,3.000,23.6,1.7,3.4,8.4,2.50,0,2008,Short-Season A,TBR
