Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
R.J. Alvarez,24,3,3,.500,4.11,31,0,20,0,0,5,35.0,36,19,16,2,17,1,41,1,0,3,156,1.514,9.3,0.5,4.4,10.5,2.41,,1
Chris Bassitt,26,2,7,.222,3.65,13,10,0,1,0,0,69.0,59,30,28,1,19,0,70,3,1,3,285,1.130,7.7,0.1,2.5,9.1,3.68,,1
Trevor Bayless,23,1,0,1.000,0.00,3,0,1,0,0,0,5.1,3,0,0,0,1,1,2,1,0,0,20,0.750,5.1,0.0,1.7,3.4,2.00,,0
Ryan Brasier,27,0,0,,0.00,2,0,0,0,0,0,2.0,0,0,0,0,0,0,3,0,0,0,6,0.000,0.0,0.0,0.0,13.5,,,1
Aaron Brooks,25,1,0,1.000,2.25,2,2,0,0,0,0,12.0,9,3,3,1,0,0,11,0,0,0,44,0.750,6.8,0.8,0.0,8.3,,,1
Angel Castro,32,2,1,.667,3.13,38,2,23,0,0,8,60.1,54,23,21,6,19,0,45,3,0,0,249,1.210,8.1,0.9,2.8,6.7,2.37,,1
Phil Coke*,32,0,3,.000,9.82,10,0,1,0,0,0,14.2,24,16,16,1,7,0,14,1,0,5,74,2.114,14.7,0.6,4.3,8.6,2.00,,1
Ryan Cook,28,4,1,.800,4.05,30,0,20,0,0,8,33.1,32,16,15,3,14,1,26,3,0,2,143,1.380,8.6,0.8,3.8,7.0,1.86,,1
Eury De La Rosa*,25,0,0,,0.00,7,0,2,0,0,0,6.0,0,3,0,0,5,0,4,1,0,0,25,0.833,0.0,0.0,7.5,6.0,0.80,,1
Sean Doolittle*,28,0,0,,3.00,6,0,1,0,0,0,6.0,3,2,2,2,0,0,13,0,0,0,21,0.500,4.5,3.0,0.0,19.5,,,1
Ryan Dull,25,0,1,.000,1.13,12,0,4,0,0,0,16.0,10,2,2,1,3,1,21,0,0,0,61,0.813,5.6,0.6,1.7,11.8,7.00,,1
Seth Frankoff,26,0,1,.000,5.91,9,0,2,0,0,0,10.2,6,7,7,2,9,0,7,1,0,1,46,1.406,5.1,1.7,7.6,5.9,0.78,,1
Parker Frazier,26,0,1,.000,6.23,1,1,0,0,0,0,4.1,12,4,3,0,0,0,2,0,0,1,24,2.769,24.9,0.0,0.0,4.2,,,0
